SampID,MF,Area
200929_Poo_TruePooMortality_Half3,"L-Isoleucine, 15N",5341799
200929_Poo_TruePooMortality_Half4,"L-Isoleucine, 15N",5788403
200929_Poo_TruePooMortality_Half5,"L-Isoleucine, 15N",5458322
200929_Poo_TruePooMortality_Half6,"L-Isoleucine, 15N",5710884
200929_Smp_A_1C_T0,"L-Isoleucine, 15N",11539914
200929_Smp_A_1C_T12,"L-Isoleucine, 15N",11818292
200929_Smp_A_1C_T18,"L-Isoleucine, 15N",11303855
200929_Smp_A_1C_T24,"L-Isoleucine, 15N",11898223
200929_Smp_A_1C_T30,"L-Isoleucine, 15N",11380096
200929_Smp_A_1C_T36,"L-Isoleucine, 15N",11653682
200929_Smp_A_1C_T42,"L-Isoleucine, 15N",10584886
200929_Smp_A_1C_T48,"L-Isoleucine, 15N",11661595
200929_Smp_A_1C_T6,"L-Isoleucine, 15N",10775599
200929_Smp_A_3LV_T0,"L-Isoleucine, 15N",11496678
200929_Smp_A_3LV_T12,"L-Isoleucine, 15N",12014886
200929_Smp_A_3LV_T24,"L-Isoleucine, 15N",12342535
200929_Smp_A_3LV_T36,"L-Isoleucine, 15N",12820298
200929_Smp_A_3LV_T48,"L-Isoleucine, 15N",11067211
200929_Smp_A_4LGV_T0,"L-Isoleucine, 15N",11319853
200929_Smp_A_4LGV_T12,"L-Isoleucine, 15N",11834267
200929_Smp_A_4LGV_T24,"L-Isoleucine, 15N",11285525
200929_Smp_A_4LGV_T36,"L-Isoleucine, 15N",18021750
200929_Smp_A_4LGV_T48,"L-Isoleucine, 15N",16626335
200929_Smp_A_6HV_T0,"L-Isoleucine, 15N",11701639
200929_Smp_A_6HV_T12,"L-Isoleucine, 15N",11401498
200929_Smp_A_6HV_T24,"L-Isoleucine, 15N",10481663
200929_Smp_A_6HV_T36,"L-Isoleucine, 15N",13185767
200929_Smp_A_6HV_T48,"L-Isoleucine, 15N",11541640
200929_Smp_A_8G_T0,"L-Isoleucine, 15N",11140637
200929_Smp_A_8G_T48,"L-Isoleucine, 15N",11081009
200929_Smp_A_9V_T0,"L-Isoleucine, 15N",11696833
200929_Poo_TruePooMortality_Full1,"L-Methionine, 2H3",37564148
200929_Poo_TruePooMortality_Full2,"L-Methionine, 2H3",31662666
200929_Poo_TruePooMortality_Full3,"L-Methionine, 2H3",32718864
200929_Poo_TruePooMortality_Full4,"L-Methionine, 2H3",31345042
200929_Poo_TruePooMortality_Full5,"L-Methionine, 2H3",34200608
200929_Poo_TruePooMortality_Full6,"L-Methionine, 2H3",36060956
200929_Poo_TruePooMortality_Half1,"L-Methionine, 2H3",19839398
200929_Poo_TruePooMortality_Half2,"L-Methionine, 2H3",16097242
200929_Poo_TruePooMortality_Half3,"L-Methionine, 2H3",15908648
200929_Poo_TruePooMortality_Half4,"L-Methionine, 2H3",16829032
200929_Poo_TruePooMortality_Half5,"L-Methionine, 2H3",18033358
200929_Poo_TruePooMortality_Half6,"L-Methionine, 2H3",17528208
200929_Smp_A_1C_T0,"L-Methionine, 2H3",33180520
200929_Smp_A_1C_T12,"L-Methionine, 2H3",33092620
200929_Smp_A_1C_T18,"L-Methionine, 2H3",32910674
200929_Smp_A_1C_T24,"L-Methionine, 2H3",33918392
200929_Smp_A_1C_T30,"L-Methionine, 2H3",33026514
200929_Smp_A_1C_T36,"L-Methionine, 2H3",34207696
200929_Smp_A_1C_T42,"L-Methionine, 2H3",29568400
200929_Smp_A_1C_T48,"L-Methionine, 2H3",34105708
200929_Smp_A_1C_T6,"L-Methionine, 2H3",31502064
200929_Smp_A_3LV_T0,"L-Methionine, 2H3",32027918
200929_Smp_A_3LV_T12,"L-Methionine, 2H3",33212724
200929_Smp_A_3LV_T24,"L-Methionine, 2H3",36684744
200929_Smp_A_3LV_T36,"L-Methionine, 2H3",36772368
200929_Smp_A_3LV_T48,"L-Methionine, 2H3",32565280
200929_Smp_A_4LGV_T0,"L-Methionine, 2H3",28225004
200929_Smp_A_4LGV_T12,"L-Methionine, 2H3",31842504
200929_Smp_A_4LGV_T24,"L-Methionine, 2H3",31325600
200929_Smp_A_4LGV_T36,"L-Methionine, 2H3",40950600
200929_Smp_A_4LGV_T48,"L-Methionine, 2H3",44187664
200929_Smp_A_6HV_T0,"L-Methionine, 2H3",33711040
200929_Smp_A_6HV_T12,"L-Methionine, 2H3",30939284
200929_Smp_A_6HV_T24,"L-Methionine, 2H3",26227130
200929_Smp_A_6HV_T36,"L-Methionine, 2H3",38432352
200929_Smp_A_6HV_T48,"L-Methionine, 2H3",33460304
200929_Smp_A_8G_T0,"L-Methionine, 2H3",32362274
200929_Smp_A_8G_T48,"L-Methionine, 2H3",35866452
200929_Smp_A_9V_T0,"L-Methionine, 2H3",31566160
200929_Smp_B_1C_T0,"Adenine, 15N2",750088896
200929_Smp_B_1C_T12,"Adenine, 15N2",818355392
200929_Smp_B_1C_T18,"Adenine, 15N2",623182784
200929_Smp_B_1C_T24,"Adenine, 15N2",910481024
200929_Smp_B_1C_T30,"Adenine, 15N2",787054080
200929_Smp_B_1C_T36,"Adenine, 15N2",869780224
200929_Smp_B_1C_T42,"Adenine, 15N2",693977792
200929_Smp_B_1C_T48,"Adenine, 15N2",819658944
200929_Smp_B_1C_T6,"Adenine, 15N2",720023488
200929_Smp_B_3LV_T0,"Adenine, 15N2",672888512
200929_Smp_B_3LV_T12,"Adenine, 15N2",753564096
200929_Smp_B_3LV_T24,"Adenine, 15N2",744031040
200929_Smp_B_3LV_T36,"Adenine, 15N2",607832512
200929_Smp_B_3LV_T48,"Adenine, 15N2",845790976
200929_Smp_B_4LGV_T0,"Adenine, 15N2",816080640
200929_Smp_B_4LGV_T12,"Adenine, 15N2",888588544
200929_Smp_B_4LGV_T24,"Adenine, 15N2",834565312
200929_Smp_B_4LGV_T36,"Adenine, 15N2",697574144
200929_Smp_B_4LGV_T48,"Adenine, 15N2",913128704
200929_Smp_B_6HV_T0,"Adenine, 15N2",973827200
200929_Smp_B_6HV_T12,"Adenine, 15N2",816387904
200929_Smp_B_6HV_T24,"Adenine, 15N2",807263232
200929_Smp_B_6HV_T36,"Adenine, 15N2",652958208
200929_Smp_B_6HV_T48,"Adenine, 15N2",863003904
200929_Smp_C_1C_T0,"Adenine, 15N2",883787328
200929_Smp_C_1C_T12,"Adenine, 15N2",744368000
200929_Smp_C_1C_T18,"Adenine, 15N2",909529792
200929_Smp_C_1C_T24,"Adenine, 15N2",934496832
200929_Smp_C_1C_T30,"Adenine, 15N2",738069056
200929_Smp_C_1C_T36,"Adenine, 15N2",776492224
200929_Smp_C_1C_T42,"Adenine, 15N2",729798080
200929_Smp_C_1C_T48,"Adenine, 15N2",681665600
200929_Smp_C_1C_T6,"Adenine, 15N2",890576704
200929_Smp_C_3LV_T0,"Adenine, 15N2",797563456
200929_Smp_C_3LV_T12,"Adenine, 15N2",790318720
200929_Smp_C_3LV_T24,"Adenine, 15N2",709809152
200929_Smp_C_3LV_T36,"Adenine, 15N2",753324736
200929_Smp_C_3LV_T48,"Adenine, 15N2",818430272
200929_Smp_C_4LGV_T0,"Adenine, 15N2",822638272
200929_Smp_C_4LGV_T12,"Adenine, 15N2",744850304
200929_Smp_C_4LGV_T24,"Adenine, 15N2",811654144
200929_Smp_C_4LGV_T36,"Adenine, 15N2",907081280
200929_Smp_C_4LGV_T48,"Adenine, 15N2",719024384
200929_Smp_C_6HV_T0,"Adenine, 15N2",810091072
200929_Smp_C_6HV_T12,"Adenine, 15N2",839285248
200929_Smp_C_6HV_T24,"Adenine, 15N2",699574208
200929_Smp_C_6HV_T36,"Adenine, 15N2",717230528
200929_Smp_C_6HV_T48,"Adenine, 15N2",882717952
200929_Smp_E_2LG_T0,"Adenine, 15N2",768297920
200929_Smp_E_2LG_T24,"Adenine, 15N2",781795264
200929_Smp_E_2LG_T36,"Adenine, 15N2",753107712
200929_Smp_E_2LG_T48,"Adenine, 15N2",827571904
200929_Smp_E_3LG_T0,"Adenine, 15N2",966142016
200929_Smp_E_3LG_T24,"Adenine, 15N2",808413504
200929_Smp_E_3LG_T36,"Adenine, 15N2",975908736
200929_Smp_E_3LG_T48,"Adenine, 15N2",637891072
200929_Smp_E_4LG_T0,"Adenine, 15N2",798358208
200929_Smp_E_4LG_T24,"Adenine, 15N2",749550592
200929_Smp_E_4LG_T36,"Adenine, 15N2",942495872
200929_Smp_E_4LG_T48,"Adenine, 15N2",824845824
200929_Smp_E_8G_T48,"Adenine, 15N2",871170624
200929_Smp_B_1C_T0,"Arsenobetaine, 13C2",1406461824
200929_Smp_B_1C_T12,"Arsenobetaine, 13C2",1463518592
200929_Smp_B_1C_T18,"Arsenobetaine, 13C2",1262007808
200929_Smp_B_1C_T24,"Arsenobetaine, 13C2",1434562432
200929_Smp_B_1C_T30,"Arsenobetaine, 13C2",1429581952
200929_Smp_B_1C_T36,"Arsenobetaine, 13C2",1369672064
200929_Smp_B_1C_T42,"Arsenobetaine, 13C2",1338991616
200929_Smp_B_1C_T48,"Arsenobetaine, 13C2",1241659264
200929_Smp_B_1C_T6,"Arsenobetaine, 13C2",1455528704
200929_Smp_B_3LV_T0,"Arsenobetaine, 13C2",1272579200
200929_Smp_B_3LV_T12,"Arsenobetaine, 13C2",1381252992
200929_Smp_B_3LV_T24,"Arsenobetaine, 13C2",1314499584
200929_Smp_B_3LV_T36,"Arsenobetaine, 13C2",1405500416
200929_Smp_B_3LV_T48,"Arsenobetaine, 13C2",1457751808
200929_Smp_B_4LGV_T0,"Arsenobetaine, 13C2",1328182144
200929_Smp_B_4LGV_T12,"Arsenobetaine, 13C2",1296283904
200929_Smp_B_4LGV_T24,"Arsenobetaine, 13C2",1432812032
200929_Smp_B_4LGV_T36,"Arsenobetaine, 13C2",1283776384
200929_Smp_B_4LGV_T48,"Arsenobetaine, 13C2",1498693888
200929_Smp_B_6HV_T0,"Arsenobetaine, 13C2",1589614336
200929_Smp_B_6HV_T12,"Arsenobetaine, 13C2",1374313472
200929_Smp_B_6HV_T24,"Arsenobetaine, 13C2",1198717440
200929_Smp_B_6HV_T36,"Arsenobetaine, 13C2",1430677120
200929_Smp_B_6HV_T48,"Arsenobetaine, 13C2",1264372096
200929_Smp_C_1C_T0,"Arsenobetaine, 13C2",1546490496
200929_Smp_C_1C_T12,"Arsenobetaine, 13C2",1383972480
200929_Smp_C_1C_T18,"Arsenobetaine, 13C2",1458992128
200929_Smp_C_1C_T24,"Arsenobetaine, 13C2",1392324608
200929_Smp_C_1C_T30,"Arsenobetaine, 13C2",1468322688
200929_Smp_C_1C_T36,"Arsenobetaine, 13C2",1295585536
200929_Smp_C_1C_T42,"Arsenobetaine, 13C2",1367277696
200929_Smp_C_1C_T48,"Arsenobetaine, 13C2",1300364672
200929_Smp_C_1C_T6,"Arsenobetaine, 13C2",1451395712
200929_Smp_C_3LV_T0,"Arsenobetaine, 13C2",1355341824
200929_Smp_C_3LV_T12,"Arsenobetaine, 13C2",1321943168
200929_Smp_C_3LV_T24,"Arsenobetaine, 13C2",1383129600
200929_Smp_C_3LV_T36,"Arsenobetaine, 13C2",1236792320
200929_Smp_C_3LV_T48,"Arsenobetaine, 13C2",1178295552
200929_Smp_C_4LGV_T0,"Arsenobetaine, 13C2",1323184384
200929_Smp_C_4LGV_T12,"Arsenobetaine, 13C2",1494723328
200929_Smp_C_4LGV_T24,"Arsenobetaine, 13C2",1259616512
200929_Smp_C_4LGV_T36,"Arsenobetaine, 13C2",1458962304
200929_Smp_C_4LGV_T48,"Arsenobetaine, 13C2",1267646336
200929_Smp_C_6HV_T0,"Arsenobetaine, 13C2",1397602816
200929_Smp_C_6HV_T12,"Arsenobetaine, 13C2",1296932608
200929_Smp_C_6HV_T24,"Arsenobetaine, 13C2",1467802368
200929_Smp_C_6HV_T36,"Arsenobetaine, 13C2",1162126464
200929_Smp_C_6HV_T48,"Arsenobetaine, 13C2",1325177984
200929_Smp_E_2LG_T0,"Arsenobetaine, 13C2",1278114816
200929_Smp_E_2LG_T24,"Arsenobetaine, 13C2",1399328384
200929_Smp_E_2LG_T36,"Arsenobetaine, 13C2",1391085440
200929_Smp_E_2LG_T48,"Arsenobetaine, 13C2",1268300800
200929_Smp_E_3LG_T0,"Arsenobetaine, 13C2",1473407360
200929_Smp_E_3LG_T24,"Arsenobetaine, 13C2",1340113920
200929_Smp_E_3LG_T36,"Arsenobetaine, 13C2",1370505600
200929_Smp_E_3LG_T48,"Arsenobetaine, 13C2",1495559424
200929_Smp_E_4LG_T0,"Arsenobetaine, 13C2",1307163392
200929_Smp_E_4LG_T24,"Arsenobetaine, 13C2",1256151168
200929_Smp_E_4LG_T36,"Arsenobetaine, 13C2",1560524288
200929_Smp_E_4LG_T48,"Arsenobetaine, 13C2",1312604288
200929_Smp_E_8G_T48,"Arsenobetaine, 13C2",1401720448
200929_Smp_B_1C_T0,"Cytosine, 13C2, 15N3",138290192
200929_Smp_B_1C_T12,"Cytosine, 13C2, 15N3",196425488
200929_Smp_B_1C_T18,"Cytosine, 13C2, 15N3",140867856
200929_Smp_B_1C_T24,"Cytosine, 13C2, 15N3",254036672
200929_Smp_B_1C_T30,"Cytosine, 13C2, 15N3",210043760
200929_Smp_B_1C_T36,"Cytosine, 13C2, 15N3",224027952
200929_Smp_B_1C_T42,"Cytosine, 13C2, 15N3",176801776
200929_Smp_B_1C_T48,"Cytosine, 13C2, 15N3",203233216
200929_Smp_B_1C_T6,"Cytosine, 13C2, 15N3",209194032
200929_Smp_B_3LV_T0,"Cytosine, 13C2, 15N3",113707976
200929_Smp_B_3LV_T12,"Cytosine, 13C2, 15N3",215846272
200929_Smp_B_3LV_T24,"Cytosine, 13C2, 15N3",146603952
200929_Smp_B_3LV_T36,"Cytosine, 13C2, 15N3",168880368
200929_Smp_B_3LV_T48,"Cytosine, 13C2, 15N3",277006720
200929_Smp_B_4LGV_T0,"Cytosine, 13C2, 15N3",179000864
200929_Smp_B_4LGV_T12,"Cytosine, 13C2, 15N3",201741072
200929_Smp_B_4LGV_T24,"Cytosine, 13C2, 15N3",157772000
200929_Smp_B_4LGV_T36,"Cytosine, 13C2, 15N3",232304736
200929_Smp_B_4LGV_T48,"Cytosine, 13C2, 15N3",292789888
200929_Smp_B_6HV_T0,"Cytosine, 13C2, 15N3",257001952
200929_Smp_B_6HV_T12,"Cytosine, 13C2, 15N3",153536368
200929_Smp_B_6HV_T24,"Cytosine, 13C2, 15N3",154286368
200929_Smp_B_6HV_T36,"Cytosine, 13C2, 15N3",195882816
200929_Smp_B_6HV_T48,"Cytosine, 13C2, 15N3",254828176
200929_Smp_C_1C_T0,"Cytosine, 13C2, 15N3",231783504
200929_Smp_C_1C_T12,"Cytosine, 13C2, 15N3",212989936
200929_Smp_C_1C_T18,"Cytosine, 13C2, 15N3",238770144
200929_Smp_C_1C_T24,"Cytosine, 13C2, 15N3",263145216
200929_Smp_C_1C_T30,"Cytosine, 13C2, 15N3",231478368
200929_Smp_C_1C_T36,"Cytosine, 13C2, 15N3",168409184
200929_Smp_C_1C_T42,"Cytosine, 13C2, 15N3",142034960
200929_Smp_C_1C_T48,"Cytosine, 13C2, 15N3",225561008
200929_Smp_C_1C_T6,"Cytosine, 13C2, 15N3",233560944
200929_Smp_C_3LV_T0,"Cytosine, 13C2, 15N3",148515584
200929_Smp_C_3LV_T12,"Cytosine, 13C2, 15N3",218168176
200929_Smp_C_3LV_T24,"Cytosine, 13C2, 15N3",245336432
200929_Smp_C_3LV_T36,"Cytosine, 13C2, 15N3",198202672
200929_Smp_C_3LV_T48,"Cytosine, 13C2, 15N3",268690400
200929_Smp_C_4LGV_T0,"Cytosine, 13C2, 15N3",138205504
200929_Smp_C_4LGV_T12,"Cytosine, 13C2, 15N3",223274512
200929_Smp_C_4LGV_T24,"Cytosine, 13C2, 15N3",171752992
200929_Smp_C_4LGV_T36,"Cytosine, 13C2, 15N3",314411168
200929_Smp_C_4LGV_T48,"Cytosine, 13C2, 15N3",225297904
200929_Smp_C_6HV_T0,"Cytosine, 13C2, 15N3",172487456
200929_Smp_C_6HV_T12,"Cytosine, 13C2, 15N3",191992288
200929_Smp_C_6HV_T24,"Cytosine, 13C2, 15N3",237460416
200929_Smp_C_6HV_T36,"Cytosine, 13C2, 15N3",205903280
200929_Smp_C_6HV_T48,"Cytosine, 13C2, 15N3",148806720
200929_Smp_E_2LG_T0,"Cytosine, 13C2, 15N3",137423952
200929_Smp_E_2LG_T24,"Cytosine, 13C2, 15N3",157762576
200929_Smp_E_2LG_T36,"Cytosine, 13C2, 15N3",218047648
200929_Smp_E_2LG_T48,"Cytosine, 13C2, 15N3",169834016
200929_Smp_E_3LG_T0,"Cytosine, 13C2, 15N3",254532992
200929_Smp_E_3LG_T24,"Cytosine, 13C2, 15N3",163910176
200929_Smp_E_3LG_T36,"Cytosine, 13C2, 15N3",205787632
200929_Smp_E_3LG_T48,"Cytosine, 13C2, 15N3",274648320
200929_Smp_E_4LG_T0,"Cytosine, 13C2, 15N3",156831904
200929_Smp_E_4LG_T24,"Cytosine, 13C2, 15N3",170540944
200929_Smp_E_4LG_T36,"Cytosine, 13C2, 15N3",280901344
200929_Smp_E_4LG_T48,"Cytosine, 13C2, 15N3",192512416
200929_Smp_E_8G_T48,"Cytosine, 13C2, 15N3",220581328
200929_Smp_B_1C_T0,"DL-Alanine, 2H3",51588972
200929_Smp_B_1C_T12,"DL-Alanine, 2H3",50948176
200929_Smp_B_1C_T18,"DL-Alanine, 2H3",45423144
200929_Smp_B_1C_T24,"DL-Alanine, 2H3",53178560
200929_Smp_B_1C_T30,"DL-Alanine, 2H3",52969328
200929_Smp_B_1C_T36,"DL-Alanine, 2H3",39635968
200929_Smp_B_1C_T42,"DL-Alanine, 2H3",45054548
200929_Smp_B_1C_T48,"DL-Alanine, 2H3",40084376
200929_Smp_B_1C_T6,"DL-Alanine, 2H3",48354504
200929_Smp_B_3LV_T0,"DL-Alanine, 2H3",52671904
200929_Smp_B_3LV_T12,"DL-Alanine, 2H3",45573708
200929_Smp_B_3LV_T24,"DL-Alanine, 2H3",44123068
200929_Smp_B_3LV_T36,"DL-Alanine, 2H3",39733380
200929_Smp_B_3LV_T48,"DL-Alanine, 2H3",51401580
200929_Smp_B_4LGV_T0,"DL-Alanine, 2H3",52034412
200929_Smp_B_4LGV_T12,"DL-Alanine, 2H3",50670360
200929_Smp_B_4LGV_T24,"DL-Alanine, 2H3",54427524
200929_Smp_B_4LGV_T36,"DL-Alanine, 2H3",47565532
200929_Smp_B_4LGV_T48,"DL-Alanine, 2H3",46100604
200929_Smp_B_6HV_T0,"DL-Alanine, 2H3",51052084
200929_Smp_B_6HV_T12,"DL-Alanine, 2H3",55882576
200929_Smp_B_6HV_T24,"DL-Alanine, 2H3",47012280
200929_Smp_B_6HV_T36,"DL-Alanine, 2H3",43684436
200929_Smp_B_6HV_T48,"DL-Alanine, 2H3",52600240
200929_Smp_C_1C_T0,"DL-Alanine, 2H3",57392888
200929_Smp_C_1C_T12,"DL-Alanine, 2H3",50915116
200929_Smp_C_1C_T18,"DL-Alanine, 2H3",56995608
200929_Smp_C_1C_T24,"DL-Alanine, 2H3",51960680
200929_Smp_C_1C_T30,"DL-Alanine, 2H3",53072760
200929_Smp_C_1C_T36,"DL-Alanine, 2H3",44367288
200929_Smp_C_1C_T42,"DL-Alanine, 2H3",44348992
200929_Smp_C_1C_T48,"DL-Alanine, 2H3",47284404
200929_Smp_C_1C_T6,"DL-Alanine, 2H3",50812192
200929_Smp_C_3LV_T0,"DL-Alanine, 2H3",53230980
200929_Smp_C_3LV_T12,"DL-Alanine, 2H3",54262416
200929_Smp_C_3LV_T24,"DL-Alanine, 2H3",50066208
200929_Smp_C_3LV_T36,"DL-Alanine, 2H3",42731928
200929_Smp_C_3LV_T48,"DL-Alanine, 2H3",34812064
200929_Smp_C_4LGV_T0,"DL-Alanine, 2H3",50471668
200929_Smp_C_4LGV_T12,"DL-Alanine, 2H3",55483360
200929_Smp_C_4LGV_T24,"DL-Alanine, 2H3",45615048
200929_Smp_C_4LGV_T36,"DL-Alanine, 2H3",41283140
200929_Smp_C_4LGV_T48,"DL-Alanine, 2H3",35543536
200929_Smp_C_6HV_T0,"DL-Alanine, 2H3",45902068
200929_Smp_C_6HV_T12,"DL-Alanine, 2H3",48333440
200929_Smp_C_6HV_T24,"DL-Alanine, 2H3",53274580
200929_Smp_C_6HV_T36,"DL-Alanine, 2H3",42409344
200929_Smp_C_6HV_T48,"DL-Alanine, 2H3",67915240
200929_Smp_E_2LG_T0,"DL-Alanine, 2H3",48042380
200929_Smp_E_2LG_T24,"DL-Alanine, 2H3",50737824
200929_Smp_E_2LG_T36,"DL-Alanine, 2H3",45917492
200929_Smp_E_2LG_T48,"DL-Alanine, 2H3",44112376
200929_Smp_E_3LG_T0,"DL-Alanine, 2H3",58886536
200929_Smp_E_3LG_T24,"DL-Alanine, 2H3",52094392
200929_Smp_E_3LG_T36,"DL-Alanine, 2H3",59384304
200929_Smp_E_3LG_T48,"DL-Alanine, 2H3",48056436
200929_Smp_E_4LG_T0,"DL-Alanine, 2H3",49001128
200929_Smp_E_4LG_T24,"DL-Alanine, 2H3",46743988
200929_Smp_E_4LG_T36,"DL-Alanine, 2H3",51331260
200929_Smp_E_4LG_T48,"DL-Alanine, 2H3",41672184
200929_Smp_E_8G_T48,"DL-Alanine, 2H3",50018112
200929_Smp_B_1C_T0,"DL-Histidine, 15N",271671552
200929_Smp_B_1C_T12,"DL-Histidine, 15N",242459120
200929_Smp_B_1C_T18,"DL-Histidine, 15N",230720128
200929_Smp_B_1C_T24,"DL-Histidine, 15N",270392288
200929_Smp_B_1C_T30,"DL-Histidine, 15N",264623520
200929_Smp_B_1C_T36,"DL-Histidine, 15N",212562656
200929_Smp_B_1C_T42,"DL-Histidine, 15N",141917776
200929_Smp_B_1C_T48,"DL-Histidine, 15N",200087856
200929_Smp_B_1C_T6,"DL-Histidine, 15N",220400896
200929_Smp_B_3LV_T0,"DL-Histidine, 15N",276748832
200929_Smp_B_3LV_T12,"DL-Histidine, 15N",176358880
200929_Smp_B_3LV_T24,"DL-Histidine, 15N",252129920
200929_Smp_B_3LV_T36,"DL-Histidine, 15N",170687472
200929_Smp_B_3LV_T48,"DL-Histidine, 15N",265337584
200929_Smp_B_4LGV_T0,"DL-Histidine, 15N",238938672
200929_Smp_B_4LGV_T12,"DL-Histidine, 15N",195958704
200929_Smp_B_4LGV_T24,"DL-Histidine, 15N",269669824
200929_Smp_B_4LGV_T36,"DL-Histidine, 15N",241157792
200929_Smp_B_4LGV_T48,"DL-Histidine, 15N",230993824
200929_Smp_B_6HV_T0,"DL-Histidine, 15N",229845536
200929_Smp_B_6HV_T12,"DL-Histidine, 15N",276920512
200929_Smp_B_6HV_T24,"DL-Histidine, 15N",215867376
200929_Smp_B_6HV_T36,"DL-Histidine, 15N",203718384
200929_Smp_B_6HV_T48,"DL-Histidine, 15N",248165632
200929_Smp_C_1C_T0,"DL-Histidine, 15N",281895680
200929_Smp_C_1C_T12,"DL-Histidine, 15N",272022592
200929_Smp_C_1C_T18,"DL-Histidine, 15N",276212448
200929_Smp_C_1C_T24,"DL-Histidine, 15N",277695904
200929_Smp_C_1C_T30,"DL-Histidine, 15N",301523456
200929_Smp_C_1C_T36,"DL-Histidine, 15N",246836784
200929_Smp_C_1C_T42,"DL-Histidine, 15N",254723088
200929_Smp_C_1C_T48,"DL-Histidine, 15N",261061968
200929_Smp_C_1C_T6,"DL-Histidine, 15N",234412256
200929_Smp_C_3LV_T0,"DL-Histidine, 15N",281811808
200929_Smp_C_3LV_T12,"DL-Histidine, 15N",273191072
200929_Smp_C_3LV_T24,"DL-Histidine, 15N",277369440
200929_Smp_C_3LV_T36,"DL-Histidine, 15N",206954032
200929_Smp_C_3LV_T48,"DL-Histidine, 15N",176205328
200929_Smp_C_4LGV_T0,"DL-Histidine, 15N",280683328
200929_Smp_C_4LGV_T12,"DL-Histidine, 15N",289480480
200929_Smp_C_4LGV_T24,"DL-Histidine, 15N",259201760
200929_Smp_C_4LGV_T36,"DL-Histidine, 15N",232072720
200929_Smp_C_4LGV_T48,"DL-Histidine, 15N",239030624
200929_Smp_C_6HV_T0,"DL-Histidine, 15N",254225696
200929_Smp_C_6HV_T12,"DL-Histidine, 15N",218998688
200929_Smp_C_6HV_T24,"DL-Histidine, 15N",258297648
200929_Smp_C_6HV_T36,"DL-Histidine, 15N",174644608
200929_Smp_C_6HV_T48,"DL-Histidine, 15N",306636448
200929_Smp_E_2LG_T0,"DL-Histidine, 15N",240968800
200929_Smp_E_2LG_T24,"DL-Histidine, 15N",262047024
200929_Smp_E_2LG_T36,"DL-Histidine, 15N",242227584
200929_Smp_E_2LG_T48,"DL-Histidine, 15N",238877552
200929_Smp_E_3LG_T0,"DL-Histidine, 15N",277567072
200929_Smp_E_3LG_T24,"DL-Histidine, 15N",270806592
200929_Smp_E_3LG_T36,"DL-Histidine, 15N",271546752
200929_Smp_E_3LG_T48,"DL-Histidine, 15N",264375632
200929_Smp_E_4LG_T0,"DL-Histidine, 15N",205286800
200929_Smp_E_4LG_T24,"DL-Histidine, 15N",222469632
200929_Smp_E_4LG_T36,"DL-Histidine, 15N",273911904
200929_Smp_E_4LG_T48,"DL-Histidine, 15N",282747072
200929_Smp_E_8G_T48,"DL-Histidine, 15N",189337248
200929_Smp_B_1C_T0,"DL-Proline, 2H7",83504504
200929_Smp_B_1C_T12,"DL-Proline, 2H7",85812776
200929_Smp_B_1C_T18,"DL-Proline, 2H7",73938232
200929_Smp_B_1C_T24,"DL-Proline, 2H7",102473768
200929_Smp_B_1C_T30,"DL-Proline, 2H7",94335688
200929_Smp_B_1C_T36,"DL-Proline, 2H7",71163920
200929_Smp_B_1C_T42,"DL-Proline, 2H7",86611752
200929_Smp_B_1C_T48,"DL-Proline, 2H7",83458200
200929_Smp_B_1C_T6,"DL-Proline, 2H7",82797552
200929_Smp_B_3LV_T0,"DL-Proline, 2H7",79679088
200929_Smp_B_3LV_T12,"DL-Proline, 2H7",80117816
200929_Smp_B_3LV_T24,"DL-Proline, 2H7",81618392
200929_Smp_B_3LV_T36,"DL-Proline, 2H7",99945976
200929_Smp_B_3LV_T48,"DL-Proline, 2H7",104575712
200929_Smp_B_4LGV_T0,"DL-Proline, 2H7",88448368
200929_Smp_B_4LGV_T12,"DL-Proline, 2H7",86381728
200929_Smp_B_4LGV_T24,"DL-Proline, 2H7",90787528
200929_Smp_B_4LGV_T36,"DL-Proline, 2H7",85921912
200929_Smp_B_4LGV_T48,"DL-Proline, 2H7",78154488
200929_Smp_B_6HV_T0,"DL-Proline, 2H7",98339064
200929_Smp_B_6HV_T12,"DL-Proline, 2H7",90707952
200929_Smp_B_6HV_T24,"DL-Proline, 2H7",75754632
200929_Smp_B_6HV_T36,"DL-Proline, 2H7",56231996
200929_Smp_B_6HV_T48,"DL-Proline, 2H7",90463808
200929_Smp_C_1C_T0,"DL-Proline, 2H7",96574216
200929_Smp_C_1C_T12,"DL-Proline, 2H7",95243384
200929_Smp_C_1C_T18,"DL-Proline, 2H7",102690912
200929_Smp_C_1C_T24,"DL-Proline, 2H7",105930832
200929_Smp_C_1C_T30,"DL-Proline, 2H7",100758632
200929_Smp_C_1C_T36,"DL-Proline, 2H7",84685320
200929_Smp_C_1C_T42,"DL-Proline, 2H7",80695632
200929_Smp_C_1C_T48,"DL-Proline, 2H7",95509336
200929_Smp_C_1C_T6,"DL-Proline, 2H7",86995960
200929_Smp_C_3LV_T0,"DL-Proline, 2H7",89064568
200929_Smp_C_3LV_T12,"DL-Proline, 2H7",99736592
200929_Smp_C_3LV_T24,"DL-Proline, 2H7",99206096
200929_Smp_C_3LV_T36,"DL-Proline, 2H7",80757016
