SampID,Vol.filt.mL,time,Time,biorep,treatment,treatment_number,Pro,BacTot,BacSml,BacLrg,Grz,Phage,MF,FinalBMIS,FinalRSD,Area,Adjusted_Area,Name,RT,mz,MS2,fraction,Predicted_Adduct_Ion,SIRIUS_molecularFormula,SIRIUS_name
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2288,"Thymine, 2H4",0.07511320423241495,2755156,2714970.229431431,Unknown,1.814,285.23425,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2302,"DL-Histidine, 15N",0.08800314566665035,474587,460457.5490241396,Unknown,10.458,288.12027,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2311,"DL-Valine, 2H8",0.25996043558599985,589539,789341.5506263912,Unknown,10.612,289.0538,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2379,"DL-Histidine, 15N",0.19760934612196832,3380412,3279770.0405021417,Unknown,1.86,300.22278,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2392,"Sucrose, 13C",0.08213457014081096,8528940,9526738.481271535,Unknown,1.861,301.22916,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2401,"Glycine betaine, 13C5, 15N",0.10566899701598027,16693250,13255131.926555682,Unknown,8.188,302.06635,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2406,"L-Cysteic acid, 2H3",0.18915781580944785,42522,86256.48376912462,Unknown,11.862,302.53397,FALSE,HILIC_Neg,[M-2H]2-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2406,"L-Cysteic acid, 2H3",0.18915781580944785,42522,86256.48376912462,Unknown,11.862,302.53397,FALSE,HILIC_Neg,[M-2H]2-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2409,"Cytosine, 13C2, 15N3",0.11896960249299948,26910520,19672681.87376392,Unknown,8.009,303.05026,FALSE,HILIC_Neg,[M+Cl]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2427,"Cytosine, 13C2, 15N3",0.1150118080398126,9003930,6582238.117421705,Unknown,8.007,305.0473,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2428,"DL-Proline, 2H7",0.10976785976089694,894553,845590.7403421837,Unknown,13.755,305.06842,FALSE,HILIC_Neg,[M-2H]2-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2428,"DL-Proline, 2H7",0.10976785976089694,894553,845590.7403421837,Unknown,13.755,305.06842,FALSE,HILIC_Neg,[M-2H]2-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2429,"Thymine, 2H4",0.0720578724899367,92417,91069.0369958596,Unknown,2.328,305.11862,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2488,"Sulfoacetic acid, 13C2",0.2613916191957976,3022482,4753265.094953203,Unknown,11.242,315.08087,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2495,"DL-Proline, 2H7",0.2056553245231524,2002484,1892880.4979507944,Unknown,10.746,316.08856,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2505,"Thymine, 2H4",0.10940251635842066,1362050944,1342184531.0860715,Unknown,11.204,317.05469,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2525,"Thymine, 2H4",0.11552244266701923,78266968,77125392.56138761,Unknown,11.224,319.05035,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2527,Inj_vol,0.27112909947706343,3491733,3491733,Unknown,2.107,319.23975,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2542,Inj_vol,0.11949650516669744,34501496,34501496,Unknown,6.211,322.98849,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2543,"DL-Alanine, 2H3",0.12125548325453754,139504,135000.07514566474,Unknown,11.974,323.02863,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2550,Inj_vol,0.12393384010746494,33216032,33216032,Unknown,6.212,324.98645,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2624,"DL-Valine, 2H8",0.09718932201819155,6446170,8630862.120065551,Unknown,11.196,339.03638,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2634,"Trehalose, 13C",0.09798184313909368,23244736,19164436.06273752,Trehalose,12.69,341.10855,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2635,"Sucrose, 13C",0.01295482596971915,7619058,8510409.621786501,Sucrose,11.914,341.10889,TRUE,HILIC_Neg,NA,C10H20N3O10,null
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2635,"Sucrose, 13C",0.01295482596971915,7619058,8510409.621786501,Sucrose,11.914,341.10889,TRUE,HILIC_Neg,NA,C10H20N3O10,null
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2704,Inj_vol,0.2443768590515392,22332788,22332788,Unknown,10.813,358.08142,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2736,Inj_vol,0.2379075171291412,0,0,Unknown,10.542,366.99765,TRUE,HILIC_Neg,NA,C19H12O3,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2776,Inj_vol,0.14739916119905558,2689980,2689980,Unknown,2.077,376.27258,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2778,Inj_vol,0.28439552728283796,3099417,3099417,Unknown,11.928,377.08578,TRUE,HILIC_Neg,NA,C8H19ClN8O5,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2798,Inj_vol,0.1940809282025476,322244,322244,Unknown,2.633,383.19342,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2805,"DL-Proline, 2H7",0.18287399981162888,1535051,1451031.8690485745,Unknown,14.095,386.03351,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2810,"DL-Histidine, 15N",0.19070127935373235,78739,76394.77472541753,Unknown,11.944,387.11478,FALSE,HILIC_Neg,[M+FA-H]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2810,"DL-Histidine, 15N",0.19070127935373235,78739,76394.77472541753,Unknown,11.944,387.11478,FALSE,HILIC_Neg,[M+FA-H]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2823,Inj_vol,0.2227256437806776,3530801,3530801,Unknown,2.037,390.25189,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2873,"Cytosine, 13C2, 15N3",0.26328829928222763,6085808,4448972.547866316,Unknown,11.996,404.10477,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2894,"Cytosine, 13C2, 15N3",0.27637388311322836,32812,23986.903175484596,Unknown,10.215,412.14658,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2895,"Guanine, 13C, 15N2",0.19444056367179757,32812,23473.93858983402,Unknown,9.199,412.147,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2905,"Thymine, 2H4",0.06877088224052728,448228,441690.2984795022,Unknown,10.21,414.16245,TRUE,HILIC_Neg,NA,C15H19N12O3,null
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2959,"DL-Histidine, 15N",0.2045296202820785,404767,392716.23695097823,Unknown,10.385,441.03741,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2973,Inj_vol,0.2364643064807625,0,0,Unknown,9.218,448.12378,FALSE,HILIC_Neg,[M+Cl]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_2973,Inj_vol,0.2364643064807625,0,0,Unknown,9.218,448.12378,FALSE,HILIC_Neg,[M+Cl]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_3035,"Sulfoacetic acid, 13C2",0.2574396223330455,9029997,14200901.625760594,Unknown,11.227,486.09213,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_3041,"Thymine, 2H4",0.17448072540298215,1240154,1222065.534550605,Unknown,11.247,487.36606,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_3100,"Sulfoacetic acid, 13C2",0.22909211289585776,50831,79938.67888760503,Unknown,10.545,557.1355,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_3111,"Sucrose, 13C",0.09952648841426212,0,0,Unknown,13.026,591.06366,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_3117,"DL-Alanine, 2H3",0.1427846417727268,427295,413499.66387606674,UDP-N-acetylglucosamine,11.869,606.07513,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_345,"Sucrose, 13C",0.2348195627283924,5683634,6348560.869376883,Unknown,11.429,101.02325,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_352,"DL-Alanine, 2H3",0.1204960481504226,118357856,114536640.19726866,Unknown,11.202,102.05492,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_354,"DL-Valine, 2H8",0.21096960618469035,4021048,5383834.256025724,Unknown,4.516,103.03887,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_361,"DL-Histidine, 15N",0.19547041955214983,8191412,7947536.473959306,Unknown,11.607,104.0341,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_408,"Homarine, 2H3",0.08644860941793055,111408864,98506881.18136464,Unknown,6.138,111.01884,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_425,Inj_vol,0.20640866390175125,1701211,1701211,Unknown,15.237,112.9362,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_545,"Thymine, 2H4",0.162932462430618,1160195,1143272.789393849,Unknown,2.742,121.07533,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_593,"Trehalose, 13C",0.164424222653737,24113458,19880665.63081235,Unknown,3.497,126.90388,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_599,"DL-Valine, 2H8",0.18925369208793347,3487900,4669995.359814686,Unknown,11.22,127.05019,FALSE,HILIC_Neg,[M-H2O-H]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_604,"DL-Histidine, 15N",0.1060863156069975,15693666,15226432.627871122,Unknown,11.211,128.03406,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_609,"DL-Histidine, 15N",0.10966450243267062,159763488,155006993.67666528,"Taurine, 2H4",11.117,128.03421,TRUE,HILIC_Neg,[M-H2O-H]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_611,"Thymine, 2H4",0.10432396872461935,5535842,5455098.086945403,Unknown,2.586,128.08313,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_631,Inj_vol,0.14452885698394022,41967624,41967624,Unknown,7.695,130.08624,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_647,"Sucrose, 13C",0.08697660834856227,1807032,2018436.2055881585,Unknown,12.251,131.08133,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_651,"Sulfoacetic acid, 13C2",0.1827381340331478,92072880,144797158.9891403,Unknown,11.538,132.02922,TRUE,HILIC_Neg,NA,C2H5N4O3,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_651,"Sulfoacetic acid, 13C2",0.1827381340331478,92072880,144797158.9891403,Unknown,11.538,132.02922,TRUE,HILIC_Neg,NA,C2H5N4O3,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_682,Inj_vol,0.06484551517528972,382834368,382834368,Unknown,5.533,134.04597,TRUE,HILIC_Neg,NA,C4H9NO4,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_682,Inj_vol,0.06484551517528972,382834368,382834368,Unknown,5.533,134.04597,TRUE,HILIC_Neg,NA,C4H9NO4,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_785,Inj_vol,0.10160320757214242,934679552,934679552,Unknown,10.16,141.06589,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_787,"Thymine, 2H4",0.1334441445810801,10296481,10146300.021815958,Unknown,2.223,141.09108,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_793,"Adenine, 15N2",0.1484854835083624,1642236,1526408.686283009,Unknown,2.192,142.09888,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_818,"L-Cysteic acid, 2H3",0.1889399008755906,102878544,208690594.53288117,Unknown,11.437,145.01329,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_824,"DL-Valine, 2H8",0.182159225924948,51834320,69401655.4027207,Unknown,11.229,145.06082,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_830,"DL-Alanine, 2H3",0.12568285644381566,1134919808,1098278611.1101,Unknown,11.236,146.04462,TRUE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_847,"Sulfoacetic acid, 13C2",0.2406957464805259,13938,21919.405605544627,Unknown,11.233,146.50258,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_928,"DL-Valine, 2H8",0.19111098839526883,2926706,3918605.303919779,Unknown,11.567,154.01112,FALSE,HILIC_Neg,[M+Na-2H]-,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_953,"DL-Valine, 2H8",0.2809092442907009,2578890,3452909.869397774,Unknown,9.015,155.08163,FALSE,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky1,"L-Cysteic acid, 2H3",0.18839462099861728,102524296,207971997.40992728,2-Ketoglutaric acid,11.245833333333334,145.01329879543,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky11,"DL-Proline, 2H7",0.16680908347219478,24229276,22903116.339440037,D-Gluconic acid,10.26,195.050533638882,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky19,"L-Cysteic acid, 2H3",0.11177267924582444,3327488,6749856.889703141,L-Cysteic acid,11.294166666666667,167.9964554042722,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky22,"DL-Alanine, 2H3",0.09937567308413003,15150765,14661618.40172545,N-Acetyl-L-glutamic acid,10.545833333333334,188.0558707916152,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky27,Inj_vol,0.14234887279522676,27062336,27062336,Succinic acid,11.334166666666668,117.01814334699556,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky32,Inj_vol,0.09725214527904176,1150728,1150728,Taurine,9.87,124.00628710277688,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky34,Inj_vol,0.18294371541080504,8118738,8118738,Threonic acid,9.231666666666667,135.02882788651334,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky36,"Thymine, 2H4",0.15043527362577622,78739920,77591446.24399218,Thymine,3.4791666666666665,125.03455597142438,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HNeg_sky6,"L-Cysteic acid, 2H3",0.11922022793458752,256078,519457.87711372686,Adenosine monophosphate,10.925833333333332,346.0558877832655,NA,HILIC_Neg,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1006,"Cytosine, 13C2, 15N3",0.09679060749929844,444491904,324941614.7609044,Unknown,7.988,137.04572,TRUE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1007,Inj_vol,0.0862243862667549,513917056,513917056,Hypoxanthine,6.443,137.04584,TRUE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1022,Inj_vol,0.18974203025231287,28074726,28074726,Trigonelline,8.484,138.05481,TRUE,HILIC_Pos,NA,C7H7NO2,Gynesine
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1022,Inj_vol,0.18974203025231287,28074726,28074726,Trigonelline,8.484,138.05481,TRUE,HILIC_Pos,NA,C7H7NO2,Gynesine
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_108,"DL-Alanine, 2H3",0.08422056684373669,8881385,8594647.052396918,Glycine,11.841,76.03989,TRUE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1147,"DL-Proline, 2H7",0.08168053980415434,34460212,32574074.624341547,Unknown,10.159,142.64003,TRUE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1148,"DL-Alanine, 2H3",0.21259063614871207,4579152,4431312.823312744,Unknown,10.16,142.92117,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1152,Inj_vol,0.08499918956507031,17760304,17760304,Unknown,10.161,142.95488,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1157,Inj_vol,0.05941559729033031,41908068352,41908068352,Ectoine,10.162,143.08125,TRUE,HILIC_Pos,NA,C6H10N2O2,ectoine
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1157,Inj_vol,0.05941559729033031,41908068352,41908068352,Ectoine,10.162,143.08125,TRUE,HILIC_Pos,NA,C6H10N2O2,ectoine
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1181,Inj_vol,0.065406630635126,17672892,17672892,Unknown,10.161,143.20895,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1183,"DL-Proline, 2H7",0.07602622399742358,32383974,30611476.96098725,Unknown,10.16,143.52464,TRUE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1184,"DL-Alanine, 2H3",0.12845507513193624,43909720,42492082.66160897,Unknown,11.335,144.06564,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1209,"DL-Proline, 2H7",0.08617273251658224,204082,192911.82240796636,Unknown,11.934,145.04953,FALSE,HILIC_Pos,[M+2H]2+,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1227,Inj_vol,0.18104145670590036,12981853,12981853,Unknown,11.905,146.09238,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1230,"DL-Proline, 2H7",0.1091682429718654,2125947,2009585.902297845,(3-Carboxypropyl)trimethylammonium,10.573,146.11743,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1239,"DL-Alanine, 2H3",0.10099275786482532,1109000,1073195.6312115935,Unknown,9.569,147.04401,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1241,"DL-Proline, 2H7",0.08737780784225588,455540032,430606607.897332,L-Glutamine,11.233,147.07626,TRUE,HILIC_Pos,NA,C5H10N2O3,glutamin
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1241,"DL-Proline, 2H7",0.08737780784225588,455540032,430606607.897332,L-Glutamine,11.233,147.07626,TRUE,HILIC_Pos,NA,C5H10N2O3,glutamin
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1251,"Trehalose, 13C",0.20906974392288483,19064472,15717961.034870422,L-Lysine,19.803,147.11264,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1256,"DL-Alanine, 2H3",0.06446211822797027,149097,144283.36251285393,Unknown,11.209,147.59549,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1261,"DL-Histidine, 15N",0.16743599426604897,593101,575443.1385262685,Unknown,11.174,148.04256,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1263,"DL-Alanine, 2H3",0.05328669819275405,184308592,178358138.6196214,Unknown,11.224,148.06003,TRUE,HILIC_Pos,NA,C5H9NO4,Glutamat
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1282,Inj_vol,0.13974324309469305,741848,741848,Unknown,11.288,148.19348,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1283,"DL-Alanine, 2H3",0.17294915157300964,1640834,1587859.224836289,Unknown,11.24,148.5274,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1321,"DL-Valine, 2H8",0.10738750593497089,1247512,1670310.2873686568,Unknown,11.19,151.04765,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1336,"Glycine betaine, 13C5, 15N",0.12818313711764473,180317088,143179236.5208902,Unknown,8.154,152.05659,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_1338,"Homarine, 2H3",0.1453860672076061,40115692,35469993.710304946,Unknown,9.556,152.05672,FALSE,HILIC_Pos,NA,NA,NA
A_6HV_T36,300,T36,36,A,HV,6,1480000,5880000,1010000,4870000,0,204000000,HPos_137,"DL-Valine, 2H8",0.16042343702548795,1828536,2448250.9920737715,Unknown,11.246,82.06575,FALSE,HILIC_Pos,NA,NA,NA
