MF,Name,SampID,Vol.filt.mL,umol.in.vial.ave,nM.in.smp,nM_C,nM_N
HPos_1848,Arsenobetaine,A_3LV_T48,100,0.003173070995589319,0.012692283982357274,0.06346141991178637,NA
HPos_1926,L-Tyrosine,A_3LV_T48,100,0.5345264805959453,2.138105922383781,19.242953301454026,2.138105922383781
HPos_257,Sarcosine,A_3LV_T48,100,1.2362147022112526,4.9448588088450105,14.834576426535032,4.9448588088450105
HPos_261,L-Alanine,A_3LV_T48,100,7.62299674295302,30.491986971812075,91.47596091543622,30.491986971812075
HPos_2837,Ergothioneine,A_3LV_T48,100,0.13196297802624254,0.5278519121049702,4.750667208944732,1.5835557363149104
HPos_3067,Cytidine,A_3LV_T48,100,0.4625902500383795,1.8503610001535178,16.65324900138166,5.551083000460554
HPos_3196,Deoxyadenosine,A_3LV_T48,100,0.07654259908688445,0.3061703963475378,3.0617039634753778,1.5308519817376889
HPos_3236,2-O-alpha-D-Glucosylglycerol,A_3LV_T48,100,23.16940125030509,92.67760500122036,834.0984450109833,NA
HPos_3429,Adenosine,A_3LV_T48,100,0.37891298226928555,1.5156519290771422,15.156519290771422,7.578259645385711
HPos_3670,Guanosine,A_3LV_T48,100,0.48171426286586244,1.9268570514634495,19.268570514634497,9.634285257317249
HPos_556,Cytosine,A_3LV_T48,100,0.7187987027810885,2.875194811124353,11.500779244497412,8.62558443337306
HPos_5986,Glutathione disulfide,A_3LV_T48,100,0.7568781517874636,3.027512607149854,60.55025214299708,18.165075642899126
HPos_639,L-Proline,A_3LV_T48,100,4.010921420032568,16.04368568013027,80.21842840065135,16.04368568013027
HPos_705,L-Threonine,A_3LV_T48,100,1.7090200218881544,6.836080087552616,27.344320350210463,6.836080087552616
HPos_954,L-Asparagine,A_3LV_T48,100,1.2618962958938855,5.047585183575541,20.190340734302165,10.095170367151082
HPos_962,L-Aspartic acid,A_3LV_T48,100,4.748135673914674,18.992542695658692,75.97017078263477,18.992542695658692
HPos_978,Dimethylsulfoniopropionate,A_3LV_T48,100,0.0792713192416473,0.31708527696658917,1.585426384832946,NA
HPos_989,Adenine,A_3LV_T48,100,0.14768313584955303,0.5907325433982121,2.9536627169910608,2.9536627169910608
HPos_sky16,Creatine,A_3LV_T48,100,0.015500202888920655,0.0620008115556826,0.2480032462227304,0.1860024346670478
HPos_sky35,Glycine betaine,A_3LV_T48,100,0.45873464059527963,1.8349385623811183,9.174692811905592,1.8349385623811183
HPos_sky38,Guanine,A_3LV_T48,100,0.32128524392463403,1.285140975698536,6.425704878492679,6.425704878492679
HPos_sky45,Hypotaurine,A_3LV_T48,100,24.400794317088657,97.60317726835461,195.20635453670923,97.60317726835461
HPos_sky51,L-Glutamic acid,A_3LV_T48,100,58.46416505974771,233.85666023899083,1169.2833011949542,233.85666023899083
HPos_sky54,L-Homoserine,A_3LV_T48,100,0.08011890425301244,0.32047561701204974,1.281902468048199,0.32047561701204974
HPos_sky55,L-Isoleucine,A_3LV_T48,100,4.652157440569264,18.60862976227705,111.65177857366231,18.60862976227705
HPos_sky59,L-Methionine,A_3LV_T48,100,0.5544784506689333,2.217913802675733,11.089569013378664,2.217913802675733
HPos_sky60,L-Methionine S-oxide,A_3LV_T48,100,0.05436353201959641,0.2174541280783856,1.0872706403919281,0.2174541280783856
HPos_sky64,L-Serine,A_3LV_T48,100,1.7130650378697296,6.852260151478918,20.556780454436755,6.852260151478918
HPos_sky71,N6-Acetyl-L-lysine,A_3LV_T48,100,0.022259848416260063,0.08903939366504024,0.7123151493203219,0.17807878733008048
HPos_sky72,Ophthalmic acid,A_3LV_T48,100,0.01447601135009499,0.05790404540037995,0.6369444994041795,0.17371213620113984
HPos_sky74,Proline betaine,A_3LV_T48,100,0.009726558696960704,0.03890623478784282,0.2723436435148997,0.03890623478784282
RP_14640,Methylthioadenosine,A_3LV_T48,100,0.0022894733159916124,0.00915789326396645,0.10073682590363095,0.045789466319832245
RP_20713,Riboflavin,A_3LV_T48,100,0.014866687796485296,0.05946675118594118,1.010934770161,0.2378670047437647
RP_3959,L-Phenylalanine,A_3LV_T48,100,1.0430606836531389,4.1722427346125555,37.550184611513,4.1722427346125555
RP_6828,L-Tryptophan,A_3LV_T48,100,0.18499830290847283,0.7399932116338912,8.139925327972803,1.4799864232677824
RP_7155,L-Kynurenine,A_3LV_T48,100,0.004888265318897039,0.019553061275588153,0.19553061275588152,0.039106122551176306
RP_7669,Desthiobiotin,A_3LV_T48,100,7.425309593291368e-5,2.970123837316547e-4,0.002970123837316547,5.940247674633094e-4
RP_sky1,Agmatine,A_3LV_T48,100,0.012297194788836516,0.049188779155346064,0.24594389577673031,0.19675511662138426
RP_sky15,Nicotinic acid,A_3LV_T48,100,0.032873965662288535,0.1314958626491541,0.7889751758949246,0.1314958626491541
RP_sky16,Pantothenic acid,A_3LV_T48,100,0.012035548437658479,0.04814219375063391,0.43327974375570516,0.04814219375063391
RP_sky17,Pyridoxal,A_3LV_T48,100,0.008275396467660586,0.033101585870642346,0.26481268696513877,0.033101585870642346
RP_sky21,Pyridoxine,A_3LV_T48,100,0.0012109000262587532,0.004843600105035014,0.03874880084028011,0.004843600105035014
RP_sky23,S-Adenosylhomocysteine,A_3LV_T48,100,0.0321730458965548,0.1286921835862192,1.801690570207069,0.7721531015173152
RP_sky24,S-Adenosylmethionine,A_3LV_T48,100,0.11275525556842096,0.45102102227368385,6.765315334105257,2.706126133642103
RP_sky29,Xanthine,A_3LV_T48,100,0.5199689895181062,2.0798759580724244,10.399379790362122,8.319503832289698
HNeg_1963,Thymidine,A_6HV_T0,50,0.12550896517284205,1.0040717213827364,10.040717213827364,2.0081434427654727
HNeg_1982,Uridine,A_6HV_T0,50,0.07808128620852658,0.6246502896682127,5.621852607013914,1.2493005793364254
HNeg_2117,D-Fructose 6-phosphate,A_6HV_T0,50,0.019717255391580594,0.15773804313264475,0.9464282587958686,NA
HNeg_2173,Inosine,A_6HV_T0,50,0.013994546933993914,0.1119563754719513,1.119563754719513,0.4478255018878052
HNeg_2635,Sucrose,A_6HV_T0,50,3.213463511568506,25.70770809254805,308.4924971105766,NA
HNeg_3117,UDP-N-acetylglucosamine,A_6HV_T0,50,0.018507546050029477,0.1480603684002358,2.5170262628040083,0.44418110520070736
HNeg_sky1,2-Ketoglutaric acid,A_6HV_T0,50,0.20217958203038028,1.617436656243042,8.08718328121521,NA
HNeg_sky11,D-Gluconic acid,A_6HV_T0,50,0.007362008204832541,0.058896065638660317,0.3533763938319619,NA
HNeg_sky19,L-Cysteic acid,A_6HV_T0,50,0.016737707924342576,0.13390166339474058,0.40170499018422173,0.13390166339474058
HNeg_sky22,N-Acetyl-L-glutamic acid,A_6HV_T0,50,0.06789398884600552,0.543151910768044,3.8020633753763082,0.543151910768044
HNeg_sky32,Taurine,A_6HV_T0,50,0.0015901332623407631,0.012721066098726107,0.025442132197452214,0.012721066098726107
HNeg_sky6,Adenosine monophosphate,A_6HV_T0,50,0.05130563053965802,0.4104450443172641,4.104450443172641,2.0522252215863204
HPos_1157,Ectoine,A_6HV_T0,50,1.094000577367762,8.752004618942095,52.51202771365257,17.50400923788419
HPos_1241,L-Glutamine,A_6HV_T0,50,1.3806305987355143,11.045044789884114,55.225223949420574,22.09008957976823
HPos_1848,Arsenobetaine,A_6HV_T0,50,6.478292248510876e-4,0.0051826337988087,0.025913168994043497,NA
HPos_257,Sarcosine,A_6HV_T0,50,0.1320582380197315,1.056465904157852,3.1693977124735557,1.056465904157852
HPos_261,L-Alanine,A_6HV_T0,50,0.7960390529982695,6.368312423986156,19.10493727195847,6.368312423986156
HPos_3067,Cytidine,A_6HV_T0,50,0.017097542602720048,0.13678034082176035,1.231023067395843,0.41034102246528104
HPos_3196,Deoxyadenosine,A_6HV_T0,50,0.005445332748817563,0.0435626619905405,0.43562661990540497,0.21781330995270248
HPos_3429,Adenosine,A_6HV_T0,50,0.30994583136366277,2.479566650909302,24.79566650909302,12.39783325454651
HPos_3670,Guanosine,A_6HV_T0,50,0.03076526542839102,0.24612212342712814,2.4612212342712816,1.2306106171356408
HPos_556,Cytosine,A_6HV_T0,50,0.0777847992628283,0.6222783941026264,2.4891135764105057,1.8668351823078793
HPos_5986,Glutathione disulfide,A_6HV_T0,50,0.322595095570303,2.5807607645624238,51.615215291248475,15.484564587374543
HPos_705,L-Threonine,A_6HV_T0,50,0.402494368785035,3.2199549502802793,12.879819801121117,3.2199549502802793
HPos_962,L-Aspartic acid,A_6HV_T0,50,3.860242334807758,30.881938678462063,123.52775471384825,30.881938678462063
HPos_978,Dimethylsulfoniopropionate,A_6HV_T0,50,0.002894215838957576,0.023153726711660605,0.11576863355830302,NA
HPos_989,Adenine,A_6HV_T0,50,0.06571973065718514,0.5257578452574811,2.628789226287406,2.628789226287406
HPos_sky35,Glycine betaine,A_6HV_T0,50,0.12066751718962389,0.9653401375169911,4.826700687584956,0.9653401375169911
HPos_sky38,Guanine,A_6HV_T0,50,0.031942941469252625,0.25554353175402095,1.2777176587701047,1.2777176587701047
HPos_sky45,Hypotaurine,A_6HV_T0,50,0.8085755728595575,6.468604582876459,12.937209165752918,6.468604582876459
HPos_sky51,L-Glutamic acid,A_6HV_T0,50,20.703304821150077,165.6264385692006,828.1321928460029,165.6264385692006
HPos_sky54,L-Homoserine,A_6HV_T0,50,0.0348357771961739,0.2786862175693912,1.1147448702775649,0.2786862175693912
HPos_sky55,L-Isoleucine,A_6HV_T0,50,0.22218126879490985,1.7774501503592786,10.664700902155671,1.7774501503592786
HPos_sky59,L-Methionine,A_6HV_T0,50,0.0034562564667242543,0.02765005173379403,0.13825025866897014,0.02765005173379403
HPos_sky60,L-Methionine S-oxide,A_6HV_T0,50,0.006307261278101871,0.05045809022481496,0.25229045112407483,0.05045809022481496
HPos_sky64,L-Serine,A_6HV_T0,50,0.5213830954679115,4.171064763743291,12.513194291229873,4.171064763743291
HPos_sky71,N6-Acetyl-L-lysine,A_6HV_T0,50,0.0066105645216142485,0.05288451617291398,0.42307612938331185,0.10576903234582796
HPos_sky72,Ophthalmic acid,A_6HV_T0,50,0.04470252862830226,0.35762022902641805,3.9338225192905987,1.072860687079254
HPos_sky74,Proline betaine,A_6HV_T0,50,0.0037843023050263794,0.030274418440211035,0.21192092908147725,0.030274418440211035
RP_14640,Methylthioadenosine,A_6HV_T0,50,0.003090794372861075,0.024726354982888596,0.27198990481177454,0.12363177491444298
RP_20713,Riboflavin,A_6HV_T0,50,3.972532525254432e-5,3.178026020203545e-4,0.005402644234346027,0.001271210408081418
RP_3959,L-Phenylalanine,A_6HV_T0,50,0.02587178829793118,0.2069743063834494,1.8627687574510448,0.2069743063834494
RP_6828,L-Tryptophan,A_6HV_T0,50,0.016596920950029913,0.1327753676002393,1.4605290436026324,0.2655507352004786
RP_7155,L-Kynurenine,A_6HV_T0,50,9.529249354511485e-5,7.623399483609187e-4,0.007623399483609187,0.0015246798967218373
RP_7669,Desthiobiotin,A_6HV_T0,50,2.467246664940339e-4,0.0019737973319522706,0.019737973319522706,0.003947594663904541
RP_sky1,Agmatine,A_6HV_T0,50,0.0028461372046878143,0.02276909763750251,0.11384548818751256,0.09107639055001004
RP_sky15,Nicotinic acid,A_6HV_T0,50,0.011412998050485847,0.09130398440388676,0.5478239064233206,0.09130398440388676
RP_sky16,Pantothenic acid,A_6HV_T0,50,4.667956392197892e-4,0.0037343651137583134,0.03360928602382482,0.0037343651137583134
RP_sky17,Pyridoxal,A_6HV_T0,50,6.493271622249901e-4,0.00519461729779992,0.04155693838239936,0.00519461729779992
RP_sky21,Pyridoxine,A_6HV_T0,50,7.226604048416648e-5,5.781283238733317e-4,0.004625026590986654,5.781283238733317e-4
RP_sky23,S-Adenosylhomocysteine,A_6HV_T0,50,0.0038177980153932594,0.03054238412314608,0.4275933777240451,0.18325430473887647
RP_sky24,S-Adenosylmethionine,A_6HV_T0,50,0.04409641963447138,0.35277135707577106,5.291570356136566,2.1166281424546263
HNeg_1963,Thymidine,A_6HV_T12,50,0.06911522682089953,0.5529218145671962,5.529218145671963,1.1058436291343925
HNeg_1982,Uridine,A_6HV_T12,50,0.22172564138545287,1.7738051310836227,15.964246179752605,3.5476102621672454
HNeg_2117,D-Fructose 6-phosphate,A_6HV_T12,50,0.07237530101952494,0.5790024081561994,3.4740144489371962,NA
HNeg_2173,Inosine,A_6HV_T12,50,0.026767600742052013,0.21414080593641607,2.141408059364161,0.8565632237456643
HNeg_2634,Trehalose,A_6HV_T12,50,0.20819358025661658,1.6655486420529324,19.986583704635187,NA
HNeg_2635,Sucrose,A_6HV_T12,50,9.147621776005186,73.18097420804148,878.1716904964977,NA
HNeg_3117,UDP-N-acetylglucosamine,A_6HV_T12,50,0.05561782761843704,0.44494262094749626,7.564024556107436,1.3348278628424888
HNeg_sky1,2-Ketoglutaric acid,A_6HV_T12,50,0.20198393949188384,1.6158715159350703,8.079357579675351,NA
HNeg_sky11,D-Gluconic acid,A_6HV_T12,50,0.007800498049893593,0.06240398439914874,0.3744239063948924,NA
HNeg_sky19,L-Cysteic acid,A_6HV_T12,50,0.0144396938326097,0.11551755066087759,0.34655265198263274,0.11551755066087759
HNeg_sky22,N-Acetyl-L-glutamic acid,A_6HV_T12,50,0.05315141644206187,0.425211331536495,2.9764793207554647,0.425211331536495
HNeg_sky32,Taurine,A_6HV_T12,50,0.007870459530847185,0.06296367624677748,0.12592735249355497,0.06296367624677748
HNeg_sky36,Thymine,A_6HV_T12,50,0.19913126531770298,1.5930501225416236,7.965250612708118,3.186100245083247
HNeg_sky6,Adenosine monophosphate,A_6HV_T12,50,0.02828229872073916,0.22625838976591325,2.2625838976591326,1.1312919488295663
HPos_1007,Hypoxanthine,A_6HV_T12,50,0.029444344671547447,0.23555475737237958,1.1777737868618978,0.9422190294895183
HPos_1157,Ectoine,A_6HV_T12,50,2.570385339642426,20.56308271713941,123.37849630283645,41.12616543427882
HPos_1241,L-Glutamine,A_6HV_T12,50,1.2559286807961203,10.047429446368962,50.237147231844816,20.094858892737925
HPos_1419,L-Histidine,A_6HV_T12,50,0.24302269741052568,1.9441815792842054,11.665089475705233,5.832544737852617
HPos_1848,Arsenobetaine,A_6HV_T12,50,5.630247230825348e-4,0.0045041977846602774,0.022520988923301385,NA
HPos_1926,L-Tyrosine,A_6HV_T12,50,0.09922728368321006,0.7938182694656805,7.1443644251911245,0.7938182694656805
HPos_257,Sarcosine,A_6HV_T12,50,0.21389247105174689,1.7111397684139749,5.133419305241924,1.7111397684139749
HPos_261,L-Alanine,A_6HV_T12,50,1.1593886620358445,9.275109296286754,27.82532788886026,9.275109296286754
HPos_3067,Cytidine,A_6HV_T12,50,0.07028565379588783,0.5622852303671027,5.060567073303924,1.686855691101308
HPos_3196,Deoxyadenosine,A_6HV_T12,50,0.03576797188834341,0.2861437751067472,2.8614377510674722,1.4307188755337361
HPos_3236,2-O-alpha-D-Glucosylglycerol,A_6HV_T12,50,4.417917069600862,35.3433365568069,318.09002901126206,NA
HPos_3429,Adenosine,A_6HV_T12,50,0.3084546718761083,2.4676373750088665,24.676373750088665,12.338186875044332
HPos_3670,Guanosine,A_6HV_T12,50,0.07747311099934462,0.619784887994757,6.1978488799475695,3.0989244399737848
HPos_556,Cytosine,A_6HV_T12,50,0.16225359798068786,1.2980287838455027,5.192115135382011,3.894086351536508
HPos_5986,Glutathione disulfide,A_6HV_T12,50,0.2553593921158769,2.042875136927015,40.857502738540305,12.25725082156209
HPos_639,L-Proline,A_6HV_T12,50,0.22618846901919734,1.8095077521535787,9.047538760767894,1.8095077521535787
HPos_705,L-Threonine,A_6HV_T12,50,0.4729379051034566,3.7835032408276525,15.13401296331061,3.7835032408276525
HPos_962,L-Aspartic acid,A_6HV_T12,50,3.469930736709158,27.75944589367326,111.03778357469304,27.75944589367326
HPos_978,Dimethylsulfoniopropionate,A_6HV_T12,50,0.0037233841510141592,0.02978707320811327,0.14893536604056634,NA
HPos_989,Adenine,A_6HV_T12,50,0.09447124576407132,0.7557699661125704,3.778849830562852,3.778849830562852
HPos_sky16,Creatine,A_6HV_T12,50,0.004701597043952318,0.03761277635161854,0.15045110540647416,0.11283832905485562
HPos_sky35,Glycine betaine,A_6HV_T12,50,0.11026518589319045,0.8821214871455235,4.410607435727617,0.8821214871455235
HPos_sky38,Guanine,A_6HV_T12,50,0.045628938880573046,0.3650315110445843,1.8251575552229216,1.8251575552229216
HPos_sky45,Hypotaurine,A_6HV_T12,50,0.3212683043765445,2.5701464350123557,5.1402928700247115,2.5701464350123557
HPos_sky51,L-Glutamic acid,A_6HV_T12,50,15.914008581374167,127.31206865099334,636.5603432549667,127.31206865099334
HPos_sky54,L-Homoserine,A_6HV_T12,50,0.03132306893459893,0.25058455147679143,1.0023382059071657,0.25058455147679143
HPos_sky55,L-Isoleucine,A_6HV_T12,50,0.3536367326468855,2.8290938611750835,16.9745631670505,2.8290938611750835
HPos_sky59,L-Methionine,A_6HV_T12,50,0.001350225170045952,0.010801801360367616,0.05400900680183808,0.010801801360367616
HPos_sky60,L-Methionine S-oxide,A_6HV_T12,50,0.013393468749177542,0.10714774999342032,0.5357387499671016,0.10714774999342032
HPos_sky64,L-Serine,A_6HV_T12,50,0.762923416509307,6.103387332074455,18.310161996223364,6.103387332074455
HPos_sky71,N6-Acetyl-L-lysine,A_6HV_T12,50,0.006167419357468947,0.049339354859751564,0.3947148388780125,0.09867870971950313
HPos_sky72,Ophthalmic acid,A_6HV_T12,50,0.026076809775341034,0.20861447820272827,2.294759260230011,0.6258434346081848
HPos_sky74,Proline betaine,A_6HV_T12,50,0.0037522699153195805,0.03001815932255664,0.21012711525789649,0.03001815932255664
RP_14640,Methylthioadenosine,A_6HV_T12,50,0.0015344110106839295,0.012275288085471436,0.1350281689401858,0.06137644042735718
RP_20713,Riboflavin,A_6HV_T12,50,2.5936352893359563e-4,0.0020749082314687646,0.035273439934968995,0.008299632925875058
RP_3959,L-Phenylalanine,A_6HV_T12,50,0.07359416689656409,0.5887533351725126,5.298780016552613,0.5887533351725126
RP_6828,L-Tryptophan,A_6HV_T12,50,0.02713386996566165,0.21707095972529317,2.3877805569782247,0.43414191945058633
RP_7155,L-Kynurenine,A_6HV_T12,50,7.603518722253786e-4,0.0060828149778030275,0.06082814977803028,0.012165629955606055
RP_7669,Desthiobiotin,A_6HV_T12,50,1.6090829010856025e-4,0.001287266320868482,0.012872663208684819,0.002574532641736964
RP_sky1,Agmatine,A_6HV_T12,50,0.0013858579602817915,0.01108686368225433,0.05543431841127165,0.04434745472901732
RP_sky16,Pantothenic acid,A_6HV_T12,50,4.207789820670964e-4,0.0033662318565367707,0.030296086708830935,0.0033662318565367707
RP_sky17,Pyridoxal,A_6HV_T12,50,7.524548288397115e-4,0.0060196386307176915,0.04815710904574153,0.0060196386307176915
RP_sky21,Pyridoxine,A_6HV_T12,50,5.8580211565941474e-5,4.6864169252753174e-4,0.003749133540220254,4.6864169252753174e-4
RP_sky23,S-Adenosylhomocysteine,A_6HV_T12,50,0.0032985576271236136,0.02638846101698891,0.3694384542378447,0.15833076610193345
RP_sky24,S-Adenosylmethionine,A_6HV_T12,50,0.04062810520718027,0.3250248416574421,4.875372624861631,1.9501490499446525
RP_sky29,Xanthine,A_6HV_T12,50,0.011922573114447122,0.09538058491557697,0.47690292457788486,0.38152233966230786
HNeg_1963,Thymidine,A_6HV_T24,100,0.15865780041619598,0.6346312016647838,6.346312016647838,1.2692624033295676
HNeg_1982,Uridine,A_6HV_T24,100,0.32783006361689987,1.3113202544675993,11.801882290208393,2.6226405089351985
HNeg_2117,D-Fructose 6-phosphate,A_6HV_T24,100,0.2867107282576031,1.146842913030412,6.8810574781824725,NA
HNeg_2173,Inosine,A_6HV_T24,100,0.1046184721737062,0.4184738886948248,4.1847388869482485,1.6738955547792993
HNeg_2634,Trehalose,A_6HV_T24,100,0.23846229235618419,0.9538491694247367,11.44619003309684,NA
HNeg_2635,Sucrose,A_6HV_T24,100,2.5764560583129184,10.305824233251673,123.66989079902008,NA
HNeg_3117,UDP-N-acetylglucosamine,A_6HV_T24,100,0.049793470722819325,0.19917388289127727,3.385956009151714,0.5975216486738318
HNeg_sky1,2-Ketoglutaric acid,A_6HV_T24,100,0.3413843288888561,1.3655373155554242,6.827686577777121,NA
HNeg_sky11,D-Gluconic acid,A_6HV_T24,100,0.015212372441610887,0.06084948976644355,0.36509693859866127,NA
HNeg_sky19,L-Cysteic acid,A_6HV_T24,100,0.05678614455128447,0.22714457820513786,0.6814337346154136,0.22714457820513786
HNeg_sky22,N-Acetyl-L-glutamic acid,A_6HV_T24,100,0.15284339921893106,0.6113735968757241,4.279615178130069,0.6113735968757241
HNeg_sky32,Taurine,A_6HV_T24,100,0.7876837986275337,3.1507351945101347,6.3014703890202695,3.1507351945101347
HNeg_sky36,Thymine,A_6HV_T24,100,0.3647799219265877,1.4591196877063508,7.295598438531754,2.9182393754127016
HNeg_sky6,Adenosine monophosphate,A_6HV_T24,100,0.01615754601382738,0.06463018405530951,0.6463018405530951,0.32315092027654757
HPos_1007,Hypoxanthine,A_6HV_T24,100,0.31293062416817236,1.2517224966726892,6.2586124833634464,5.006889986690757
HPos_1157,Ectoine,A_6HV_T24,100,9.217437073780882,36.86974829512352,221.21848977074114,73.73949659024704
HPos_1230,(3-Carboxypropyl)trimethylammonium,A_6HV_T24,100,0.0023853624812810487,0.009541449925124193,0.06679014947586935,0.009541449925124193
HPos_1241,L-Glutamine,A_6HV_T24,100,3.72751953038642,14.910078121545679,74.55039060772839,29.820156243091358
HPos_1496,5-Hydroxyectoine,A_6HV_T24,100,8.984956272052621e-4,0.003593982508821048,0.021563895052926288,0.007187965017642096
HPos_1848,Arsenobetaine,A_6HV_T24,100,0.0014749116284977612,0.005899646513991044,0.02949823256995522,NA
HPos_257,Sarcosine,A_6HV_T24,100,0.2719594518805046,1.087837807522018,3.2635134225660543,1.087837807522018
HPos_261,L-Alanine,A_6HV_T24,100,1.4777802481091606,5.911120992436643,17.733362977309927,5.911120992436643
HPos_3067,Cytidine,A_6HV_T24,100,0.09417717003179266,0.3767086801271706,3.3903781211445354,1.1301260403815119
HPos_3196,Deoxyadenosine,A_6HV_T24,100,0.05114828223964164,0.20459312895856654,2.0459312895856656,1.0229656447928328
HPos_3236,2-O-alpha-D-Glucosylglycerol,A_6HV_T24,100,26.64090868267623,106.5636347307049,959.0727125763442,NA
HPos_3429,Adenosine,A_6HV_T24,100,0.29986529458287786,1.1994611783315114,11.994611783315115,5.9973058916575575
HPos_3670,Guanosine,A_6HV_T24,100,0.11770073325214864,0.4708029330085945,4.708029330085945,2.3540146650429725
HPos_556,Cytosine,A_6HV_T24,100,0.553360938797826,2.213443755191304,8.853775020765216,6.640331265573912
HPos_5986,Glutathione disulfide,A_6HV_T24,100,0.332054956317489,1.3282198252699557,26.564396505399117,7.9693189516197345
HPos_639,L-Proline,A_6HV_T24,100,0.9020675749450578,3.608270299780231,18.041351498901154,3.608270299780231
HPos_705,L-Threonine,A_6HV_T24,100,0.4494612872851162,1.7978451491404646,7.191380596561858,1.7978451491404646
HPos_962,L-Aspartic acid,A_6HV_T24,100,3.0434796656671597,12.173918662668637,48.69567465067455,12.173918662668637
HPos_978,Dimethylsulfoniopropionate,A_6HV_T24,100,0.04142411702934348,0.16569646811737393,0.8284823405868696,NA
HPos_989,Adenine,A_6HV_T24,100,0.2575729105063011,1.0302916420252042,5.151458210126021,5.151458210126021
HPos_sky16,Creatine,A_6HV_T24,100,0.00709586292487907,0.02838345169951628,0.11353380679806511,0.08515035509854883
HPos_sky35,Glycine betaine,A_6HV_T24,100,0.265438575736724,1.0617543029468959,5.308771514734479,1.0617543029468959
HPos_sky38,Guanine,A_6HV_T24,100,0.2649380654342572,1.0597522617370287,5.298761308685144,5.298761308685144
HPos_sky45,Hypotaurine,A_6HV_T24,100,6.049333296562049,24.197333186248194,48.39466637249639,24.197333186248194
HPos_sky51,L-Glutamic acid,A_6HV_T24,100,22.652504009750743,90.61001603900297,453.05008019501486,90.61001603900297
HPos_sky54,L-Homoserine,A_6HV_T24,100,0.05621511841101179,0.22486047364404713,0.8994418945761885,0.22486047364404713
HPos_sky55,L-Isoleucine,A_6HV_T24,100,0.6988372455783018,2.795348982313207,16.77209389387924,2.795348982313207
HPos_sky59,L-Methionine,A_6HV_T24,100,0.030735959291008967,0.12294383716403585,0.6147191858201793,0.12294383716403585
HPos_sky60,L-Methionine S-oxide,A_6HV_T24,100,0.034638073916905265,0.13855229566762106,0.6927614783381053,0.13855229566762106
HPos_sky64,L-Serine,A_6HV_T24,100,0.5751842711754752,2.3007370847019004,6.902211254105701,2.3007370847019004
HPos_sky71,N6-Acetyl-L-lysine,A_6HV_T24,100,0.013371985639685053,0.053487942558740204,0.42790354046992163,0.10697588511748041
HPos_sky72,Ophthalmic acid,A_6HV_T24,100,0.06303037853894987,0.2521215141557995,2.7733366557137944,0.7563645424673984
HPos_sky74,Proline betaine,A_6HV_T24,100,0.005948911082705035,0.023795644330820136,0.16656951031574097,0.023795644330820136
RP_14640,Methylthioadenosine,A_6HV_T24,100,0.0017683933818581467,0.007073573527432585,0.07780930880175843,0.035367867637162924
RP_20713,Riboflavin,A_6HV_T24,100,0.0027687678944260286,0.011075071577704113,0.1882762168209699,0.04430028631081645
RP_3959,L-Phenylalanine,A_6HV_T24,100,0.15434172988422515,0.6173669195369006,5.556302275832105,0.6173669195369006
RP_6828,L-Tryptophan,A_6HV_T24,100,0.03160956484905647,0.12643825939622588,1.3908208533584847,0.25287651879245177
RP_7155,L-Kynurenine,A_6HV_T24,100,0.0010698557589164709,0.004279423035665882,0.042794230356658816,0.008558846071331764
RP_7669,Desthiobiotin,A_6HV_T24,100,6.829276388865672e-5,2.731710555546269e-4,0.0027317105555462688,5.463421111092538e-4
RP_sky1,Agmatine,A_6HV_T24,100,7.510209894139239e-4,0.0030040839576556955,0.015020419788278477,0.012016335830622782
RP_sky15,Nicotinic acid,A_6HV_T24,100,0.1869109197209989,0.7476436788839955,4.485862073303974,0.7476436788839955
RP_sky16,Pantothenic acid,A_6HV_T24,100,0.00586449528822269,0.02345798115289076,0.21112183037601684,0.02345798115289076
RP_sky17,Pyridoxal,A_6HV_T24,100,0.002971304945292391,0.011885219781169564,0.09508175824935651,0.011885219781169564
RP_sky21,Pyridoxine,A_6HV_T24,100,1.572101858550046e-4,6.288407434200184e-4,0.005030725947360148,6.288407434200184e-4
RP_sky23,S-Adenosylhomocysteine,A_6HV_T24,100,0.00805535459423814,0.032221418376952554,0.45109985727733576,0.19332851026171533
RP_sky24,S-Adenosylmethionine,A_6HV_T24,100,0.04750058205716256,0.1900023282286502,2.850034923429753,1.1400139693719011
RP_sky29,Xanthine,A_6HV_T24,100,0.09242691474428637,0.36970765897714547,1.8485382948857274,1.4788306359085819
HNeg_1963,Thymidine,A_6HV_T36,300,1.5226977813999283,2.0302637085332376,20.302637085332375,4.060527417066475
HNeg_1982,Uridine,A_6HV_T36,300,5.066009565604015,6.7546794208053536,60.79211478724818,13.509358841610707
HNeg_2117,D-Fructose 6-phosphate,A_6HV_T36,300,1.6835236123042412,2.244698149738988,13.468188898433928,NA
HNeg_2173,Inosine,A_6HV_T36,300,1.579590776632734,2.106121035510312,21.06121035510312,8.424484142041248
HNeg_2634,Trehalose,A_6HV_T36,300,2.357045517727658,3.1427273569702106,37.71272828364253,NA
HNeg_2635,Sucrose,A_6HV_T36,300,0.7494689326589141,0.9992919102118855,11.991502922542626,NA
HNeg_3117,UDP-N-acetylglucosamine,A_6HV_T36,300,0.07402920255894567,0.09870560341192756,1.6779952580027686,0.2961168102357827
HNeg_609,"Taurine, 2H4",A_6HV_T36,NA,NA,NA,NA,NA
