SampID,MF,Area
201006_Smp_E_3LG_T24,"L-Phenylalanine, 2H8",14956524
201006_Smp_E_3LG_T36,"L-Phenylalanine, 2H8",16091395
201006_Smp_E_3LG_T48,"L-Phenylalanine, 2H8",10289745
201006_Smp_E_4LG_T0,"L-Phenylalanine, 2H8",15180365
201006_Smp_E_4LG_T24,"L-Phenylalanine, 2H8",14260319
201006_Smp_E_4LG_T36,"L-Phenylalanine, 2H8",15826301
201006_Smp_E_4LG_T48,"L-Phenylalanine, 2H8",13847728
201006_Smp_E_8G_T48,"L-Phenylalanine, 2H8",14431255
201006_Smp_Filter_blk_1,"L-Phenylalanine, 2H8",18879012
201006_Smp_Filter_blk_2,"L-Phenylalanine, 2H8",20571956
201006_Smp_Media_blk,"L-Phenylalanine, 2H8",15850945
201006_Smp_B_1C_T0,"L-Tryptophan, 2H3",7523583
201006_Smp_B_1C_T12,"L-Tryptophan, 2H3",6839375
201006_Smp_B_1C_T18,"L-Tryptophan, 2H3",6350997
201006_Smp_B_1C_T24,"L-Tryptophan, 2H3",6732891
201006_Smp_B_1C_T30,"L-Tryptophan, 2H3",6317787
201006_Smp_B_1C_T36,"L-Tryptophan, 2H3",6347054
201006_Smp_B_1C_T42,"L-Tryptophan, 2H3",6161225
201006_Smp_B_1C_T48,"L-Tryptophan, 2H3",6146391
201006_Smp_B_1C_T6,"L-Tryptophan, 2H3",6949031
201006_Smp_B_3LV_T0,"L-Tryptophan, 2H3",7504960
201006_Smp_B_3LV_T12,"L-Tryptophan, 2H3",5974473
201006_Smp_B_3LV_T24,"L-Tryptophan, 2H3",6772538
201006_Smp_B_3LV_T36,"L-Tryptophan, 2H3",6201439
201006_Smp_B_3LV_T48,"L-Tryptophan, 2H3",4953170
201006_Smp_B_4LGV_T0,"L-Tryptophan, 2H3",6151756
201006_Smp_B_4LGV_T12,"L-Tryptophan, 2H3",6325963
201006_Smp_B_4LGV_T24,"L-Tryptophan, 2H3",6590941
201006_Smp_B_4LGV_T36,"L-Tryptophan, 2H3",5147571
201006_Smp_B_4LGV_T48,"L-Tryptophan, 2H3",5892145
201006_Smp_B_6HV_T0,"L-Tryptophan, 2H3",1313052
201006_Smp_B_6HV_T12,"L-Tryptophan, 2H3",6681526
201006_Smp_B_6HV_T24,"L-Tryptophan, 2H3",5893185
201006_Smp_B_6HV_T36,"L-Tryptophan, 2H3",5891718
201006_Smp_B_6HV_T48,"L-Tryptophan, 2H3",5278653
201006_Smp_C_1C_T0,"L-Tryptophan, 2H3",6886267
201006_Smp_C_1C_T12,"L-Tryptophan, 2H3",5005157
201006_Smp_C_1C_T18,"L-Tryptophan, 2H3",7332359
201006_Smp_C_1C_T24,"L-Tryptophan, 2H3",6349091
201006_Smp_C_1C_T30,"L-Tryptophan, 2H3",5505329
201006_Smp_C_1C_T36,"L-Tryptophan, 2H3",6471223
201006_Smp_C_1C_T42,"L-Tryptophan, 2H3",6876546
201006_Smp_C_1C_T48,"L-Tryptophan, 2H3",5512184
201006_Smp_C_1C_T6,"L-Tryptophan, 2H3",5842365
201006_Smp_C_3LV_T0,"L-Tryptophan, 2H3",6159342
201006_Smp_C_3LV_T12,"L-Tryptophan, 2H3",6473681
201006_Smp_C_3LV_T24,"L-Tryptophan, 2H3",5529536
201006_Smp_C_3LV_T36,"L-Tryptophan, 2H3",5504528
201006_Smp_C_3LV_T48,"L-Tryptophan, 2H3",5147539
201006_Smp_C_4LGV_T0,"L-Tryptophan, 2H3",6537698
201006_Smp_C_4LGV_T12,"L-Tryptophan, 2H3",6093916
201006_Smp_C_4LGV_T24,"L-Tryptophan, 2H3",5878987
201006_Smp_C_4LGV_T36,"L-Tryptophan, 2H3",5698714
201006_Smp_C_4LGV_T48,"L-Tryptophan, 2H3",6064316
201006_Smp_C_6HV_T0,"L-Tryptophan, 2H3",6355681
201006_Smp_C_6HV_T12,"L-Tryptophan, 2H3",6202405
201006_Smp_C_6HV_T24,"L-Tryptophan, 2H3",6288376
201006_Smp_C_6HV_T36,"L-Tryptophan, 2H3",3108962
201006_Smp_C_6HV_T48,"L-Tryptophan, 2H3",6690121
201006_Smp_DOM_blk_T0,"L-Tryptophan, 2H3",3881521
201006_Smp_DOM_blk_T48,"L-Tryptophan, 2H3",6032722
201006_Smp_E_2LG_T0,"L-Tryptophan, 2H3",5811630
201006_Smp_E_2LG_T24,"L-Tryptophan, 2H3",6826853
201006_Smp_E_2LG_T36,"L-Tryptophan, 2H3",5800183
201006_Smp_E_2LG_T48,"L-Tryptophan, 2H3",5886302
201006_Smp_E_3LG_T0,"L-Tryptophan, 2H3",6335806
201006_Smp_E_3LG_T24,"L-Tryptophan, 2H3",6124717
201006_Smp_E_3LG_T36,"L-Tryptophan, 2H3",5929943
201006_Smp_E_3LG_T48,"L-Tryptophan, 2H3",4770760
201006_Smp_E_4LG_T0,"L-Tryptophan, 2H3",5530440
201006_Smp_E_4LG_T24,"L-Tryptophan, 2H3",5421142
201006_Smp_E_4LG_T36,"L-Tryptophan, 2H3",5703419
201006_Smp_E_4LG_T48,"L-Tryptophan, 2H3",5921179
201006_Smp_E_8G_T48,"L-Tryptophan, 2H3",5926027
201006_Smp_Filter_blk_1,"L-Tryptophan, 2H3",7314363
201006_Smp_Filter_blk_2,"L-Tryptophan, 2H3",7240511
201006_Smp_Media_blk,"L-Tryptophan, 2H3",6292954
201006_Smp_B_1C_T0,"Pyridoxal, 2H3",75923352
201006_Smp_B_1C_T12,"Pyridoxal, 2H3",63437656
201006_Smp_B_1C_T18,"Pyridoxal, 2H3",75251352
201006_Smp_B_1C_T24,"Pyridoxal, 2H3",62313588
201006_Smp_B_1C_T30,"Pyridoxal, 2H3",60991612
201006_Smp_B_1C_T36,"Pyridoxal, 2H3",44110800
201006_Smp_B_1C_T42,"Pyridoxal, 2H3",70421272
201006_Smp_B_1C_T48,"Pyridoxal, 2H3",54973868
201006_Smp_B_1C_T6,"Pyridoxal, 2H3",65133188
201006_Smp_B_3LV_T0,"Pyridoxal, 2H3",79541664
201006_Smp_B_3LV_T12,"Pyridoxal, 2H3",56235996
201006_Smp_B_3LV_T24,"Pyridoxal, 2H3",64852984
201006_Smp_B_3LV_T36,"Pyridoxal, 2H3",38834596
201006_Smp_B_3LV_T48,"Pyridoxal, 2H3",58214248
201006_Smp_B_4LGV_T0,"Pyridoxal, 2H3",67135400
201006_Smp_B_4LGV_T12,"Pyridoxal, 2H3",60184896
201006_Smp_B_4LGV_T24,"Pyridoxal, 2H3",64579988
201006_Smp_B_4LGV_T36,"Pyridoxal, 2H3",54662164
201006_Smp_B_4LGV_T48,"Pyridoxal, 2H3",39582952
201006_Smp_B_6HV_T0,"Pyridoxal, 2H3",26392322
201006_Smp_B_6HV_T12,"Pyridoxal, 2H3",55246844
201006_Smp_B_6HV_T24,"Pyridoxal, 2H3",62929728
201006_Smp_B_6HV_T36,"Pyridoxal, 2H3",51108376
201006_Smp_B_6HV_T48,"Pyridoxal, 2H3",60481628
201006_Smp_C_1C_T0,"Pyridoxal, 2H3",70801256
201006_Smp_C_1C_T12,"Pyridoxal, 2H3",60965680
201006_Smp_C_1C_T18,"Pyridoxal, 2H3",72220392
201006_Smp_C_1C_T24,"Pyridoxal, 2H3",64557180
201006_Smp_C_1C_T30,"Pyridoxal, 2H3",68593408
201006_Smp_C_1C_T36,"Pyridoxal, 2H3",55601408
201006_Smp_C_1C_T42,"Pyridoxal, 2H3",66075496
201006_Smp_C_1C_T48,"Pyridoxal, 2H3",56155452
201006_Smp_C_1C_T6,"Pyridoxal, 2H3",61417228
201006_Smp_C_3LV_T0,"Pyridoxal, 2H3",63925336
201006_Smp_C_3LV_T12,"Pyridoxal, 2H3",72134408
201006_Smp_C_3LV_T24,"Pyridoxal, 2H3",59537624
201006_Smp_C_3LV_T36,"Pyridoxal, 2H3",53735916
201006_Smp_C_3LV_T48,"Pyridoxal, 2H3",31141902
201006_Smp_C_4LGV_T0,"Pyridoxal, 2H3",71731944
201006_Smp_C_4LGV_T12,"Pyridoxal, 2H3",71731328
201006_Smp_C_4LGV_T24,"Pyridoxal, 2H3",47262872
201006_Smp_C_4LGV_T36,"Pyridoxal, 2H3",27990312
201006_Smp_C_4LGV_T48,"Pyridoxal, 2H3",37003612
201006_Smp_C_6HV_T0,"Pyridoxal, 2H3",65824128
201006_Smp_C_6HV_T12,"Pyridoxal, 2H3",68336800
201006_Smp_C_6HV_T24,"Pyridoxal, 2H3",65208800
201006_Smp_C_6HV_T36,"Pyridoxal, 2H3",52135500
201006_Smp_C_6HV_T48,"Pyridoxal, 2H3",64776628
201006_Smp_DOM_blk_T0,"Pyridoxal, 2H3",50830500
201006_Smp_DOM_blk_T48,"Pyridoxal, 2H3",71523832
201006_Smp_E_2LG_T0,"Pyridoxal, 2H3",68536896
201006_Smp_E_2LG_T24,"Pyridoxal, 2H3",70862376
201006_Smp_E_2LG_T36,"Pyridoxal, 2H3",50281728
201006_Smp_E_2LG_T48,"Pyridoxal, 2H3",42971360
201006_Smp_E_3LG_T0,"Pyridoxal, 2H3",66840464
201006_Smp_E_3LG_T24,"Pyridoxal, 2H3",55424356
201006_Smp_E_3LG_T36,"Pyridoxal, 2H3",48580868
201006_Smp_E_3LG_T48,"Pyridoxal, 2H3",43783060
201006_Smp_E_4LG_T0,"Pyridoxal, 2H3",61566796
201006_Smp_E_4LG_T24,"Pyridoxal, 2H3",56339432
201006_Smp_E_4LG_T36,"Pyridoxal, 2H3",55083536
201006_Smp_E_4LG_T48,"Pyridoxal, 2H3",46066712
201006_Smp_E_8G_T48,"Pyridoxal, 2H3",65588336
201006_Smp_Filter_blk_1,"Pyridoxal, 2H3",78164600
201006_Smp_Filter_blk_2,"Pyridoxal, 2H3",76088736
201006_Smp_Media_blk,"Pyridoxal, 2H3",69988192
201006_Smp_B_1C_T0,"Vitamin B2, 13C4, 15N2",5167024
201006_Smp_B_1C_T12,"Vitamin B2, 13C4, 15N2",9998894
201006_Smp_B_1C_T18,"Vitamin B2, 13C4, 15N2",14895983
201006_Smp_B_1C_T24,"Vitamin B2, 13C4, 15N2",12349883
201006_Smp_B_1C_T30,"Vitamin B2, 13C4, 15N2",14755352
201006_Smp_B_1C_T36,"Vitamin B2, 13C4, 15N2",15920077
201006_Smp_B_1C_T42,"Vitamin B2, 13C4, 15N2",11795376
201006_Smp_B_1C_T48,"Vitamin B2, 13C4, 15N2",5523275
201006_Smp_B_1C_T6,"Vitamin B2, 13C4, 15N2",13041329
201006_Smp_B_3LV_T0,"Vitamin B2, 13C4, 15N2",5460371
201006_Smp_B_3LV_T12,"Vitamin B2, 13C4, 15N2",5004560
201006_Smp_B_3LV_T24,"Vitamin B2, 13C4, 15N2",10331969
201006_Smp_B_3LV_T36,"Vitamin B2, 13C4, 15N2",12037891
201006_Smp_B_3LV_T48,"Vitamin B2, 13C4, 15N2",11680777
201006_Smp_B_4LGV_T0,"Vitamin B2, 13C4, 15N2",11957426
201006_Smp_B_4LGV_T12,"Vitamin B2, 13C4, 15N2",4932046
201006_Smp_B_4LGV_T24,"Vitamin B2, 13C4, 15N2",7778845
201006_Smp_B_4LGV_T36,"Vitamin B2, 13C4, 15N2",9339484
201006_Smp_B_4LGV_T48,"Vitamin B2, 13C4, 15N2",8289317
201006_Smp_B_6HV_T0,"Vitamin B2, 13C4, 15N2",2753414
201006_Smp_B_6HV_T12,"Vitamin B2, 13C4, 15N2",10622068
201006_Smp_B_6HV_T24,"Vitamin B2, 13C4, 15N2",8382801
201006_Smp_B_6HV_T36,"Vitamin B2, 13C4, 15N2",10198324
201006_Smp_B_6HV_T48,"Vitamin B2, 13C4, 15N2",1250587
201006_Smp_C_1C_T0,"Vitamin B2, 13C4, 15N2",8107049
201006_Smp_C_1C_T12,"Vitamin B2, 13C4, 15N2",11179602
201006_Smp_C_1C_T18,"Vitamin B2, 13C4, 15N2",10277774
201006_Smp_C_1C_T24,"Vitamin B2, 13C4, 15N2",12866224
201006_Smp_C_1C_T30,"Vitamin B2, 13C4, 15N2",11878189
201006_Smp_C_1C_T36,"Vitamin B2, 13C4, 15N2",12906924
201006_Smp_C_1C_T42,"Vitamin B2, 13C4, 15N2",12423934
201006_Smp_C_1C_T48,"Vitamin B2, 13C4, 15N2",12744681
201006_Smp_C_1C_T6,"Vitamin B2, 13C4, 15N2",10578485
201006_Smp_C_3LV_T0,"Vitamin B2, 13C4, 15N2",11416161
201006_Smp_C_3LV_T12,"Vitamin B2, 13C4, 15N2",9955168
201006_Smp_C_3LV_T24,"Vitamin B2, 13C4, 15N2",11606868
201006_Smp_C_3LV_T36,"Vitamin B2, 13C4, 15N2",12445844
201006_Smp_C_3LV_T48,"Vitamin B2, 13C4, 15N2",4987547
201006_Smp_C_4LGV_T0,"Vitamin B2, 13C4, 15N2",11709310
201006_Smp_C_4LGV_T12,"Vitamin B2, 13C4, 15N2",10924185
201006_Smp_C_4LGV_T24,"Vitamin B2, 13C4, 15N2",10123948
201006_Smp_C_4LGV_T36,"Vitamin B2, 13C4, 15N2",8242602
201006_Smp_C_4LGV_T48,"Vitamin B2, 13C4, 15N2",11280416
201006_Smp_C_6HV_T0,"Vitamin B2, 13C4, 15N2",4000535
201006_Smp_C_6HV_T12,"Vitamin B2, 13C4, 15N2",4988739
201006_Smp_C_6HV_T24,"Vitamin B2, 13C4, 15N2",10252189
201006_Smp_C_6HV_T36,"Vitamin B2, 13C4, 15N2",3938755
201006_Smp_C_6HV_T48,"Vitamin B2, 13C4, 15N2",12615384
201006_Smp_DOM_blk_T0,"Vitamin B2, 13C4, 15N2",8263864
201006_Smp_DOM_blk_T48,"Vitamin B2, 13C4, 15N2",7724308
201006_Smp_E_2LG_T0,"Vitamin B2, 13C4, 15N2",6415583
201006_Smp_E_2LG_T24,"Vitamin B2, 13C4, 15N2",10092582
201006_Smp_E_2LG_T36,"Vitamin B2, 13C4, 15N2",12776481
201006_Smp_E_2LG_T48,"Vitamin B2, 13C4, 15N2",8993450
201006_Smp_E_3LG_T0,"Vitamin B2, 13C4, 15N2",11687429
201006_Smp_E_3LG_T24,"Vitamin B2, 13C4, 15N2",10396601
201006_Smp_E_3LG_T36,"Vitamin B2, 13C4, 15N2",8764461
201006_Smp_E_3LG_T48,"Vitamin B2, 13C4, 15N2",12122626
201006_Smp_E_4LG_T0,"Vitamin B2, 13C4, 15N2",10561317
201006_Smp_E_4LG_T24,"Vitamin B2, 13C4, 15N2",11127804
201006_Smp_E_4LG_T36,"Vitamin B2, 13C4, 15N2",9014874
201006_Smp_E_4LG_T48,"Vitamin B2, 13C4, 15N2",12907251
201006_Smp_E_8G_T48,"Vitamin B2, 13C4, 15N2",7715490
201006_Smp_Filter_blk_1,"Vitamin B2, 13C4, 15N2",10118684
201006_Smp_Filter_blk_2,"Vitamin B2, 13C4, 15N2",9910910
201006_Smp_Media_blk,"Vitamin B2, 13C4, 15N2",9440677
201006_Smp_B_1C_T0,"Thiamine, 13C3",5284611
201006_Smp_B_1C_T12,"Thiamine, 13C3",8608123
201006_Smp_B_1C_T18,"Thiamine, 13C3",9906425
201006_Smp_B_1C_T24,"Thiamine, 13C3",4451137
201006_Smp_B_1C_T30,"Thiamine, 13C3",4506822
201006_Smp_B_1C_T36,"Thiamine, 13C3",15808099
201006_Smp_B_1C_T42,"Thiamine, 13C3",12395439
201006_Smp_B_1C_T48,"Thiamine, 13C3",8564095
201006_Smp_B_1C_T6,"Thiamine, 13C3",11664769
201006_Smp_B_3LV_T0,"Thiamine, 13C3",7244209
201006_Smp_B_3LV_T12,"Thiamine, 13C3",1747974
201006_Smp_B_3LV_T24,"Thiamine, 13C3",5155433
201006_Smp_B_3LV_T36,"Thiamine, 13C3",13525565
201006_Smp_B_3LV_T48,"Thiamine, 13C3",3852330
201006_Smp_B_4LGV_T0,"Thiamine, 13C3",4872252
201006_Smp_B_4LGV_T12,"Thiamine, 13C3",3596166
201006_Smp_B_4LGV_T24,"Thiamine, 13C3",6780111
201006_Smp_B_4LGV_T36,"Thiamine, 13C3",5469772
201006_Smp_B_4LGV_T48,"Thiamine, 13C3",3622089
201006_Smp_B_6HV_T0,"Thiamine, 13C3",2267509
201006_Smp_B_6HV_T12,"Thiamine, 13C3",7547706
201006_Smp_B_6HV_T24,"Thiamine, 13C3",6851207
201006_Smp_B_6HV_T36,"Thiamine, 13C3",9035347
201006_Smp_B_6HV_T48,"Thiamine, 13C3",3738143
201006_Smp_C_1C_T0,"Thiamine, 13C3",6043917
201006_Smp_C_1C_T12,"Thiamine, 13C3",2370522
201006_Smp_C_1C_T18,"Thiamine, 13C3",7255090
201006_Smp_C_1C_T24,"Thiamine, 13C3",7169290
201006_Smp_C_1C_T30,"Thiamine, 13C3",5817869
201006_Smp_C_1C_T36,"Thiamine, 13C3",8968375
201006_Smp_C_1C_T42,"Thiamine, 13C3",14126417
201006_Smp_C_1C_T48,"Thiamine, 13C3",7176163
201006_Smp_C_1C_T6,"Thiamine, 13C3",6622590
201006_Smp_C_3LV_T0,"Thiamine, 13C3",7981442
201006_Smp_C_3LV_T12,"Thiamine, 13C3",3738141
201006_Smp_C_3LV_T24,"Thiamine, 13C3",7779446
201006_Smp_C_3LV_T36,"Thiamine, 13C3",6805936
201006_Smp_C_3LV_T48,"Thiamine, 13C3",3124001
201006_Smp_C_4LGV_T0,"Thiamine, 13C3",6894159
201006_Smp_C_4LGV_T12,"Thiamine, 13C3",4243403
201006_Smp_C_4LGV_T24,"Thiamine, 13C3",7731309
201006_Smp_C_4LGV_T36,"Thiamine, 13C3",4815008
201006_Smp_C_4LGV_T48,"Thiamine, 13C3",6259435
201006_Smp_C_6HV_T0,"Thiamine, 13C3",4878500
201006_Smp_C_6HV_T12,"Thiamine, 13C3",4488316
201006_Smp_C_6HV_T24,"Thiamine, 13C3",6048417
201006_Smp_C_6HV_T36,"Thiamine, 13C3",2812412
201006_Smp_C_6HV_T48,"Thiamine, 13C3",7298500
201006_Smp_DOM_blk_T0,"Thiamine, 13C3",2760445
201006_Smp_DOM_blk_T48,"Thiamine, 13C3",4795600
201006_Smp_E_2LG_T0,"Thiamine, 13C3",6930680
201006_Smp_E_2LG_T24,"Thiamine, 13C3",10746895
201006_Smp_E_2LG_T36,"Thiamine, 13C3",13224376
201006_Smp_E_2LG_T48,"Thiamine, 13C3",7155615
201006_Smp_E_3LG_T0,"Thiamine, 13C3",2784957
201006_Smp_E_3LG_T24,"Thiamine, 13C3",6393540
201006_Smp_E_3LG_T36,"Thiamine, 13C3",10057233
201006_Smp_E_3LG_T48,"Thiamine, 13C3",8497000
201006_Smp_E_4LG_T0,"Thiamine, 13C3",4859371
201006_Smp_E_4LG_T24,"Thiamine, 13C3",6913770
201006_Smp_E_4LG_T36,"Thiamine, 13C3",9501277
201006_Smp_E_4LG_T48,"Thiamine, 13C3",10400193
201006_Smp_E_8G_T48,"Thiamine, 13C3",2599259
201006_Smp_Filter_blk_1,"Thiamine, 13C3",10306113
201006_Smp_Filter_blk_2,"Thiamine, 13C3",10338132
201006_Smp_Media_blk,"Thiamine, 13C3",3531387
201006_Smp_B_1C_T0,"Tryptamine, 2H4",159634624
201006_Smp_B_1C_T12,"Tryptamine, 2H4",101020576
201006_Smp_B_1C_T18,"Tryptamine, 2H4",173074864
201006_Smp_B_1C_T24,"Tryptamine, 2H4",97952440
201006_Smp_B_1C_T30,"Tryptamine, 2H4",96626976
201006_Smp_B_1C_T36,"Tryptamine, 2H4",195321744
201006_Smp_B_1C_T42,"Tryptamine, 2H4",154392560
201006_Smp_B_1C_T48,"Tryptamine, 2H4",144984320
201006_Smp_B_1C_T6,"Tryptamine, 2H4",181847952
201006_Smp_B_3LV_T0,"Tryptamine, 2H4",127036312
201006_Smp_B_3LV_T12,"Tryptamine, 2H4",56632524
201006_Smp_B_3LV_T24,"Tryptamine, 2H4",102573056
201006_Smp_B_3LV_T36,"Tryptamine, 2H4",88674344
201006_Smp_B_3LV_T48,"Tryptamine, 2H4",53496196
201006_Smp_B_4LGV_T0,"Tryptamine, 2H4",145942592
201006_Smp_B_4LGV_T12,"Tryptamine, 2H4",62686632
201006_Smp_B_4LGV_T24,"Tryptamine, 2H4",143050112
201006_Smp_B_4LGV_T36,"Tryptamine, 2H4",38010492
201006_Smp_B_4LGV_T48,"Tryptamine, 2H4",99965232
201006_Smp_B_6HV_T0,"Tryptamine, 2H4",59813496
201006_Smp_B_6HV_T12,"Tryptamine, 2H4",63650728
201006_Smp_B_6HV_T24,"Tryptamine, 2H4",121470984
201006_Smp_B_6HV_T36,"Tryptamine, 2H4",134958448
201006_Smp_B_6HV_T48,"Tryptamine, 2H4",30319304
201006_Smp_C_1C_T0,"Tryptamine, 2H4",131041072
201006_Smp_C_1C_T12,"Tryptamine, 2H4",42682636
201006_Smp_C_1C_T18,"Tryptamine, 2H4",143756992
201006_Smp_C_1C_T24,"Tryptamine, 2H4",116924048
201006_Smp_C_1C_T30,"Tryptamine, 2H4",36023824
201006_Smp_C_1C_T36,"Tryptamine, 2H4",139009216
201006_Smp_C_1C_T42,"Tryptamine, 2H4",181128880
201006_Smp_C_1C_T48,"Tryptamine, 2H4",33331602
201006_Smp_C_1C_T6,"Tryptamine, 2H4",161324448
201006_Smp_C_3LV_T0,"Tryptamine, 2H4",81248704
201006_Smp_C_3LV_T12,"Tryptamine, 2H4",21600462
201006_Smp_C_3LV_T24,"Tryptamine, 2H4",38660436
201006_Smp_C_3LV_T36,"Tryptamine, 2H4",131983696
201006_Smp_C_3LV_T48,"Tryptamine, 2H4",125136368
201006_Smp_C_4LGV_T0,"Tryptamine, 2H4",143486880
201006_Smp_C_4LGV_T12,"Tryptamine, 2H4",55365804
201006_Smp_C_4LGV_T24,"Tryptamine, 2H4",192156240
201006_Smp_C_4LGV_T36,"Tryptamine, 2H4",67779016
201006_Smp_C_4LGV_T48,"Tryptamine, 2H4",149024800
201006_Smp_C_6HV_T0,"Tryptamine, 2H4",141403840
201006_Smp_C_6HV_T12,"Tryptamine, 2H4",106525832
201006_Smp_C_6HV_T24,"Tryptamine, 2H4",78258472
201006_Smp_C_6HV_T36,"Tryptamine, 2H4",63016396
201006_Smp_C_6HV_T48,"Tryptamine, 2H4",76661024
201006_Smp_DOM_blk_T0,"Tryptamine, 2H4",55677184
201006_Smp_DOM_blk_T48,"Tryptamine, 2H4",207333584
201006_Smp_E_2LG_T0,"Tryptamine, 2H4",103358720
201006_Smp_E_2LG_T24,"Tryptamine, 2H4",86891320
201006_Smp_E_2LG_T36,"Tryptamine, 2H4",144155472
201006_Smp_E_2LG_T48,"Tryptamine, 2H4",134416784
201006_Smp_E_3LG_T0,"Tryptamine, 2H4",92707800
201006_Smp_E_3LG_T24,"Tryptamine, 2H4",138454560
201006_Smp_E_3LG_T36,"Tryptamine, 2H4",154562912
201006_Smp_E_3LG_T48,"Tryptamine, 2H4",52099400
201006_Smp_E_4LG_T0,"Tryptamine, 2H4",90974408
201006_Smp_E_4LG_T24,"Tryptamine, 2H4",162392816
201006_Smp_E_4LG_T36,"Tryptamine, 2H4",161419088
201006_Smp_E_4LG_T48,"Tryptamine, 2H4",187593456
201006_Smp_E_8G_T48,"Tryptamine, 2H4",95987352
201006_Smp_Filter_blk_1,"Tryptamine, 2H4",120456408
201006_Smp_Filter_blk_2,"Tryptamine, 2H4",125250632
201006_Smp_Media_blk,"Tryptamine, 2H4",96974840
