MF,Name,mean.log2.fc,p,signif,bact.cor.pearson,bactlm.p.adj
HPos_37,Unknown,1.0549750920732,0.00725,TRUE,0.8112972012272892,8.595249112583499e-13
HPos_3701,Unknown,-1.0555626505451081,0.00563,TRUE,-0.32459619644706783,0.03002258441680688
HPos_3732,Unknown,1.1324721924226013,0.00862,TRUE,0.29117472750053636,0.050327534994789695
HPos_3746,Unknown,-1.5850748632741947,0.0097,TRUE,-0.27579698878462694,0.060860700359258904
HPos_3766,Unknown,0.2390351797822918,0.73,FALSE,0.3049113771973536,0.04192495184135802
HPos_38,Unknown,-1.2082291235451967,0.00111,TRUE,-0.2778664805705122,0.05931923153294839
HPos_3810,Unknown,0.8526197600010244,0.00125,TRUE,-0.22696584608030201,0.12640985376064137
HPos_3844,Unknown,-1.0111776188258814,0.00165,TRUE,-0.2560825891038816,0.08216342999532315
HPos_3849,Unknown,0.9352239926944347,0.0246,TRUE,0.31871054889684003,0.03385564246135745
HPos_3851,Unknown,-2.523083103455332,0.225,FALSE,-0.006912233866121061,0.9695620015942094
HPos_3881,Unknown,1.3873791298290301,0.00439,TRUE,0.4337393035949156,0.002667486260341796
HPos_3893,Unknown,-0.8014858196538743,0.636,FALSE,0.5465113120272012,7.103908906020461e-5
HPos_3926,Unknown,1.0798041948550445,0.148,FALSE,0.010899005997720392,0.9495630257568657
HPos_3965,Unknown,-0.05118858650519448,0.937,FALSE,-0.2748491291750019,0.06165465185467718
HPos_3967,Unknown,0.8937248785275438,0.0219,TRUE,0.5771619937898433,1.9348076910776588e-5
HPos_3982,Unknown,-1.6522140210642866,0.0111,TRUE,-0.2877225018847147,0.05221496088900436
HPos_3985,Unknown,-1.8896664690615579,0.00816,TRUE,-0.20891913596762118,0.16157153412018027
HPos_3993,Unknown,0.7036562889531839,0.112,FALSE,-0.48241061541044167,6.837388160343294e-4
HPos_4022,Unknown,2.7875908605845954,0.00349,TRUE,0.6513586438323563,4.4052915931205483e-7
HPos_4027,Unknown,1.1418124659008653,0.189,FALSE,0.4059407709886859,0.005453444702197487
HPos_4072,Unknown,-1.2548369712652099,0.0363,TRUE,-0.2967197474888589,0.046719845523612615
HPos_4105,Unknown,1.2617448808834795,0.0068,TRUE,0.015166404284348197,0.9317490908527806
HPos_4135,Unknown,-0.9087680016831386,0.0189,TRUE,-0.3287758832807792,0.027908292973938046
HPos_4168,Unknown,0.41850119791703655,0.431,FALSE,0.4532916318136426,0.0016368317362838113
HPos_418,Unknown,0.6040430788917472,0.428,FALSE,-0.11027520916594977,0.48075925254545393
HPos_4203,Unknown,-1.2564164570967162,0.00204,TRUE,-0.2513850413282767,0.08824893614514571
HPos_4212,Unknown,-1.3356052954318098,0.235,FALSE,0.3787220651697385,0.010416620558256477
HPos_4322,Unknown,1.372367166107215,5.94e-4,TRUE,0.4992971875241202,4.035129072611971e-4
HPos_4328,Unknown,-0.3002610563456216,0.631,FALSE,0.33372340132170397,0.02623410453789451
HPos_4370,Unknown,0.3929242604904849,0.223,FALSE,0.3158060945109028,0.035151319012298995
HPos_4371,Unknown,-1.8944373720325238,0.023,TRUE,0.09951498656269495,0.525414667868911
HPos_4383,Unknown,0.8030395540168138,0.0107,TRUE,0.5510514159309418,6.181961223272032e-5
HPos_4445,Unknown,1.3451725936596646,0.00554,TRUE,0.5154523343116555,2.2709139107100393e-4
HPos_4465,Unknown,-1.3053261543398014,0.00121,TRUE,0.15453623678250092,0.308993290287416
HPos_4578,Unknown,0.8595906692634823,0.275,FALSE,0.35293976335651145,0.018418794407671628
HPos_4606,Unknown,-1.0865841165516295,0.00172,TRUE,-0.2612019015810898,0.07600788592144833
HPos_4612,Unknown,0.7020418245556352,0.184,FALSE,-0.3060536688078584,0.04132269155919166
HPos_4662,Unknown,1.0867820942919406,0.00562,TRUE,0.443822354930074,0.0020450145429024933
HPos_4776,Unknown,-3.815762810424078,0.278,FALSE,0.2570862493415363,0.08089280515508109
HPos_4871,Unknown,0.7805796560222437,0.413,FALSE,-0.11473760528662144,0.4643163966424656
HPos_4873,Unknown,0.8139467029358627,0.0109,TRUE,0.19659782077849128,0.188279019383991
HPos_4889,Unknown,-1.261947574531332,0.0436,TRUE,-0.2014192070976992,0.17731238680458586
HPos_4890,Unknown,-1.3498206980809628,0.00775,TRUE,-0.19512804739039574,0.19111753696006042
HPos_4949,Unknown,1.066641771847058,0.314,FALSE,0.20391550977371106,0.17196270071171382
HPos_4951,Unknown,0.6648447073674023,0.113,FALSE,-0.3239639294562132,0.03034419921907975
HPos_4972,Unknown,-0.044865599259357174,0.84,FALSE,-0.110012568372293,0.48075925254545393
HPos_5017,Unknown,-2.9840678301131485,0.0139,TRUE,-0.08833916818489629,0.5725585457489586
HPos_5049,Unknown,-6.015625873730013,0.0355,TRUE,-0.298934728597638,0.04518129513317771
HPos_506,Unknown,-1.378536948345893,0.00491,TRUE,-0.27913556411151413,0.05812403529381137
HPos_5088,Unknown,1.537379141562928,0.00702,TRUE,0.43120536741083726,0.0028301875859434986
HPos_5172,Unknown,-4.742555632554229,0.0335,TRUE,-0.3493660169224307,0.019704055777655202
HPos_5187,Unknown,1.3291031393170203,0.0215,TRUE,0.4716603773745991,9.406438072477604e-4
HPos_5203,Unknown,2.5092009994314854,0.167,FALSE,0.6650462106661807,2.0103818843276575e-7
HPos_5231,Unknown,0.9881128241907815,0.00559,TRUE,0.15086264446393455,0.3207153805830785
HPos_5242,Unknown,-1.872707997776567,0.015,TRUE,-0.0907180553229244,0.5642771551909571
HPos_5257,Unknown,1.218320039526927,7.56e-4,TRUE,0.0640171595528009,0.6959513403301247
HPos_5283,Unknown,-1.6881712723782163,4.35e-5,TRUE,-0.22399019153414898,0.035086542233957053
HPos_5312,Unknown,-0.09967040144738605,0.815,FALSE,-0.1755560139747116,0.24483781879059732
HPos_5364,Unknown,0.9523736237223843,0.0208,TRUE,0.7637532347079208,1.1650828409920794e-10
HPos_5397,Unknown,0.5946690580768883,0.0051,TRUE,0.670860740905921,1.410237689819212e-7
HPos_5453,Unknown,0.3628044285936889,0.2,FALSE,0.33769680077224307,0.024289652976062445
HPos_556,Cytosine,1.5950632520746297,0.00345,TRUE,0.5757361554311787,2.050584389228269e-5
HPos_557,Unknown,0.6778504074200378,0.0485,TRUE,0.4801484716777966,7.366353317848995e-4
HPos_5642,Unknown,6.626553664391923,0.0133,TRUE,0.49756801932999856,4.2397996958290555e-4
HPos_5707,Unknown,-0.16202122582962317,0.677,FALSE,0.3407236084766509,0.023036589551001258
HPos_5725,Unknown,-0.5696713408494091,0.137,FALSE,0.5589705783410974,4.451702923818019e-5
HPos_5729,Unknown,0.7169999924947641,0.00512,TRUE,0.09525950923326622,0.5446058785514987
HPos_578,Unknown,0.42631960605972363,0.0528,FALSE,0.23929349853323117,0.10620149706897496
HPos_5789,Unknown,-2.4957314733205767,0.00979,TRUE,-0.3418843222873719,0.02279692581026525
HPos_5824,Unknown,3.374067238771185,4.19e-4,TRUE,0.4672697746267036,0.00105925121456844
HPos_5878,Unknown,-0.28110389766187033,0.693,FALSE,0.0020336415126250645,0.9896073113755192
HPos_5924,Unknown,0.9256367786292401,0.0201,TRUE,0.5182323356568861,2.0473057521881935e-4
HPos_5934,Unknown,-1.3203118763985455,0.0136,TRUE,-0.1913541769672639,0.20048397775823965
HPos_5980,Unknown,-5.015123520369663,0.0308,TRUE,-0.36610242591194625,0.01395446364540029
HPos_5986,Glutathione disulfide,-1.1113882009344123,2.68e-4,TRUE,-0.18030449898139528,0.23196589687915092
HPos_5987,Unknown,0.37479686868893874,0.377,FALSE,0.15859647557029552,0.29490735365366044
HPos_5999,Unknown,-0.8409718859903563,3.34e-5,TRUE,-0.07718097561340653,0.48075925254545393
HPos_6024,Unknown,-0.12882958101255784,0.645,FALSE,0.1197522487637472,0.4433604184605136
HPos_6039,Unknown,-2.1396825375030875,0.00954,TRUE,-0.28886942356804074,0.05181158600451773
HPos_6150,Unknown,2.9178768721421657,0.246,FALSE,-0.09270449367025481,0.5560605654693627
HPos_6152,Unknown,1.6839042911142126,0.433,FALSE,-0.048321398051874895,0.7731736859920701
HPos_639,L-Proline,1.0772090162379966,3.1e-5,TRUE,0.36263083866226364,3.8812088286943575e-4
HPos_690,Unknown,0.5952302932700415,0.0478,TRUE,0.26349664444919363,0.07342367170089946
HPos_691,Unknown,-0.26377773263988186,0.336,FALSE,0.3229288432710002,0.03094539713210556
HPos_705,L-Threonine,-0.2917505265007632,0.0193,TRUE,0.09660555273180649,0.539536261900989
HPos_706,Unknown,0.7603921939110357,0.00887,TRUE,0.35787892989943926,0.016582463916176897
HPos_805,Unknown,1.339921201942803,0.508,FALSE,0.30414381102070887,0.042220941527580914
HPos_831,Unknown,-1.07984620249677,9.54e-4,TRUE,-0.2903586771169595,0.05072097886019976
HPos_87,Unknown,-0.6786655199628469,0.0322,TRUE,-0.3426075453156841,0.0225093153976553
HPos_878,Unknown,0.8296957694165494,0.0135,TRUE,0.3262307635962469,0.02924746176319319
HPos_879,Unknown,0.1750286091208781,0.542,FALSE,-0.24885180650218383,0.09138812684920652
HPos_893,Unknown,-2.498268324314137,0.163,FALSE,0.1747762954351716,0.24639952164821957
HPos_901,Unknown,2.4272059969900552,0.116,FALSE,0.07633327225398856,0.6311759885031637
HPos_950,Unknown,1.069586245758452,0.134,FALSE,0.4913710769194929,5.186971118968875e-4
HPos_954,L-Asparagine,-0.26823794087512365,0.0487,TRUE,0.15396100461067772,0.3099736056351153
HPos_962,L-Aspartic acid,-0.6388130699188322,0.00146,TRUE,-0.2748597635866919,0.009067359910482497
HPos_970,Unknown,0.011745727032539179,0.957,FALSE,0.12733714140244146,0.4126621240611404
HPos_978,Dimethylsulfoniopropionate,1.1367749792205075,0.0532,FALSE,0.7661649560519878,9.459552638172275e-11
HPos_989,Adenine,0.6755414680286341,0.0429,TRUE,0.16628608718705615,0.271655583454584
HPos_991,Unknown,1.2934655049387611,0.0224,TRUE,0.38292449812773377,0.009528309213978566
HPos_992,Unknown,-0.12851449047886404,0.766,FALSE,0.28092956087649296,0.056905494491240896
HPos_sky16,Creatine,0.1357428521953213,0.802,FALSE,-0.2311041686444508,0.11950828175029325
HPos_sky35,Glycine betaine,0.48179674164965763,0.058,FALSE,0.5100337029976894,2.7955270949716384e-4
HPos_sky38,Guanine,0.7263285386303169,0.18,FALSE,0.4050800141120945,0.00556212000082582
HPos_sky45,Hypotaurine,1.5091736457060518,7.5e-4,TRUE,0.7571283468846989,2.104244092574281e-10
HPos_sky51,L-Glutamic acid,-0.49097480119029807,0.009,TRUE,-0.22185264459930262,0.13546489012863186
HPos_sky54,L-Homoserine,-0.07540814101635279,0.861,FALSE,0.02718100246788145,0.8774932659997982
HPos_sky55,L-Isoleucine,1.0479508306204561,0.0136,TRUE,0.4342457257092184,0.002647477734296074
HPos_sky59,L-Methionine,0.12300358694917365,0.833,FALSE,0.48709110240461784,5.893045797480285e-4
HPos_sky60,L-Methionine S-oxide,1.0299154215992519,0.0121,TRUE,0.41667908603757703,0.004128810917363283
HPos_sky64,L-Serine,-0.022363052827264775,0.877,FALSE,0.23529032074822545,0.1127972180722677
HPos_sky71,N6-Acetyl-L-lysine,0.3727155254230953,0.299,FALSE,0.27303453366386,0.06301085820306132
HPos_sky72,Ophthalmic acid,-0.7534411511175167,0.00322,TRUE,-0.1813699237045816,0.2290808361377701
HPos_sky73,Pipecolic acid,2.0099360721022332,0.00277,TRUE,0.8987140745412776,5.042764236544948e-19
HPos_sky74,Proline betaine,0.6217149889438788,0.105,FALSE,0.14299504276085426,0.34702111023864257
RP_10004,Unknown,-2.8255348585033957,0.197,FALSE,-0.05583389081868661,0.7391883706366486
RP_10006,Unknown,-4.200484774238799,0.0811,FALSE,-0.0031429341440983084,0.9878205455098278
RP_10123,Unknown,-2.3519293551823917,0.0612,FALSE,-0.039477776217020547,0.816414675933194
RP_10309,Unknown,-4.449920914301442,0.0542,FALSE,0.002392402396070947,0.9896073113755192
RP_10313,Unknown,-1.4949595369713882,0.47,FALSE,-0.33060388502618243,0.027034981880676254
RP_10319,Unknown,0.7639028041979413,0.27,FALSE,0.19981095069141744,0.18079259542341475
RP_10320,Unknown,1.9927860330825546,1.86e-5,TRUE,0.4448803700599964,0.0019880831019022023
RP_10411,Unknown,-9.958510839339345,0.00343,TRUE,-0.05222267880262481,0.7545076246643346
RP_10502,Unknown,-3.176662993361656,0.309,FALSE,-0.0896336881826604,0.5672917975938045
RP_10543,Unknown,1.133377671053207,0.0238,TRUE,0.28683787796848464,0.0528947188355353
RP_10544,Unknown,0.8372769782337408,0.0333,TRUE,0.29144694463171333,0.05019720808164182
RP_10770,Unknown,1.1519060261696243,0.099,FALSE,-0.1096991248226639,0.4814154967304194
RP_10820,Unknown,0.2257971396167158,0.628,FALSE,0.349321432298171,0.019704055777655202
RP_10987,Unknown,2.3045842098852543,2.06e-4,TRUE,0.5453952354537778,7.388075258793135e-5
RP_11044,Unknown,6.129245958536397,0.0109,TRUE,0.6960265392778219,2.745995889744149e-8
RP_11047,Unknown,0.4724449077958237,0.433,FALSE,0.28570164359094763,0.053509253155742384
RP_1105,Unknown,1.4381231779464387,0.00196,TRUE,0.37980615792156297,0.010167255740353421
RP_11065,Unknown,0.9601115159985764,0.0102,TRUE,-0.44709138357067285,0.0019175976941248978
RP_11071,Unknown,1.1523816634592445,0.0405,TRUE,0.036582112970969693,0.8309830336142676
RP_11302,Unknown,1.442838769950244,0.259,FALSE,0.05337933838667677,0.7510930524727707
RP_11420,Unknown,-6.473986129711526,0.0171,TRUE,0.3670798468720765,0.013670437368814134
RP_11431,Unknown,1.8100881169810497,0.00321,TRUE,0.16583221852429622,0.27270675031728175
RP_11542,Unknown,1.6241233206159975,0.00295,TRUE,0.10930735535509675,0.4824590697393581
RP_11850,Unknown,-1.2935830102919004,0.377,FALSE,0.3568933363523744,0.016921385470433422
RP_11935,Unknown,1.991703967000023,2.64e-6,TRUE,0.4474194386220181,0.0019175976941248978
RP_12037,Unknown,8.313484831334117,0.00215,TRUE,0.34388931725160643,0.02199887151509346
RP_12070,Unknown,1.1961133915373432,0.018,TRUE,0.2848581684959874,0.05425834172674075
RP_12093,Unknown,-0.23575063280246997,0.614,FALSE,0.14954068995452477,0.3252729283008644
RP_12128,Unknown,-5.038317381202923,0.0283,TRUE,-0.09629817187216658,0.5401588240653419
RP_12164,Unknown,1.2547735640051187,0.0205,TRUE,0.2745138739912369,0.06173325554104957
RP_12203,Unknown,-0.028420489293108996,0.795,FALSE,0.061251496418956546,0.5754824983480047
RP_12205,Unknown,2.7944099828901083,1.44e-9,TRUE,0.7085675460391844,1.4454989875200945e-16
RP_12279,Unknown,-0.024413656681125218,0.906,FALSE,0.2844668706267949,0.05452870518644564
RP_12310,Unknown,1.3436103876135796,0.142,FALSE,0.5230390260148569,1.7278108360487286e-4
RP_12312,Unknown,1.2382608218237163,0.12,FALSE,0.5211759301188598,1.848504369076445e-4
RP_12341,Unknown,1.0774834509648112,0.0158,TRUE,0.5318412464616203,1.2291393717057698e-4
RP_12403,Unknown,-0.26566553688278177,0.309,FALSE,0.15400696224170876,0.3099736056351153
RP_12456,Unknown,1.7708703517309876,0.00331,TRUE,0.7457360786091687,5.87645321566977e-10
RP_12527,Unknown,1.4806871849351804,0.00672,TRUE,0.7512122186661645,3.6159442489635686e-10
RP_12782,Unknown,3.4155921321759455,1.71e-6,TRUE,0.6604829814024038,2.573502731220701e-7
RP_13157,Unknown,1.7692846845374417,0.00269,TRUE,0.29965004217462327,0.0448254169757311
RP_13185,Unknown,-0.3943476135349982,0.506,FALSE,0.3039736252592202,0.042220941527580914
RP_13205,Unknown,1.0082177620962975,0.0187,TRUE,0.2935239717520763,0.04841413745793955
RP_13206,Unknown,0.5315167244421806,0.11,FALSE,0.30639729811767447,0.04115619291998341
RP_13217,Unknown,1.5602484953324847,0.0153,TRUE,0.42983759801251775,0.0029366011417483345
RP_13430,Unknown,0.4866010708084505,0.0309,TRUE,0.5411101300492683,8.655100061904257e-5
RP_13521,Unknown,1.1688398718674164,0.00798,TRUE,0.3095713303669625,0.03884885953773527
RP_13590,Unknown,0.36832667226042387,0.0832,FALSE,0.5305567831837507,1.2736558395012865e-4
RP_13592,Unknown,0.04938206971030271,0.894,FALSE,0.30832977639602677,0.039760761281949226
RP_13655,Unknown,0.7021284038201164,0.0194,TRUE,0.2643538208196242,0.07245442536769717
RP_13704,Unknown,1.3765665926871937,0.0137,TRUE,0.5021284250786979,3.680014004390082e-4
RP_13755,Unknown,2.4728121553873845,0.278,FALSE,-0.3316497496903794,0.027034981880676254
RP_1379,Unknown,0.7662589542878279,0.0118,TRUE,0.341431107641466,0.022825384637334183
RP_1383,Unknown,1.068088064306387,0.0563,FALSE,0.7137065484796901,8.010351006283467e-9
RP_1385,Unknown,0.2268573713040457,0.479,FALSE,0.3107686293739776,0.03824022707372639
RP_13999,Unknown,1.5470238767238236,0.00827,TRUE,0.6510509165843249,4.416229913227945e-7
RP_14070,Unknown,-0.06263478786699464,0.694,FALSE,0.12135826898947454,0.4380016319601431
RP_14071,Unknown,3.4444276516884096,3.55e-7,TRUE,0.5866166674817477,1.2992776861935275e-5
RP_14134,Unknown,0.5181345090739922,0.103,FALSE,0.5185054469788641,2.0430766694134412e-4
RP_14280,Unknown,1.3010093974154275,0.204,FALSE,0.39930950982573055,0.006458518772854106
RP_14444,Unknown,3.2877998918537283,0.0728,FALSE,0.7351770338895025,1.446776484809106e-9
RP_14450,Unknown,2.0608955424139372,0.224,FALSE,0.14007941695836637,0.358408750117302
RP_14456,Unknown,-0.05402268136675454,0.742,FALSE,0.27008501090923703,0.06579357556447785
RP_14469,Unknown,-0.6763451130883533,0.655,FALSE,0.33049083338820284,0.027034981880676254
RP_14523,Unknown,-1.311660929006532,0.558,FALSE,0.6747913043684248,1.1687628268886247e-7
RP_14552,Unknown,1.5524483552194681,0.558,FALSE,-0.3041051797116782,0.042220941527580914
RP_14603,Unknown,1.5288783432892605,0.0196,TRUE,0.43733884938642087,0.002415113512380789
RP_14640,Methylthioadenosine,-1.2303660402465018,0.0582,FALSE,-0.1791832020559343,0.2345685010010801
RP_14642,Unknown,-0.2667697394174763,0.31,FALSE,0.20315942150600744,0.1735371657238812
RP_14653,Unknown,6.736831308026456,0.00718,TRUE,0.60414175170836,5.662471869813164e-6
RP_14692,Unknown,-0.6374910593897914,0.481,FALSE,0.4958652178934374,4.4500380214381374e-4
RP_15239,Unknown,-1.211406607852438,0.00872,TRUE,-0.30068167277671837,0.04424787443150891
RP_15242,Unknown,0.3711279970711255,0.0866,FALSE,0.46926644892016545,0.0010158717429819828
RP_15611,Unknown,1.7234833314369689,0.00588,TRUE,0.6621467930467282,2.3483890340305334e-7
RP_15825,Unknown,-0.5998056624815788,0.0733,FALSE,-0.4312071347807818,0.0028301875859434986
RP_15826,Unknown,-0.6510160259669285,0.0637,FALSE,-0.44506092152082627,0.0019880831019022023
RP_15827,Unknown,-0.8428773941154439,0.195,FALSE,-0.3307740960706264,0.027034981880676254
RP_15896,Unknown,-0.22435485506999436,0.644,FALSE,0.7080552961033606,1.1950993543604894e-8
RP_16110,Unknown,0.3928644768406559,0.336,FALSE,-0.20528813079287378,0.169196798900338
RP_16147,Unknown,-0.09431418758208178,0.96,FALSE,0.6719120990201085,1.3657642992172644e-7
RP_1634,Unknown,2.1645736741905215,5.72e-5,TRUE,0.6168723752703141,2.9590018042807255e-6
RP_16356,Unknown,-0.23883203872598033,0.893,FALSE,0.6658810494093219,1.9381554479003886e-7
RP_1636,Unknown,0.822233993961421,0.263,FALSE,0.369306225835213,0.012968402149730949
RP_16783,Unknown,1.1930272963666009,0.0183,TRUE,0.34133261353924377,0.022825384637334183
RP_16784,Unknown,1.1134038455177009,0.0967,FALSE,0.4231851767500862,0.0034853537380241336
RP_17497,Unknown,1.0713085413839776,0.112,FALSE,0.2768984145547376,0.05997582018475603
RP_1752,Unknown,0.18824458395229518,0.526,FALSE,0.29818511913425316,0.04569653409571874
RP_1780,Unknown,0.5712078239395094,0.051,FALSE,0.33388811234084875,0.026233288471795464
RP_18110,Unknown,0.6831247174803676,0.284,FALSE,-0.4116733530218992,0.004711568049342351
RP_18162,Unknown,-3.0559867178754048,0.161,FALSE,-0.15339511934890543,0.3115306576794632
RP_18176,Unknown,1.2952359985545032,0.0317,TRUE,0.05832638370952257,0.725814558843896
RP_18210,Unknown,0.5932133875426838,0.365,FALSE,-0.4460740553625853,0.0019358789673383768
RP_18359,Unknown,-0.7678144019215758,0.587,FALSE,0.3023218728148486,0.043526421973838304
RP_18375,Unknown,2.086303839122418,0.29,FALSE,-0.2814279412300971,0.05678643185651266
RP_18376,Unknown,1.0007523688630637,0.312,FALSE,-0.3309850601316623,0.027034981880676254
RP_18378,Unknown,0.7673116013461003,0.439,FALSE,-0.2585101863338835,0.07922813726452513
RP_18425,Unknown,1.502949799716905,0.00672,TRUE,0.44718481356939466,0.0019175976941248978
RP_18429,Unknown,1.8332717564187744,0.00465,TRUE,0.4413097323149312,0.0021941162996952216
RP_18537,Unknown,-0.7746105255090561,0.0172,TRUE,-0.04767277995462374,0.7743661228593787
RP_18816,Unknown,-0.22057069618447625,0.323,FALSE,-0.01453628516871675,0.9339926844305989
RP_1885,Unknown,-0.5585472115245776,0.116,FALSE,-0.2359762169747716,0.11177161180302082
RP_18989,Unknown,-0.0965817966286715,0.828,FALSE,0.38910245825263595,0.008211731783395739
RP_19351,Unknown,0.433831000193623,0.414,FALSE,0.31543745934831924,0.035151319012298995
RP_1937,Unknown,-0.03475339836988771,0.773,FALSE,0.011126739942467644,0.9495630257568657
RP_1938,Unknown,1.5045118353643692,0.00346,TRUE,0.4221006644366351,0.003582609079907045
RP_1950,Unknown,0.13681670954359398,0.573,FALSE,0.41510803986207384,0.004302247656854081
RP_19510,Unknown,0.5906981414439142,0.239,FALSE,-0.27683107998985884,0.05997582018475603
RP_19511,Unknown,0.5723158070762823,0.26,FALSE,-0.34258791393295757,0.0225093153976553
RP_19572,Unknown,0.35862300468317865,0.446,FALSE,-0.33320123382755906,0.026353358575886145
RP_19573,Unknown,0.679587623424207,0.233,FALSE,-0.3895922795808015,0.008140887317179872
RP_1964,Unknown,1.5905960512011086,7.3e-4,TRUE,0.652779920842815,4.0939199957464175e-7
RP_1965,Unknown,3.0439102625150682,1.2e-6,TRUE,0.6996273822022496,2.138361337023558e-8
RP_1966,Unknown,2.2893732816057035,9.58e-5,TRUE,0.1692572448515897,0.26400013708264436
RP_20513,Unknown,1.016803270009385,0.155,FALSE,-0.2526106444650838,0.08656584060270255
RP_20713,Riboflavin,1.5788945622442119,0.00717,TRUE,0.5337443221739533,1.1667544376959166e-4
RP_20893,Unknown,0.9192059711033214,0.274,FALSE,-0.3636157086233031,0.014671240017882182
RP_20992,Unknown,0.4887328759084626,0.546,FALSE,-0.26317276992226407,0.07367942344652587
RP_21282,Unknown,0.2167507184273093,0.314,FALSE,-0.044976971622053684,0.7876964689810454
RP_21470,Unknown,-0.04520507562669965,0.846,FALSE,0.16896646145237362,0.26446952953874464
RP_22117,Unknown,0.4411981964824899,0.283,FALSE,-0.14848480880625514,0.3288113960606378
RP_22418,Unknown,2.516980810568571,0.0017,TRUE,0.7216810320849593,4.260155860366875e-9
RP_22421,Unknown,1.4077328748040594,0.00147,TRUE,0.3472124108686219,0.020564637439555538
RP_22719,Unknown,-0.4915770629566217,0.873,FALSE,0.014065311048571116,0.9352799009487258
RP_22832,Unknown,-0.6643608638122098,0.169,FALSE,0.018772049225374222,0.916383817720172
RP_23517,Unknown,0.7183649253667619,0.534,FALSE,0.24111902990044384,0.10344561504170958
RP_24095,Unknown,-1.5061565435725979,0.0352,TRUE,-0.23241706638400536,0.11748922278291375
RP_2421,Unknown,1.3295854031597694,0.0138,TRUE,0.7682052583280194,8.319865248076265e-11
RP_24740,Unknown,-0.7037229448705422,0.568,FALSE,-0.2775765349023023,0.059430683291524344
RP_24806,Unknown,2.5487423324770395,0.0174,TRUE,0.2802788277368282,0.05715059482843717
RP_25709,Unknown,-0.5769903632778388,0.61,FALSE,-0.03832863986849829,0.8219082403907296
RP_2571,Unknown,0.008372900623132125,0.976,FALSE,0.2950321372068486,0.04750517465883918
RP_2573,Unknown,0.2919119161715287,0.155,FALSE,0.7111408903711999,9.591250892272087e-9
RP_25867,Unknown,-5.410359926366075,0.0547,FALSE,-0.2404234667250655,0.10443116573423211
RP_26326,Unknown,0.6673942399187357,0.103,FALSE,-0.21528806683123622,0.14715088527425077
RP_26431,Unknown,-0.6239385172352854,0.188,FALSE,-0.12231137791097459,0.4343394142279857
RP_2688,Unknown,-0.4655560183623563,0.283,FALSE,-0.06920814693249669,0.6690063360449167
RP_26932,Unknown,-0.10300058137378446,0.608,FALSE,0.14520192644097632,0.3400235214738572
RP_27208,Unknown,0.7233449659716081,0.218,FALSE,0.47665848162636143,8.227552580552615e-4
RP_27643,Unknown,-0.0015234202033222331,0.997,FALSE,-0.0021433268627692606,0.9896073113755192
RP_2768,Unknown,0.19857257829377523,0.542,FALSE,0.3930669697417942,0.007504798150857817
RP_27883,Unknown,1.7110478683875672,0.00334,TRUE,0.279425870351725,0.05795055357090781
RP_28004,Unknown,0.8725259367970771,0.197,FALSE,0.4673039075620175,0.00105925121456844
RP_2809,Unknown,1.1810383388910821,0.0364,TRUE,0.49060041828832557,5.296197109199414e-4
RP_2980,Unknown,2.7330722539533454,8.28e-5,TRUE,0.6870333346135333,5.1107337902360855e-8
RP_2981,Unknown,0.8456395903176062,0.0177,TRUE,0.5786700981447844,1.8178184248826592e-5
RP_29863,Unknown,0.7932491517413913,0.213,FALSE,0.49646574876081256,4.3853313953293486e-4
RP_29872,Unknown,0.09319878580332644,0.774,FALSE,-0.06388542699183694,0.6959513403301247
RP_30592,Unknown,-0.18313091349436197,0.843,FALSE,0.07371420277357933,0.6446822285186822
RP_3085,Unknown,-1.523872515560782,0.00713,TRUE,-0.21193609233553817,0.15463286630430073
RP_3095,Unknown,1.0518754878556789,0.253,FALSE,-0.1858727283605159,0.21569103095243003
RP_31300,Unknown,0.7377304779066973,0.74,FALSE,-0.33920786669160574,0.0235527365632841
RP_31314,Unknown,0.76965001085586,0.228,FALSE,0.373496530320099,0.011843373023585107
RP_31798,Unknown,-0.057503863899101136,0.89,FALSE,0.08579904775311914,0.5826544582207285
RP_34087,Unknown,-1.279087557250847,0.0307,TRUE,-0.1958057607280934,0.19005214111938679
RP_3513,Unknown,1.581852779600017,0.00183,TRUE,0.5972350993734726,7.704561644891754e-6
RP_3519,Unknown,0.032241632361276154,0.933,FALSE,0.3103137259199683,0.03848798431330575
RP_3621,Unknown,0.6923766525098883,0.0616,FALSE,0.5531312885142374,5.6891649637969986e-5
RP_3650,Unknown,0.4304678299000642,0.559,FALSE,0.1749103044153835,0.24639952164821957
RP_3769,Unknown,-1.0289071509713574,0.00528,TRUE,-0.2467337164140509,0.09459743074715449
RP_3959,L-Phenylalanine,0.7412599445474153,0.0124,TRUE,0.3441184703519684,0.021967061437498554
RP_3970,Unknown,1.5964220939344205,0.269,FALSE,0.3250828480819389,0.029801098822859928
RP_4032,Unknown,0.8582055259830045,0.00945,TRUE,-0.45073462255005725,0.0017585515911052831
RP_4163,Unknown,1.5382493088098643,7.88e-4,TRUE,0.24915063758996936,0.09112737581194497
RP_4535,Unknown,-0.04372037867505547,0.827,FALSE,0.8296220898362954,9.583087457750599e-14
RP_4737,Unknown,0.16553123595127653,0.804,FALSE,0.11969698564342393,0.4433604184605136
RP_4831,Unknown,-0.4786428259296054,0.0446,TRUE,-0.38485355434646135,0.009125928253281335
RP_5011,Unknown,0.6819490840474427,0.18,FALSE,-0.17011460730135117,0.2615786145627953
