GENE.NAME,HV0_LFC_nonDE_padj,HV0_LFC_nonDE_log2FoldChange,HV12_LFC_nonDE_padj,HV12_LFC_nonDE_log2FoldChange,HV24_LFC_nonDE_padj,HV24_LFC_nonDE_log2FoldChange,HV36_LFC_nonDE_padj,HV36_LFC_nonDE_log2FoldChange,KEGG,PathwayID,Pathway_info,Details
eno,0.999972841910413,0.049974075610072805,0.8546562401530572,-0.09304151506187087,0.0435170591018173,-0.7027772894312571,1.1404761506518303e-7,-0.9199466533167365,K01689,9132,Signal transduction,04066 HIF-1 signaling pathway [PATH:ko04066]
eno,0.999972841910413,0.049974075610072805,0.8546562401530572,-0.09304151506187087,0.0435170591018173,-0.7027772894312571,1.1404761506518303e-7,-0.9199466533167365,K01689,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
eno,0.999972841910413,0.049974075610072805,0.8546562401530572,-0.09304151506187087,0.0435170591018173,-0.7027772894312571,1.1404761506518303e-7,-0.9199466533167365,K01689,9122,Translation,03019 Messenger RNA Biogenesis [BR:ko03019]
eno,0.999972841910413,0.049974075610072805,0.8546562401530572,-0.09304151506187087,0.0435170591018173,-0.7027772894312571,1.1404761506518303e-7,-0.9199466533167365,K01689,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
era,0.999972841910413,-0.2501947106726333,0.6781816280106445,-0.18722780065696668,0.0289002476992309,0.8841796965402906,0.9232119821868192,-0.03605839076542963,K03595,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
era,0.999972841910413,-0.2501947106726333,0.6781816280106445,-0.18722780065696668,0.0289002476992309,0.8841796965402906,0.9232119821868192,-0.03605839076542963,K03595,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
eriC,0.999972841910413,0.08855846023109923,0.0026933721046059587,1.2022603394490283,0.07873236614117148,0.7763006278814099,0.9835025549129569,0.005936518468126726,K03281,9193,Cellular processes and signaling,99977 Transport
fabD,0.999972841910413,-0.14668874989410885,0.7367003991822871,0.1357315347737504,0.07955871168458187,-0.8471197957394287,0.36318959875134554,-0.1911171973377524,K00645,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabD,0.999972841910413,-0.14668874989410885,0.7367003991822871,0.1357315347737504,0.07955871168458187,-0.8471197957394287,0.36318959875134554,-0.1911171973377524,K00645,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
fabD,0.999972841910413,-0.14668874989410885,0.7367003991822871,0.1357315347737504,0.07955871168458187,-0.8471197957394287,0.36318959875134554,-0.1911171973377524,K00645,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabF,0.999972841910413,-0.15237108427540735,0.8875671759458946,-0.07235999682189136,1.790351315265043e-7,-1.76732189375236,2.4498097781569294e-8,-0.8741657258244395,K09458,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
fabF,0.999972841910413,-0.15237108427540735,0.8875671759458946,-0.07235999682189136,1.790351315265043e-7,-1.76732189375236,2.4498097781569294e-8,-0.8741657258244395,K09458,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabF,0.999972841910413,-0.15237108427540735,0.8875671759458946,-0.07235999682189136,1.790351315265043e-7,-1.76732189375236,2.4498097781569294e-8,-0.8741657258244395,K09458,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabG,0.999972841910413,-0.143214803933695,0.0017457088146601528,0.8411846957253103,0.001298124677444653,-1.1451464146724113,0.24724738349360195,0.29911111311108773,K00059,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabG,0.999972841910413,-0.143214803933695,0.0017457088146601528,0.8411846957253103,0.001298124677444653,-1.1451464146724113,0.24724738349360195,0.29911111311108773,K00059,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
fabG,0.999972841910413,-0.143214803933695,0.0017457088146601528,0.8411846957253103,0.001298124677444653,-1.1451464146724113,0.24724738349360195,0.29911111311108773,K00059,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabG,0.999972841910413,-0.143214803933695,0.0017457088146601528,0.8411846957253103,0.001298124677444653,-1.1451464146724113,0.24724738349360195,0.29911111311108773,K00059,9103,Lipid metabolism,01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]
fabG,0.999972841910413,-0.143214803933695,0.0017457088146601528,0.8411846957253103,0.001298124677444653,-1.1451464146724113,0.24724738349360195,0.29911111311108773,K00059,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
fabH,0.999972841910413,-0.07004435320504782,0.7661563782742743,-0.11667420696511649,0.006551600584169221,-0.9711691439743032,0.8946099544623306,0.03814572010333081,K00648,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabH,0.999972841910413,-0.07004435320504782,0.7661563782742743,-0.11667420696511649,0.006551600584169221,-0.9711691439743032,0.8946099544623306,0.03814572010333081,K00648,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabI,0.999972841910413,-0.08585366359186412,0.40620642520301475,-0.32277874377226123,4.098284492202059e-11,-2.0955959042102528,2.3097532197649573e-6,-0.8783610694984261,K00208,9110,Biosynthesis of other secondary metabolites,00333 Prodigiosin biosyntheses [PATH:ko00333]
fabI,0.999972841910413,-0.08585366359186412,0.40620642520301475,-0.32277874377226123,4.098284492202059e-11,-2.0955959042102528,2.3097532197649573e-6,-0.8783610694984261,K00208,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabI,0.999972841910413,-0.08585366359186412,0.40620642520301475,-0.32277874377226123,4.098284492202059e-11,-2.0955959042102528,2.3097532197649573e-6,-0.8783610694984261,K00208,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabI,0.999972841910413,-0.08585366359186412,0.40620642520301475,-0.32277874377226123,4.098284492202059e-11,-2.0955959042102528,2.3097532197649573e-6,-0.8783610694984261,K00208,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
fabZ,0.999972841910413,-0.0073362701265270325,0.0820665576669771,0.4983464719528034,0.2550371932620844,-0.42544717267593385,0.9309761572600647,0.021674498816592072,K02372,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fabZ,0.999972841910413,-0.0073362701265270325,0.0820665576669771,0.4983464719528034,0.2550371932620844,-0.42544717267593385,0.9309761572600647,0.021674498816592072,K02372,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fabZ,0.999972841910413,-0.0073362701265270325,0.0820665576669771,0.4983464719528034,0.2550371932620844,-0.42544717267593385,0.9309761572600647,0.021674498816592072,K02372,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9103,Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9152,Endocrine system,03320 PPAR signaling pathway [PATH:ko03320]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9143,Cell growth and death,04216 Ferroptosis [PATH:ko04216]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9152,Endocrine system,04920 Adipocytokine signaling pathway [PATH:ko04920]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9141,Transport and catabolism,04146 Peroxisome [PATH:ko04146]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9103,Lipid metabolism,00061 Fatty acid biosynthesis [PATH:ko00061]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9159,Environmental adaptation,04714 Thermogenesis [PATH:ko04714]
fadD,0.999972841910413,0.3683873490991902,0.13057658115235224,0.4647687024295857,0.016257273516485617,0.8824348370779619,0.021649654008149246,0.5093420997210888,K01897,9103,Lipid metabolism,01004 Lipid biosynthesis proteins [BR:ko01004]
fcl,0.999972841910413,-0.043302941244838036,0.4608368377079829,0.28404167315255474,0.20805145701096286,0.5550315467162787,8.858809820274096e-6,1.1557928254305903,K02377,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
fcl,0.999972841910413,-0.043302941244838036,0.4608368377079829,0.28404167315255474,0.20805145701096286,0.5550315467162787,8.858809820274096e-6,1.1557928254305903,K02377,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
fdx,0.999972841910413,-0.18914420004049878,0.9904980719881078,-0.011533295678946707,1.52806367909245e-4,-1.6273215691975562,1.304411651502117e-4,-1.177078197935076,K04755,9191,Metabolism,99982 Energy metabolism
fer,0.999972841910413,0.3235807265717461,0.12222752324602898,0.5711760357467962,3.1468719662050386e-4,1.1309492985260112,0.0700603311085273,0.2985171645127325,K05337,9191,Metabolism,99982 Energy metabolism
ffh,0.999972841910413,-0.10143899349991395,0.7658974438209136,-0.1533039213574171,0.2222329060792432,-0.5274579842241409,0.15056427919908236,-0.33288531491103107,K03106,9131,Membrane transport,02044 Secretion system [BR:ko02044]
ffh,0.999972841910413,-0.10143899349991395,0.7658974438209136,-0.1533039213574171,0.2222329060792432,-0.5274579842241409,0.15056427919908236,-0.33288531491103107,K03106,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
ffh,0.999972841910413,-0.10143899349991395,0.7658974438209136,-0.1533039213574171,0.2222329060792432,-0.5274579842241409,0.15056427919908236,-0.33288531491103107,K03106,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
ffh,0.999972841910413,-0.10143899349991395,0.7658974438209136,-0.1533039213574171,0.2222329060792432,-0.5274579842241409,0.15056427919908236,-0.33288531491103107,K03106,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
fkpA,0.999972841910413,-0.22172546220684203,0.7758657693586937,-0.20189038478125204,3.996049075550733e-14,-2.3379391997891785,3.435732105777824e-8,-1.005930216944931,K01802,9192,Genetic information processing,99975 Protein folding and associated processing
fkpA,0.999972841910413,-0.22172546220684203,0.7758657693586937,-0.20189038478125204,3.996049075550733e-14,-2.3379391997891785,3.435732105777824e-8,-1.005930216944931,K03772,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
fldA,0.999972841910413,-0.08842487668538238,0.4202093507148647,-0.37708566922007175,1.5612169555758118e-17,-2.804314474451037,1.3273973278199555e-7,-1.3180880614903354,K03839,9191,Metabolism,99982 Energy metabolism
fmt,0.999972841910413,0.11289439150982478,0.7854159406115068,0.09323896814905246,0.006266031323055497,0.9649878607733547,6.4134920824653704e-12,1.619056868405505,K00604,9122,Translation,00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]
fmt,0.999972841910413,0.11289439150982478,0.7854159406115068,0.09323896814905246,0.006266031323055497,0.9649878607733547,6.4134920824653704e-12,1.619056868405505,K00604,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
folB,0.999972841910413,0.16763011192805977,0.6704565214290353,0.18721113340193496,0.7325451427102287,0.19536214296388926,0.0067592357957055385,0.9522770866115818,K01633,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
folC,0.999972841910413,0.23930026100570542,0.01142780859000209,0.8883246793917241,4.6307003853611374e-11,2.1625934183172197,2.361987045335491e-13,1.4973305979806761,K11754,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
folD,0.999972841910413,0.021553105558808818,0.8493297953858788,0.07303185855055647,0.2938352860085018,0.3485805317839431,0.06855418516311307,0.42124230647487776,K01491,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
folD,0.999972841910413,0.021553105558808818,0.8493297953858788,0.07303185855055647,0.2938352860085018,0.3485805317839431,0.06855418516311307,0.42124230647487776,K01491,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
folE,0.999972841910413,-0.022914883872861523,0.8157983559705062,-0.07094689595809121,0.6714480242148212,-0.13198798583808352,0.0030471453306526743,0.4652309560501181,K01495,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
folK,0.999972841910413,-0.15083288724382274,0.4123540699086606,0.4362648584443547,0.021524765812981784,0.8804638245454117,9.24772367148038e-5,1.3497882351562336,K00950,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
folP,0.999972841910413,0.3865801058237602,2.7027615700064792e-8,2.167623690397061,7.667403054425696e-14,2.3980641936859226,5.638903287261788e-38,2.482536253867157,K18824,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
folP,0.999972841910413,0.3865801058237602,2.7027615700064792e-8,2.167623690397061,7.667403054425696e-14,2.3980641936859226,5.638903287261788e-38,2.482536253867157,K18824,9168,Drug resistance,01504 Antimicrobial resistance genes [BR:ko01504]
folP,0.999972841910413,0.3865801058237602,2.7027615700064792e-8,2.167623690397061,7.667403054425696e-14,2.3980641936859226,5.638903287261788e-38,2.482536253867157,K00796,9108,Metabolism of cofactors and vitamins,00790 Folate biosynthesis [PATH:ko00790]
fpg,0.999972841910413,0.11224682716330228,0.10540520854635696,0.6052381676193469,0.484410659937926,-0.2679656820238434,0.18904384668808366,0.2706929520029548,K10563,9124,Replication and repair,03410 Base excision repair [PATH:ko03410]
fpg,0.999972841910413,0.11224682716330228,0.10540520854635696,0.6052381676193469,0.484410659937926,-0.2679656820238434,0.18904384668808366,0.2706929520029548,K10563,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9161,Cancers,05204 Chemical carcinogenesis [PATH:ko05204]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9111,Xenobiotics biodegradation and metabolism,00625 Chloroalkane and chloroalkene degradation [PATH:ko00625]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9111,Xenobiotics biodegradation and metabolism,00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9108,Metabolism of cofactors and vitamins,00830 Retinol metabolism [PATH:ko00830]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9111,Xenobiotics biodegradation and metabolism,00626 Naphthalene degradation [PATH:ko00626]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9111,Xenobiotics biodegradation and metabolism,00982 Drug metabolism - cytochrome P450 [PATH:ko00982]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9105,Amino acid metabolism,00350 Tyrosine metabolism [PATH:ko00350]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9103,Lipid metabolism,00071 Fatty acid degradation [PATH:ko00071]
frmA,0.999972841910413,0.011794184857870158,0.4845137518418101,0.23248338560006535,0.7584877319607002,-0.11690215314748813,0.1841409769271759,0.2878564117904761,K00121,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
frr,0.999972841910413,-0.10933421192092316,0.5374938488092358,-0.23257780393127556,2.469778024181229e-4,-1.1713848036910812,0.007171733259450685,-0.4903922619482726,K02838,9122,Translation,03012 Translation factors [BR:ko03012]
ftsH1,0.999972841910413,-0.12288298260709629,0.9812423651020604,-0.017606555259344705,6.164058377499434e-6,-1.3118386830627589,0.01069863931130483,-0.3802752771044086,K03798,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
ftsH1,0.999972841910413,-0.12288298260709629,0.9812423651020604,-0.017606555259344705,6.164058377499434e-6,-1.3118386830627589,0.01069863931130483,-0.3802752771044086,K03798,9112,Enzyme families,01002 Peptidases [BR:ko01002]
ftsH2,0.999972841910413,-0.12025529920781375,0.7815604482929319,-0.12437156873830958,2.0254387273579734e-5,-1.2799255639820453,4.088652720009264e-5,-0.5924072403897467,K03798,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
ftsH2,0.999972841910413,-0.12025529920781375,0.7815604482929319,-0.12437156873830958,2.0254387273579734e-5,-1.2799255639820453,4.088652720009264e-5,-0.5924072403897467,K03798,9112,Enzyme families,01002 Peptidases [BR:ko01002]
ftsH3,0.999972841910413,-0.24923116334686107,0.68865166889572,-0.16999228600752667,7.104490713189266e-10,-1.5803677210282536,0.02722174573062834,-0.33612068651549176,K03798,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
ftsH3,0.999972841910413,-0.24923116334686107,0.68865166889572,-0.16999228600752667,7.104490713189266e-10,-1.5803677210282536,0.02722174573062834,-0.33612068651549176,K03798,9112,Enzyme families,01002 Peptidases [BR:ko01002]
ftsH4,0.999972841910413,0.00752166556718408,0.4828001188613273,0.21001571158131654,0.02115929713114118,0.6908872458127444,0.02543370613690588,0.4450773127954653,K03798,9112,Enzyme families,01002 Peptidases [BR:ko01002]
ftsH4,0.999972841910413,0.00752166556718408,0.4828001188613273,0.21001571158131654,0.02115929713114118,0.6908872458127444,0.02543370613690588,0.4450773127954653,K03798,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
ftsI,0.999972841910413,0.15023096677487344,0.774004073463326,-0.10384523944552936,0.0022628761031527615,0.8808202986706782,0.11379087098521906,0.29816514052629073,K03587,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
ftsI,0.999972841910413,0.15023096677487344,0.774004073463326,-0.10384523944552936,0.0022628761031527615,0.8808202986706782,0.11379087098521906,0.29816514052629073,K03587,9168,Drug resistance,01501 beta-Lactam resistance [PATH:ko01501]
ftsI,0.999972841910413,0.15023096677487344,0.774004073463326,-0.10384523944552936,0.0022628761031527615,0.8808202986706782,0.11379087098521906,0.29816514052629073,K03587,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsI,0.999972841910413,0.15023096677487344,0.774004073463326,-0.10384523944552936,0.0022628761031527615,0.8808202986706782,0.11379087098521906,0.29816514052629073,K03587,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
ftsQ,0.999972841910413,0.014352758497815943,0.35954990127466,-0.3408711614693795,0.7475636780345553,0.17285717721446586,0.9005344360998283,0.054073744360346905,K03589,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsQ,0.999972841910413,0.014352758497815943,0.35954990127466,-0.3408711614693795,0.7475636780345553,0.17285717721446586,0.9005344360998283,0.054073744360346905,K03589,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
ftsW,0.999972841910413,-0.10527233010263153,0.40065969392644185,0.23961968357107125,0.29917009462806915,0.43909069219435637,0.39378623890381165,0.2305177420110223,K03588,9131,Membrane transport,02000 Transporters [BR:ko02000]
ftsW,0.999972841910413,-0.10527233010263153,0.40065969392644185,0.23961968357107125,0.29917009462806915,0.43909069219435637,0.39378623890381165,0.2305177420110223,K03588,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
ftsW,0.999972841910413,-0.10527233010263153,0.40065969392644185,0.23961968357107125,0.29917009462806915,0.43909069219435637,0.39378623890381165,0.2305177420110223,K03588,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsY,0.999972841910413,-0.1141104898675896,0.3586378417792772,0.3647495831191496,0.303273893063079,0.3812897259002402,0.2907583850484307,-0.31809541473715774,K03110,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
ftsY,0.999972841910413,-0.1141104898675896,0.3586378417792772,0.3647495831191496,0.303273893063079,0.3812897259002402,0.2907583850484307,-0.31809541473715774,K03110,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
ftsY,0.999972841910413,-0.1141104898675896,0.3586378417792772,0.3647495831191496,0.303273893063079,0.3812897259002402,0.2907583850484307,-0.31809541473715774,K03110,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
ftsY,0.999972841910413,-0.1141104898675896,0.3586378417792772,0.3647495831191496,0.303273893063079,0.3812897259002402,0.2907583850484307,-0.31809541473715774,K03110,9131,Membrane transport,02044 Secretion system [BR:ko02044]
ftsZ,0.999972841910413,-0.01868055016631119,0.8345811258053414,-0.12909050294087795,2.2219843377221073e-4,-1.2320140195628542,2.3596513695209082e-4,-0.8608107754420846,K03531,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsZ,0.999972841910413,-0.01868055016631119,0.8345811258053414,-0.12909050294087795,2.2219843377221073e-4,-1.2320140195628542,2.3596513695209082e-4,-0.8608107754420846,K03531,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
ftsZ,0.999972841910413,-0.01868055016631119,0.8345811258053414,-0.12909050294087795,2.2219843377221073e-4,-1.2320140195628542,2.3596513695209082e-4,-0.8608107754420846,K03531,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
ftsZ,0.999972841910413,-0.01868055016631119,0.8345811258053414,-0.12909050294087795,2.2219843377221073e-4,-1.2320140195628542,2.3596513695209082e-4,-0.8608107754420846,K03531,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
fumc,0.999972841910413,0.05945234616531898,0.6467940720287241,0.13845963907280873,0.08859910138603472,0.5160241949155235,0.064353339125835,-0.38556271137489523,K01679,9101,Carbohydrate metabolism,00620 Pyruvate metabolism [PATH:ko00620]
fumc,0.999972841910413,0.05945234616531898,0.6467940720287241,0.13845963907280873,0.08859910138603472,0.5160241949155235,0.064353339125835,-0.38556271137489523,K01679,9161,Cancers,05211 Renal cell carcinoma [PATH:ko05211]
fumc,0.999972841910413,0.05945234616531898,0.6467940720287241,0.13845963907280873,0.08859910138603472,0.5160241949155235,0.064353339125835,-0.38556271137489523,K01679,9101,Carbohydrate metabolism,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
fumc,0.999972841910413,0.05945234616531898,0.6467940720287241,0.13845963907280873,0.08859910138603472,0.5160241949155235,0.064353339125835,-0.38556271137489523,K01679,9161,Cancers,05200 Pathways in cancer [PATH:ko05200]
fumc,0.999972841910413,0.05945234616531898,0.6467940720287241,0.13845963907280873,0.08859910138603472,0.5160241949155235,0.064353339125835,-0.38556271137489523,K01679,9102,Energy metabolism,00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]
fur,0.999972841910413,0.07476637818198209,0.40918787381612726,-0.27188097433726344,0.21898713792834937,-0.48768189882907004,0.003170007124598056,-0.4726593841537105,K03711,9121,Transcription,03000 Transcription factors [BR:ko03000]
fusA,0.999972841910413,-0.20000504331501334,0.48269388640390687,-0.2953923783795569,1.530760698401919e-11,-1.6674080741961745,5.130967997544221e-9,-0.7662792580810245,K02355,9122,Translation,03012 Translation factors [BR:ko03012]
fusA,0.999972841910413,-0.20000504331501334,0.48269388640390687,-0.2953923783795569,1.530760698401919e-11,-1.6674080741961745,5.130967997544221e-9,-0.7662792580810245,K02355,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
gadB,0.999972841910413,-0.24082451548245343,0.8156946753455967,-0.10552115302971632,0.024073018190305537,0.7541622098958364,2.1202007607185227e-7,1.172773772353534,K01590,9105,Amino acid metabolism,00340 Histidine metabolism [PATH:ko00340]
gadB,0.999972841910413,-0.24082451548245343,0.8156946753455967,-0.10552115302971632,0.024073018190305537,0.7541622098958364,2.1202007607185227e-7,1.172773772353534,K13745,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
galE,0.999972841910413,-0.003184512981292022,0.004668494942324465,0.7979788314891417,0.019209978958117987,1.0555179505734833,0.46287979109186084,0.17155876018797514,K01784,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
galE,0.999972841910413,-0.003184512981292022,0.004668494942324465,0.7979788314891417,0.019209978958117987,1.0555179505734833,0.46287979109186084,0.17155876018797514,K01784,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
galM,0.999972841910413,0.2748291833467856,0.1297326253170231,0.4512539792573409,0.8179607074648467,-0.1342275551338092,0.8970211965804998,0.0605006537015791,K01785,9101,Carbohydrate metabolism,00052 Galactose metabolism [PATH:ko00052]
galM,0.999972841910413,0.2748291833467856,0.1297326253170231,0.4512539792573409,0.8179607074648467,-0.1342275551338092,0.8970211965804998,0.0605006537015791,K01785,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
gap2,0.999972841910413,-0.05427702329230769,0.8699298031190615,0.07158436467157445,2.3721440010893592e-12,-1.9967634882791832,2.2425452622066254e-4,-0.5524011116346029,K00150,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
gap2,0.999972841910413,-0.05427702329230769,0.8699298031190615,0.07158436467157445,2.3721440010893592e-12,-1.9967634882791832,2.2425452622066254e-4,-0.5524011116346029,K00150,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
gap3,0.999972841910413,-0.17458189743409686,0.9904980719881078,-0.009188110500621837,0.001460778038198043,1.051176234507677,1.2744143467023499e-9,1.1586656396373034,K00134,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
gap3,0.999972841910413,-0.17458189743409686,0.9904980719881078,-0.009188110500621837,0.001460778038198043,1.051176234507677,1.2744143467023499e-9,1.1586656396373034,K00134,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
