rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
11	C7H9N4O2	[M - H]-	C7H9N4O2	61.62667684605547	59.32972637532343	2.296950470732037	11	0.9121063341075779	1.8388246223699616	1.8388246223699616	3.364023592289103		180.06588	569.964	49_200929_Poo_TruePooMortality_DDAneg_49
12	C8H10N7O4	[M - H]-	C8H10N7O4	61.41005041335334	55.27707550598181	6.132974907371528	17	0.8994282254070426	1.7589839814302892	1.7589839814302892	-0.13970309249304166		267.07211	616.985	58_200929_Poo_TruePooMortality_DDAneg_58
13	C10H20N3O10	[M - H]-	C10H20N3O10	56.040029193672325	50.977374988730475	5.0626542049418495	15	0.9311635502135441	1.9124267980009693	1.9124267980009693	3.526083534699533		341.10880	716.059	76_200929_Poo_TruePooMortality_DDAneg_76
14	C2H5N4O3	[M - H]-	C2H5N4O3	53.728490097649455	51.75156966199761	1.976920435651845	8	0.8371974819120361	1.606005907195621	1.606005907195621	1.8212678718723867		132.02913	675.341	72_200929_Poo_TruePooMortality_DDAneg_72
15	C7H16N3O7	[M - H]-	C7H16N3O7	53.55663005460455	51.53918812810622	2.0174419264983308	15	0.8198467056538502	1.4637484053300605	1.4637484053300605	4.8704154258887264		253.09278	636.302	62_200929_Poo_TruePooMortality_DDAneg_62
16	C2H5N4O3	[M - H]-	C2H5N4O3	53.23893128915092	51.582776974895026	1.6561543142558932	8	0.8314650985907559	2.137892967020275	2.137892967020275	2.11019572013903		132.02917	674.61	71_200929_Poo_TruePooMortality_DDAneg_71
17	C8H18N5O3	[M - H]-	C8H18N5O3	48.72625007539828	46.526650297118074	2.199599778280212	8	0.8524338253953666	2.5186037700820227	2.5186037700820227	4.629384629530777		231.13476	161.787	21_200929_Poo_TruePooMortality_DDAneg_21
18	C7H16N5O2	[M - H]-	C7H16N5O2	48.46318377020988	46.477520554882645	1.9856632153272358	10	0.8752981767162025	1.541893642640213	1.541893642640213	3.9950422901183344		201.12393	143.882	16_200929_Poo_TruePooMortality_DDAneg_16
19	C2H6N3O4	[M - H]-	C2H6N3O4	46.82239194570829	45.71185425914673	1.11053768656156	8	0.23585629562991176	1.5201444473825994	1.5201444473825994	1.8838486629836944		135.02881	559.538	44_200929_Poo_TruePooMortality_DDAneg_44
20	C11H15N6O3	[M - H]-	C11H15N6O3	46.247411318922794	46.247411318922794	0.0	19	0.7408969606975838	1.953376247739774	1.953376247739774	4.990740451955371		278.11467	167.517	26_200929_Poo_TruePooMortality_DDAneg_26
21	C8H18N5O3	[M - H]-	C8H18N5O3	43.99641156888634	41.86499861769504	2.1314129511912907	8	0.8384812734715122	2.0269121672048396	2.0269121672048396	4.266293493736536		231.13467	159.945	20_200929_Poo_TruePooMortality_DDAneg_20
22	C12H17N6O3	[M - H]-	C12H17N6O3	43.816078247650765	39.69747133589421	4.118606911756556	18	0.8306567357747198	1.613806429674914	1.613806429674914	4.944074492861579		292.13038	167.448	27_200929_Poo_TruePooMortality_DDAneg_27
23	C9H20N5O2	[M - H]-	C9H20N5O2	39.69078357148699	37.36702550974936	2.323758061737629	8	0.8004278020225751	2.267322430551082	2.267322430551082	4.175425045310614		229.15538	124.341	13_200929_Poo_TruePooMortality_DDAneg_13
23	C9H20N5O2	[M - H]-	C9H20N5O2	37.98467529597485	35.65846022032115	2.3262150756537	9	0.6984600875753216	1.9617570587509532	2.055599246121315	4.6415324853902336		229.15549	123.582	12_200929_Poo_TruePooMortality_DDAneg_12
24	C7H9N4O2	[M - H]-	C7H9N4O2	35.878183148674196	33.63814482453693	2.2400383241372674	6	0.8456287882558611	1.6006797968032493	1.6006797968032493	3.2369139503662523		180.06586	568.367	48_200929_Poo_TruePooMortality_DDAneg_48
25	C10H22N5O2	[M - H]-	C10H22N5O2	34.989668282756334	30.850453289783626	4.139214992972708	7	0.7497334596033124	1.7923176732689239	1.7923176732689239	4.584682051580863		243.17119	117.671	11_200929_Poo_TruePooMortality_DDAneg_11
26	C7H8N7O2	[M - H]-	C7H8N7O2	32.729600887893966	30.92232523679078	1.807275651103187	19	0.7564412860266003	2.6396900359476803	2.6396900359476803	4.324057885339826		221.06763	154.557	18_200929_Poo_TruePooMortality_DDAneg_18
26	C7H8N7O2	[M - H]-	C7H8N7O2	32.472864323642646	30.684005204400325	1.78885911924232	19	0.7583087812180159	1.7577228247344692	1.7577228247344692	4.2550350060240145		221.06761	155.864	19_200929_Poo_TruePooMortality_DDAneg_19
27	C15H19N12O3	[M - H]-	C15H19N12O3	30.42809444640298	27.667400805957406	2.7606936404455737	20	0.7036060583598218	1.8794231266337413	1.8794231266337413	0.03436203818386795		414.16305	613.301	57_200929_Poo_TruePooMortality_DDAneg_57
28	C3H7N4O3	[M - H]-	C3H7N4O3	27.32034918202741	26.078876857093125	1.241472324934285	7	0.9938944140907621	1.7921935788403975	1.7921935788403975	2.206225761291215		146.04486	653.911	70_200929_Poo_TruePooMortality_DDAneg_70
29	C10H14N5O3	[M - H]-	C10H14N5O3	25.892625448852755	23.661910972354406	2.230714476498348	16	0.9444903728246753	1.696060759735344	1.696060759735344	4.91661809575866		251.10362	166.471	22_200929_Poo_TruePooMortality_DDAneg_22
30	C10H22N5O2	[M - H]-	C10H22N5O2	25.163120967507055	22.87494140595012	2.2881795615569334	7	0.6607484677095564	2.095024348697371	2.095024348697371	4.929800758637818		243.17127	116.89	10_200929_Poo_TruePooMortality_DDAneg_10
31	C8H8N3O4	[M - H]-	C8H8N3O4	23.54982330196143	21.44056296440369	2.10926033755774	7	0.9569144705673244	1.79123533207843	2.085584789854386	4.235630559078814		209.04509	146.068	17_200929_Poo_TruePooMortality_DDAneg_17
32	CH6N2O3	[M + Br]-	CH6N2O3	23.51992137401987	23.51992137401987	0.0	3	0.9190521193506249	2.3724352667329707	2.3724352667329707	2.3724352667329707		172.95714	702.731	73_200929_Poo_TruePooMortality_DDAneg_73
33	C8H19ClN8O5	[M + Cl]-	C8H19ClN8O5	23.059721116760674	23.059721116760674	0.0	9	0.21233539598733142	1.3263113700184461	1.7468079525975442	-1.2260443016001752		377.08563	714.582	74_200929_Poo_TruePooMortality_DDAneg_74
34	C3H5O7PS3	[M + Cl]-	C3H5O7PS3	22.775980007711635	22.775980007711635	0.0	5	0.9151067967391925	4.2174630863975855	4.2174630863975855	5.222371316844364		314.86455	787.87	80_200929_Poo_TruePooMortality_DDAneg_80
35	C6H4O6S2	[M + Br]-	C6H4O6S2	21.912504567614036	21.912504567614036	0.0	4	0.606495231685683	0.7158204665870608	0.7158204665870608	1.404683382131832		314.86426	789.058	84_200929_Poo_TruePooMortality_DDAneg_84
36	CH5N4O3S	[M - H]-	CH5N4O3S	20.471506991008447	18.065342479571306	2.4061645114371397	6	0.3683341319952249	1.5652995191098233	1.5652995191098233	2.420681088912535		152.00133	265.163	32_200929_Poo_TruePooMortality_DDAneg_32
36	CH5N4O3S	[M - H]-	CH5N4O3S	19.784046822203813	17.42666439671228	2.357382425491533	6	0.5118255319588801	2.0811442057824427	2.0811442057824427	2.822223529318287		152.00139	274.067	34_200929_Poo_TruePooMortality_DDAneg_34
37	CH2O10	[M - H]-	CH2O10	19.09077116349609	19.09077116349609	0.0	2	0.7952182344695644	-2.475370510117556	2.475370510117556	-2.030750218604174		172.95717	182.054	30_200929_Poo_TruePooMortality_DDAneg_30
37	CH2O10	[M - H]-	CH2O10	19.057541293837673	19.057541293837673	0.0	2	0.8027781215652285	-2.8436455522103357	2.8436455522103357	-2.4718659845923026		172.95709	183.316	31_200929_Poo_TruePooMortality_DDAneg_31
37	CH2O10	[M - H]-	CH2O10	19.04921319085668	19.04921319085668	0.0	2	0.7474187867928238	-2.6282151883960982	2.6282151883960982	-1.9425271121063776		172.95718	603.354	53_200929_Poo_TruePooMortality_DDAneg_53
37	CH2O10	[M - H]-	CH2O10	19.049201095489625	19.049201095489625	0.0	2	0.9052073971846326	-2.6723267416449965	2.6723267416449965	-2.030750218604174		172.95717	643.328	65_200929_Poo_TruePooMortality_DDAneg_65
37	CH2O10	[M - H]-	CH2O10	19.027856185201955	19.027856185201955	0.0	2	0.9042317798115107	-2.8149164766283947	2.8149164766283947	-2.118973340668575		172.95715	645.045	66_200929_Poo_TruePooMortality_DDAneg_66
37	CH2O10	[M - H]-	CH2O10	19.016346712102354	19.016346712102354	0.0	2	0.891389805907039	-3.0406019001127365	3.0406019001127365	-2.4718659845923026		172.95709	610.544	56_200929_Poo_TruePooMortality_DDAneg_56
38	C10H16N4	[M + Cl]-	C10H16N4	18.948882224281576	18.948882224281576	0.0	6	0.7270784032856356	1.3398788213641546	1.3398788213641546	2.0053887878825742		227.10735	134.651	15_200929_Poo_TruePooMortality_DDAneg_15
39	CH5N4O3S	[M - H]-	CH5N4O3S	18.632640077770404	15.87174429217033	2.7608957856000735	6	0.49959645225447463	1.5166402871092248	1.5166402871092248	2.5210667292458675		152.00134	271.663	33_200929_Poo_TruePooMortality_DDAneg_33
40	C8H11N4OS	[M - H]-	C8H11N4OS	17.39806108815859	15.344172334241643	2.053888753916949	6	0.6293416343206855	1.706007067248751	1.706007067248751	3.8234378318795703		210.05888	1290.41	89_200929_Poo_TruePooMortality_DDAneg_89
41	C9H8N4O3	[M - H]-	C9H8N4O3	14.881728715968192	14.881728715968192	0.0	4	0.549299083131944	-3.857397343795186	3.857397343795186	-2.069205961173969		219.05191	131.178	14_200929_Poo_TruePooMortality_DDAneg_14
42	C6H4N3O3	[M - H]-	C6H4N3O3	14.77078012798357	12.693515905780659	2.077264222202911	3	0.694947649373009	1.3806066694718038	1.3806066694718038	2.777508048327921		165.01845	607.241	54_200929_Poo_TruePooMortality_DDAneg_54
43	C8H11N4OS	[M - H]-	C8H11N4OS	14.203135054479777	14.203135054479777	0.0	6	0.5812550650271666	2.012353837058395	2.012353837058395	4.295599261704189		210.05898	3.051	2_200929_Poo_TruePooMortality_DDAneg_2
44	C6H4N3O3	[M - H]-	C6H4N3O3	13.964932242343483	11.841912976754802	2.12301926558868	3	0.8770172839363343	2.0149545972726077	2.0149545972726077	2.9162084005711972		165.01847	608.314	55_200929_Poo_TruePooMortality_DDAneg_55
45	C7H7NO2	[M - H]-	C7H7NO2	12.30204301206162	10.084368287478789	2.217674724582832	3	0.209088680874834	-1.9603384143517253	1.9603384143517253	-1.3780729167550705		136.04021	335.314	38_200929_Poo_TruePooMortality_DDAneg_38
46	C4H9NO4	[M - H]-	C4H9NO4	11.651721646944821	8.414004242604069	3.2377174043407537	2	0.7086427775432933	1.801545215659488	1.801545215659488	1.8921308033006061		134.04613	333.695	37_200929_Poo_TruePooMortality_DDAneg_37
47	C7H7NO2	[M - H]-	C7H7NO2	11.588210106477995	9.243550374404212	2.344659732073784	3	0.16580135287700312	-2.1002899926474354	2.1002899926474354	-1.0976630786923933		136.04025	336.159	39_200929_Poo_TruePooMortality_DDAneg_39
48	C9H8N4	[M - H]-	C9H8N4	10.106276563284029	10.106276563284029	0.0	4	0.10390671033451468	-3.6765303219376513	3.6765303219376513	-4.418098396403317		171.06686	596.903	52_200929_Poo_TruePooMortality_DDAneg_52
49	C4H9NO4	[M - H]-	C4H9NO4	9.889009872140196	7.487113856938237	2.401896015201959	2	0.7076828914830394	2.0648490404418838	2.0648490404418838	2.2905431813298054		134.04619	332.585	36_200929_Poo_TruePooMortality_DDAneg_36
50	C16H32O2	[M - H]-	C16H32O2	9.524099814654607	3.4667345201149367	6.05736529453967	1	0.0	-0.41017767134654437	0.41017767134654437	-0.320501945795253		255.23287	102.545	8_200929_Poo_TruePooMortality_DDAneg_8
51	C8H11N4OS	[M - H]-	C8H11N4OS	8.755301152836378	6.747202215053935	2.008098937782442	6	0.449569851661756	1.659292964380723	1.659292964380723	4.259279167547546		210.05898	1291.443	90_200929_Poo_TruePooMortality_DDAneg_90
52	C19H12O3	[M + Br]-	C19H12O3	8.368930589182344	8.368930589182344	0.0	2	0.00886217400117387	-1.33978101862127	1.33978101862127	-0.5871181503352716		366.99731	618.2	61_200929_Poo_TruePooMortality_DDAneg_61
53	C3H7N4O	[M - H]-	C3H7N4O	6.131589987373647	4.771698239104254	1.3598917482693926	3	0.3647721234531465	1.5472581206869191	1.5472581206869191	1.5472581206869191		114.05489	580.585	50_200929_Poo_TruePooMortality_DDAneg_50
54	C5H5N4OP	[M - H]-	C5H5N4OP	5.805405925874773	4.832414014287675	0.9729919115870982	3	0.00834259731185081	-5.139376274374874	5.139376274374874	-2.899348406923304		167.01234	548.741	40_200929_Poo_TruePooMortality_DDAneg_40
55	C9H18O2	[M - H]-	C9H18O2	5.775746767320214	3.056036337682162	2.7197104296380523	1	0.0	-5.926820130801087	5.926820130801087	-5.926820130801087		157.12247	110.202	9_200929_Poo_TruePooMortality_DDAneg_9
56	C5H8O4	[M + Cl]-	C5H8O4	5.0488485951972475	3.1725532629308675	1.87629533226638	1	0.0	4.28041347679462	4.28041347679462	4.28041347679462		167.01237	549.804	41_200929_Poo_TruePooMortality_DDAneg_41
57	C9H11BN3O4PS4	[M - H]-	C9H11BN3O4PS4	4.372341564018145	4.372341564018145	0.0	3	0.40494286014553915	-3.503970899424024	3.503970899424024	-8.244025163141078		392.93942	89.328	5_200929_Poo_TruePooMortality_DDAneg_5
58	C9H16O10	[M - H]-	C9H16O10	3.5	3.5	0.0	1	0.0	NaN	NaN	3.691600746719192		283.06812	91.02	6_200929_Poo_TruePooMortality_DDAneg_6
59	C18H36O2	[M - H]-	C18H36O2	3.499371406736543	3.499371406736543	0.0	1	0.0	-0.007875773463168438	0.007875773463168438	0.0459919075755089		283.26427	101.176	7_200929_Poo_TruePooMortality_DDAneg_7
60	C4H6O	[M + Br]-	C4H6O	2.45696739055277	2.45696739055277	0.0	1	0.0	0.7090982486506027	0.7090982486506027	0.9481127678087022		148.96089	4.289	4_200929_Poo_TruePooMortality_DDAneg_4
61	CN4O4S2	[M - H]-	CN4O4S2	1.9889715737292997	-1.4658433631907555	3.454814936920055	1	0.0	NaN	NaN	-9.796633594198136		194.92691	788.443	82_200929_Poo_TruePooMortality_DDAneg_82
62	C4H4N3O2S	[M - H]-	C4H4N3O2S	1.9815518062051831	0.33162471206525956	1.6499270941399236	2	0.4257699095926928	2.196205605912558	2.196205605912558	2.6355934789629996		156.99556	1.261	1_200929_Poo_TruePooMortality_DDAneg_1
63	H2O4S	[M - H]-	H2O4S	1.9159451279636797	-1.934640301422508	3.8505854293861876	2	0.004520029657845471	-10.650005693693974	10.650005693693974	-13.190487876953455		96.95882	789.543	85_200929_Poo_TruePooMortality_DDAneg_85
64	C3H3NO4	[M + Br]-	C3H3NO4	1.0	1.0	0.0	1	0.0	NaN	NaN	6.237302558338033		195.92632	786.623	78_200929_Poo_TruePooMortality_DDAneg_78
64	C3H3NO4	[M + Br]-	C3H3NO4	1.0	1.0	0.0	1	0.0	NaN	NaN	6.39306204871744		195.92635	788.589	81_200929_Poo_TruePooMortality_DDAneg_81
65	C3H3N3O5	[M + Cl]-	C3H3N3O5	1.0	1.0	0.0	1	0.0	NaN	NaN	-5.539049184349889		195.97559	551.761	42_200929_Poo_TruePooMortality_DDAneg_42
66	C3N2O5	[M - H]-	C3N2O5	1.0	1.0	0.0	1	0.0	NaN	NaN	-10.53046496395424		142.97194	553.579	43_200929_Poo_TruePooMortality_DDAneg_43
67	C2N2O4	[M + Br]-	C2N2O4	0.7628732492948698	0.7628732492948698	0.0	1	0.0	2.7474954354250976	2.7474954354250976	2.7474954354250976		194.90523	744.713	77_200929_Poo_TruePooMortality_DDAneg_77
67	C2N2O4	[M + Br]-	C2N2O4	0.740357888787577	0.740357888787577	0.0	1	0.0	2.9823594830200904	2.9823594830200904	2.9823594830200904		194.90527	651.098	68_200929_Poo_TruePooMortality_DDAneg_68
68	C5H2N2O2Se	[M - H]-	C5H2N2O2Se	0.6502573673101486	-0.6368901692487821	1.2871475365589307	1	0.0	0.34828283729218124	0.34828283729218124	0.15258399948982931		194.92686	787.611	79_200929_Poo_TruePooMortality_DDAneg_79
69	C7H7N3	[M - H]-	C7H7N3	0.4845858137191854	0.4845858137191854	0.0	1	0.0	-8.001999891151131	8.001999891151131	-8.001999891151131		132.05566	927.925	86_200929_Poo_TruePooMortality_DDAneg_86
69	C7H7N3	[M - H]-	C7H7N3	0.4845858137191854	0.4845858137191854	0.0	1	0.0	-8.001999891151131	8.001999891151131	-8.001999891151131		132.05566	596.903	51_200929_Poo_TruePooMortality_DDAneg_51
69	C7H7N3	[M - H]-	C7H7N3	0.4756999016103399	0.4756999016103399	0.0	1	0.0	-8.117548989592269	8.117548989592269	-8.117548989592269		132.05565	639.142	64_200929_Poo_TruePooMortality_DDAneg_64
70	H2O4S	[M - H]-	H2O4S	0.3476574627961435	-2.2443371861719315	2.591994648968075	1	0.0	-12.954423957080074	12.954423957080074	-12.954423957080074		96.95885	788.831	83_200929_Poo_TruePooMortality_DDAneg_83
71	C3H10N6O	[M - H]-	C3H10N6O	-0.066078096715527	-0.066078096715527	0.0	2	0.08178690141482817	-3.3986266410088923	6.082418332059012	-9.410929075188522		145.08297	166.874	24_200929_Poo_TruePooMortality_DDAneg_24
72	ClN3OS2	[M - H]-	ClN3OS2	-2.381145448929836	-2.381145448929836	0.0	1	0.0	2.4225224328914114	2.4225224328914114	2.324653592969052		155.91022	560.645	46_200929_Poo_TruePooMortality_DDAneg_46
73	P3SSe	[M - H]-	P3SSe	-12.545532473830967	-12.545532473830967	0.0	1	0.0	-5.979509339048252	5.979509339048252	-5.979509339048252		197.80737	966.593	87_200929_Poo_TruePooMortality_DDAneg_87
