mz_rt	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
325.22629_8.724	1427.2622287322395	1027.3684086937242	2098.2280083199444	855.1800271204328	0	1393.6499417322261	1503.2810303892388	190.58963262743765	2625.3984950936474	322.2128733908741	240.346887873504	1041.8236923603836	836.4594847162017	0	271.8696569861346	1300.2120062144957	899.3836215034148	1910.0972900557472	3730.5906889022585	0	788.019657267491	228.29191453138407	540.5335208774701	1389.287325720407	221.29794183204663	782.9760216080281	2184.291796414288	0	268.11996504911417	2532.7170563901295	1234.6618828392238	2073.7963020956786	3555.4284673012044	2933.272871498557	1594.5095941763097	1451.3826981966981	1450.9016416960649	0	332.14214848619946	2065.145635564325	814.5160908853586	904.7510820296044	2626.8997156114206	2092.935626498476	237.63215934323375	1523.5666381337096	1797.267259002002	2494.014521828668	842.217160758842	1209.4646767011384	3864.144012713086	1131.0338020017916	0	2493.697396910615	692.8893844604651	3883.971203191278	4119.137872173618
325.23764_10.279	657.64	1061.94	42.72	9646.78	0	21652.933333333334	1097.92	614.81	1807.46	97.62	726.42	15482.54	11090.523333333333	15.55	352.72	446.88	3519.49	29729.96	17227.01	259.44	668.8	31.98	1817.5	11345.66	2508.6266666666666	263.92	17695.16	32.2	48.4	2715.7	5100.86	55572.33	45520.08	30.56	1836.52	2045.92	6048.6518518518515	1102.68	438.3	2193.42	1026.36	2852.45	4191.12	2635.87	59.52	3601.35	728.64	1298.16	1199.62	10381.74	7104.6	9875.72	77.18	5177.06	3518.62	2708.05	9090.04
335.16779_1.551	1005.868662818279	1139.5262157793127	838.6429206975623	1891.6779993357943	63134.97807269694	284.05929798598913	1557.5726637164253	1286.860603889185	2316.6579341356255	4150.848104456386	2120.555538084667	1663.6921488666515	330.1806790406568	8325.83799953189	1536.1334455032536	1676.8206646314266	17582.24059839963	7746.0719136185135	17645.871863701876	1583.1410188798511	1305.7096940734286	2870.758565447242	1995.2976151172036	2292.392522280557	294.56774659379766	4360.205682748522	978.1544454151511	5741.495831224822	1871.8835546721302	12713.422996587326	838.6079586990801	207.2128293977234	2398.917423686184	0	2950.101356874692	5071.742301146322	1560.497856405781	60155.085566543006	3317.49048781246	18678.690329295336	1165.5733293772967	993.5433769898908	8205.576537953377	450.6173457852653	2375.452800291349	1849.4094605420075	651.0588190312409	1388.9688945607859	6952.768009127455	511.4496103264729	915.1408607205174	592.6349598518314	2980.6487216096443	3401.3369293144774	1359.425913736642	1550.902852089401	764.3749183835165
130.06534_2.024	437.75139185805824	1399.2427552628549	2614.5497607266534	2514.401335098012	3599.8821570922887	2193.530418225126	2479.6325438785834	2069.9852130514096	1140.5669525833257	1482.4278205835485	1864.7632048022251	1740.0002381194622	2284.0979756444444	2673.244798400965	966.2695684696902	1294.7638941138173	787.2338457889258	2413.5922718631523	1716.4271517461516	1227.959310155782	1026.9967392838837	2376.8167940751314	4252.044043392627	4689.966691065632	2555.8365536197575	3462.9045265921213	2682.5327829199196	1968.025101117551	1213.343069666575	1600.9031547641791	1986.0937099894102	2706.6801149397575	4666.824813154026	1075.7180984355834	2476.096151106193	1610.6559971523072	2649.217261769909	2823.8118636730387	2774.885594091992	7694.017723856603	4738.670111568825	2298.989973245257	4889.8721949237015	3982.515658139172	3097.2082079894294	3476.1038366778776	2680.0296205474497	508.9049700119442	4670.644308739234	2182.118277137967	4193.233985081405	93756.81925795456	828.6301640571677	3179.2056215593266	2384.0585520149534	2157.9799184465887	2102.9729798976678
131.04935_1.157	1006.1194077379458	1531.220759012647	1178.0506327261696	1468.991072555996	2178.359641708285	3744.416484574024	2829.911242212422	5106.327338017311	1249.1767447780994	484.369917549883	543.677512044521	2060.828601261739	3837.033044768967	9391.079333771968	505.87691505301916	1722.3600726363409	1485.7581924469553	5192.0125372334105	4354.513712290233	965.1722660293171	1794.4589413895355	1872.525655287008	2195.660567091582	1170.4891350191745	6444.515463201264	3171.884416491038	5716.116248877267	1615.7333992980691	603.5297715265658	1288.0729276821676	2761.052002639633	6571.423193936635	5768.704974342481	312.27838435548927	762.119629607057	2232.8453298186337	6829.428342587846	3571.2789417378913	1181.277013591408	2112.1645983684466	2090.087771657965	3009.4909449433685	1883.9573766401577	5199.790446208329	6191.194617351346	7811.936247597079	1399.8365227480606	781.1876981290546	1861.3640192681864	3332.291572166511	6922.1924620199	161774.61511276255	775.8576909617946	3274.162867850352	4076.7619463685887	4866.9842321487395	2132.1790301562
342.26596_6.764	2813.54	4327.62	4741.12	2670.68	0	1543.4	3999.48	2651.54	6547.08	2786.44	1261.24	2973.43	1134.09	54.13	1633.98	3336.2	1718.29	531.4966666666667	1413.35	3960.86	3019.2	1105.62	2421.25	4704.56	37.21333333333333	7129.48	2901.02	42.74	3295	5473.06	3066.52	1157.51	1701.25	2048.7	3283.9	2143.91	411.81481481481484	195.16	3546.12	5245.94	3709.92	3549.03	4611.8	3590.34	489	3172.55	2659.14	4531.92	3355.14	3230.26	3409.75	2666.26	3433.44	3645.08	1421.29	703.58	1283.1
343.10126_4.203	516.9284258666362	5412.972369605496	5784.9448593870875	3323.081547278929	0	1606.1128416805593	11563.14301080943	8979.20119043315	1059.6094920402245	348.30074816129957	559.2879134123249	2455.0652487540247	2204.3236505385903	16.86354093517731	121.0508737340438	913.7685749438914	0	0	0	1540.2195144896832	222.75954636413215	2320.420635905528	3635.2273365424353	4077.611183124802	588.1264372522164	2564.0223221699794	22126.80262396518	0	1123.248604841593	866.473486690833	12307.281809413023	1366.2259856849214	214.48431580836245	0	185.50923621208568	177.2319823676815	119.0406311533355	0	5271.061660188688	9543.144882232535	6503.631179757225	3944.097046798376	3487.1060385135247	10552.744861109617	826.3784586747332	8722.112408716817	4259.491069319151	4783.699577869126	2711.9663080365326	6954.687877710226	11047.403309207286	0	5673.41111530172	7360.11641885409	15.866695470911525	0	0
343.17358_6.454	637.76	680.46	1330.44	371.01	456.04	167.18666666666667	4019.88	425.03	2511.86	1011.52	1090.1	342.33	165.82666666666665	17.63	646.94	918.76	3068.18	417.5933333333333	11089.59	2005.36	1807.4	3089.24	385.7	1554.62	80.39333333333333	3899.28	538.45	32.76	1040.9	3636.1	277.33	229.20666666666668	241.65	33.08	1520.1	1471.4	564.7148148148148	1657.68	3255.16	3993.92	1437.04	845.41	3068.78	471.53	545.06	659.5	1463.48	1948.02	2298.6	353.2	552.07	736.29	7701.2	2997.64	1247.69	479.72	803.6
343.27246_6.762	2798.32	6593.76	6094.92	3418.38	0	2145.34	5133.04	3340	6594.58	3008.62	1864.66	3702.45	1537.31	0	2639.66	3696.56	1708.93	676.1366666666667	1499.99	4035.54	4282.88	1861.1	3294.27	6438.22	56.27	6579.36	3211.64	39.3	3905.04	6783.12	4231.64	1847.5066666666667	2556.28	2453.32	4017.54	2782.64	565.3740740740741	417.2	4665.14	6398.28	4919.76	3849.73	6274.66	4869.53	346.8	4237.84	3520.42	5928.6	5249.54	4062.2	4017.36	2210.59	4480.74	4470.02	2104.94	839.46	1760.13
345.21381_1.268	45.501874419299604	54.45049548781183	48.26475618377951	1284.0779179202266	0	7915.950547620187	1406.7167419177524	1678.4605380756939	0	35.9622187394076	0	792.5438909996872	6132.020519770938	4575.366091286262	0	0	367.5414893568334	3826.5115685130145	274.14155644351985	0	158.22173386611257	168.50508578979597	684.2161123853346	837.4172331799981	7391.981366371791	1316.0899622291317	9740.966995282524	81.8272424245263	180.68273032355418	351.656676587242	1432.9815200866879	13468.508973437716	8012.277325885325	0	44.966956873375366	773.2404644823717	4262.564428368192	158.2151770831335	198.9228331177922	714.6839310467667	1354.3763234391508	3815.370711566432	1132.141504422617	7652.012250024422	2131.7659328346986	8062.284480393046	989.432839784702	259.1745905419525	455.8020824212557	2332.414167446182	16767.30395277238	8581.080533407321	385.925327634064	1946.6194155489457	4536.4427808687105	253.93214180488303	177.14351004143563
345.2883_7.79	1444.3636897658898	3605.895377506198	4097.928888329848	3547.3917618983705	0	2371.010720460485	2646.7919899731532	948.074311655271	4725.799890981309	1399.5599505031742	649.0019280528463	3179.7120594789203	2293.0184138727955	0	704.031299311889	2127.8044159182537	1208.9131787039685	641.326926881573	1084.4036903340989	1155.0487698078066	3170.698375253335	455.8064348468864	1792.1916758091445	4599.4982610624575	51.57842131356645	2350.418619129005	3353.333234636141	0	1136.582507952533	4009.5165495764318	2592.3810642023336	1947.5050459904173	1594.8208785296042	4218.314306540543	2479.1891764771153	1606.175252007644	412.5238492509953	0	1589.168548227477	4818.047171729248	1698.142350096083	3150.895251927509	3846.2219792454766	2996.150575252824	450.63141104134706	3981.7797499166354	2019.7077309875751	4772.765649830638	1633.689275339769	3629.560869464189	3795.979525491817	3696.744447822327	1114.8565868255325	3172.7668209498906	873.667646653821	419.0262165283785	885.384051286485
345.28833_8.567	1583.7764806296025	1702.1229272862693	2119.0665604451624	1991.9798518898583	0	362.4603529253653	896.9678258228361	257.4264967412414	2505.092953451875	963.020936808307	287.84966367053335	2139.9114625239295	760.1767164634832	0	556.7046515850072	1443.1887910353048	838.5672209804003	260.540486430003	604.6286034673726	212.08803545659234	1790.5052499550254	34.449881420919475	1196.1402023020557	3874.106957952694	0	367.2325740954986	1401.2332881033203	0	926.0755109573688	3423.599929237015	823.0842807453254	284.0528606858786	1304.4781563412923	3339.9656587890127	2513.257683156167	861.8883777211761	76.47270130279279	0	662.348675694404	3595.873028947866	911.5013988218838	1966.691470190469	3560.5023131353555	1252.050085859855	0	1681.496994144524	1190.4773408819096	3117.186719193756	1111.4803161102504	2478.595814164606	1788.2219209964678	1874.3525712755459	44.00364613951131	2064.2576214345013	679.2261851720234	345.03502765219235	919.3806240017643
345.28836_8.175	5550.954267861562	7221.239009360466	9050.877806386194	7796.951621624691	0	3097.47799950839	5178.168375928502	1058.4407418495489	10369.017927912602	4342.702171772651	2697.682837020967	8389.402175578356	3272.1768622039226	0	2067.175232009903	6483.506703629955	2998.8444413517004	1134.2653637445515	2640.778299788328	1951.6632148977424	7959.855348688068	1051.194076551833	4150.035416650144	14167.222008239716	11.46835488869001	2717.018203576212	5324.604438786955	0	4266.014730647773	11751.31671790466	3670.0931084464823	2812.986942694392	3926.9139392587117	15646.01201601659	8327.21492682694	3757.450654782111	672.8812643727697	0	3726.628977085117	13658.07483316169	3978.412011226012	6531.488968451213	12789.103570071695	4568.338247989837	80.99191321530851	6538.963753341618	4965.289427202129	11617.392743545808	4915.276845858521	9141.97676233117	5944.701855588184	8934.277064183674	2442.929771810448	7829.7978305181605	2162.3755385398636	1649.8375337120308	2511.868627601314
345.28848_7.885	1268.515994588645	3229.5281470609716	2941.0440716102835	2831.5379348130596	0	1894.3001987486386	2149.3262834026314	651.2462715324205	2978.427790760876	897.0424318301641	464.56717290937877	2350.521272909721	1529.9540519983027	0	624.2891272279174	1579.4407517791467	943.4511234388327	551.2210388586101	1084.322184139788	877.4496728772147	1835.0643589023148	227.9387745210988	1491.1538949502096	3805.5934107826306	7.598078832397391	1845.9597567578085	2822.083600530621	0	700.2195308316061	3538.9095933903936	2132.204168834623	1678.4194350367436	1423.4547865074858	3549.5475014001736	1896.8095754605497	1233.3217338015459	332.52165222622216	0	1148.2482477209624	4239.15371420721	1335.0527596761979	2501.1442082999943	3314.649633377632	2456.097485748957	95.80533704529601	3472.914777303198	1801.690128983016	3844.558079804869	1255.3989315817837	3030.2018216270367	2977.7509785469474	2843.5880770026993	964.2435112571615	2196.2652756269777	781.7850556086336	465.44528841924676	961.505179934664
346.19751_1.066	1377.74	1770.56	201.08	3118.09	1744.24	29112.81	915.84	14728.74	2371.86	813.8	868.06	4288.92	32592.086666666666	14618.22	1311.24	1686.92	19261.12	103055.46	25445.51	863.66	829.9	517.22	3379.24	4670.5	45541.23333333333	8329.4	36566.23	1540.08	1093.62	2645.54	3423.9	51009.81333333333	32253.8	458.06	3630.6	8845.57	40486.75555555556	9686.46	1933.5	1313.88	2736.62	6173.62	449.72	12430.32	940.16	17093	1690.72	1019.78	2047.46	4950.03	12972.78	23650.74	1472.08	3504.38	12598.26	3326.07	4301.63
346.19785_1.109	0	129.52	201.08	2281.6	1744.24	29112.81	880.24	14728.74	2371.86	813.8	270.66	2298.31	32592.083333333332	14618.22	119.2	1686.92	1965.57	103055.46	25445.51	121.54	829.9	517.22	2222.28	4670.5	45541.23333333333	8329.4	36566.23	1540.08	0	2645.54	2407.08	51009.81333333333	32253.8	0	3630.6	8845.57	40486.751851851855	9953.1	1933.5	1019.34	72.12	388.29	0	12430.32	102.18	1541.13	130.44	1019.78	353.56	345.16	12972.78	23650.74	149.14	3504.38	1665.11	41.71	2402.32
348.07053_1.099	1466.18	784.22	1581.12	1296.24	3079.56	6233.466666666666	2558.98	3349.52	863.42	1839.22	1484.98	838.1	1772.1866666666667	479.55	2282.84	705.22	266.72	164.09666666666666	280.99	433.36	891.96	2482.02	2594.35	4759.18	2463.74	273.46	3649.74	345.7	1557.94	2123.8	2618.19	553.4866666666667	1308.65	591.74	856.02	1062.73	288.75925925925924	788.82	1883.96	2350.64	1745.54	3201.62	2146.36	6083.36	2304.1	5739.56	669.3	2364.32	1744.6	3895.04	1928.56	7017.35	1533.02	1363.54	1214.62	703.51	919.82
352.05673_1.094	847.84	1716.32	1068.18	1732.46	1660.48	2614.28	3089.8	2608.76	777.14	940.36	476.14	1857.38	1923.05	275.09	1859.12	885.16	371.38	1408.3566666666666	997.35	598.36	1061.8	1264.84	1349.71	2783.52	1487.0833333333333	2679.8	3162.07	1128.2	1084.12	1600.94	1499.75	1248.0266666666666	2435.87	0	705.36	563.81	1185.9703703703703	1538.95	2879.58	2261.4	2699.12	1422.73	1622.5	3208.75	3121.58	3829.76	1708.54	978.92	1719.7	2413.63	2125.5	379.58	1523.66	2077.52	1268.33	1504.95	373.76
134.04488_1.096	1857.96	4012.64	1575.02	1945.55	5043.78	5944.163333333333	2729.18	10851.4	1573.16	2921.32	3258.44	5151.35	6981.053333333333	950.45	3552.82	3190.1	491.62	614.99	66.1	1934.54	2518.8	3066.9	7174.16	3543.48	5617.666666666667	4023.98	8239.77	1945.38	2161.38	3213.14	4715.67	2153.6666666666665	953.79	936.96	1715.6	1505.85	277.9888888888889	464.48	3215.34	4873.44	4022.8	6476.55	4842.52	14569.45	4459.06	21247.96	5263.1	1552.02	7007.42	12072.23	5352.66	1620.25	4479.16	10600.3	781.98	452.82	176.84
354.07932_1.225	1532.987638561548	3492.5758666209854	2908.5232905516896	3765.08412488539	5505.546306188641	6436.944372598534	4886.727575863583	6569.615945723098	2099.942142700616	1028.4863741785875	1346.430355711408	7045.472627459709	5021.46344951558	4613.678015162907	620.331516041278	604.3514197755889	1954.8662457840528	14728.094738160164	2814.3805848447723	1207.669067897844	3289.078642151529	2054.053320555091	3547.102397956817	4339.740581047734	5391.714271077566	2533.039237988575	11006.0799813042	2478.9571559779743	1154.8814916222489	2146.03603916988	5062.118351021915	10084.845384187545	20172.07140663017	97.6996289024941	2280.3465723003274	3666.2917931556776	7738.271617825462	6071.875885176585	4076.708921738452	12776.045013148521	4078.198158100081	7298.133406909111	20809.434868489156	3183.1187929334287	6138.988162299033	18635.699650822502	1516.4925819104549	2458.9968994061405	11036.042164861792	13750.84603268569	5239.505312211301	9899.088376244581	1080.8058905511423	2991.5556582845543	4488.606928484125	9355.827069824192	1437.9550582641514
358.68491_5.373	771.0848687761963	650.3983876896027	634.4722665791564	2224.303102249462	0	17529.729850960754	1505.934609006051	713.3375746713517	309.14106187593836	784.8156445470521	381.2084665605156	1300.452028889505	12394.515338216592	465.2272855585333	142.4972312093567	253.2320487809321	1258.4376636661084	8795.344611923856	8319.970206534748	94.30727501996407	2747.9081767704647	596.8236401066614	1836.9268759616868	2518.5625223974434	1965.9455371015888	2033.6967424151057	5819.91427741021	0	323.61867940482017	1041.8238585438846	1658.6377919597583	21813.209120416243	3433.9660170775746	0	2244.727552992028	1600.186686138872	18778.684833097763	666.2783911274646	1026.4484909848209	1821.4486980831107	1261.8563794551321	3088.1422500047456	1305.123450972555	5314.062869726106	998.5752014941015	7322.717591768784	472.09031917967957	1012.9577582798976	1276.3097198486748	2315.4446519747166	6431.24916558218	72.95223952524701	388.7216473295617	754.6264967386477	3050.76525099351	5467.120892065782	5876.700558763963
136.06187_1.093	195104.70039375193	232383.9705613607	228600.5967461525	287012.98434624216	174990.52979989952	560856.9770554507	435698.1235411957	548432.1233557838	238867.93769436848	150594.78418046812	168724.17378966868	243084.4744758579	518488.85039083264	85084.82972162335	165792.26937295918	186224.38929422715	118410.51906094745	204529.70812487364	163399.04603170606	168258.10330436472	290673.4638024743	324048.9949648926	236153.82890824944	359531.9819895333	444921.1995749609	595885.468313353	532810.6119991096	147442.51242951708	185439.174030547	317732.74066380085	291924.70557401323	462123.3503719733	286583.21045261296	163431.9518943046	242634.70809932088	104952.35021658994	190369.91044474937	215335.2802457967	216202.18034349725	356740.4699534439	371946.54828932375	262912.3275601247	236833.87545617975	694131.48498547706	566057.9220538519	561397.9692102158	268953.6194538427	228988.03149595312	333057.85149957763	314926.02440482774	395133.2044893222	503798.66222186596	257315.38527328504	285029.1271011435	160756.64242141682	148176.23524569024	132342.8959648643
136.06187_1.271	43013.20101542369	51965.23545750674	43053.27361208759	78091.88047520169	50070.80168065556	281248.9947940588	87222.81247704221	65751.20164119893	45546.541065720274	46228.38058705548	55377.215758327024	72388.06240977508	433429.0441272652	83090.98793165784	51099.81998903154	92518.56388519604	82104.75356450958	320498.0815831483	228500.58424362555	38525.083198482826	124774.36521207566	33306.17619130238	39157.10296773791	82333.18933814067	64346.967501880004	88574.40179356195	97467.66565406304	28728.233417479925	56519.37798222508	93202.7732992614	75416.4130072279	731179.3619434633	347111.33556744514	4295.6504007542135	112566.1695107644	55312.201407082684	237258.51049339108	203432.17377387197	45215.9372359007	71279.25418989662	70363.4801272897	50484.83980206278	73887.7162098206	168964.34833874702	84773.41400432093	117620.03857053118	52881.22861929219	56873.86676397543	76702.34745290362	102136.15581901184	477077.2217992422	171841.87039144535	59462.127912189324	128471.18082600202	115116.76761783921	118501.60150075292	162167.53601863104
136.07585_2.19	2560.480105236713	3022.3539558049497	1133.7879265961246	3621.4482692411775	1467.169488936808	2835.7888670958414	4601.2604493697445	1929.3046120281863	2787.1166215097223	1616.5498695623728	3566.643213815863	4123.370422484787	2398.0307319148037	782.0530897255245	2796.5407538748987	1884.1365692512209	1705.827923767811	2547.62173053931	4660.511909948765	1984.1639413343833	3646.7146123684083	1754.8685400595093	4835.174021247778	5198.252329911271	1669.045266158288	4108.43021055981	3529.59456013469	737.614077511234	1535.2203433090644	3621.5420857094127	2551.7027056539614	3351.7178690128467	5142.7330174739245	1620.5524265953181	4171.642039518263	1608.3420254458335	1829.0512861077952	8739.730162401185	4179.835503021173	6069.942152783841	3268.397685653158	4150.245028995994	7265.753319662904	3598.2212085245183	2773.9832490790245	9070.18273259322	3196.705498024568	2753.390902383122	6187.21195607376	5961.130590128236	4218.944749392624	11130.10155249803	2877.9394658674164	3291.34541616869	3285.821459902908	3930.9148629406923	3734.6892067717276
360.27637_8.449	2462.310804975878	3603.5509646161004	4218.85595883789	4098.899797681238	0	3194.8683128052353	2672.699991946437	556.1273493518672	5650.815642926373	1454.005910763498	581.1857882164061	4662.66125212311	2336.1353823462837	0	817.1837083202746	3721.528789956358	1949.2308736956138	1022.6308987040682	1375.7624388439735	535.902158224755	2467.9823342053573	675.6865875181003	2021.7794280657502	6933.663844848679	217.305932679151	5813.9375500390315	4083.9371703329325	0	706.3569837714504	6960.097816618173	4451.766964218612	2466.427994413484	1623.5246101010523	7053.152200180307	3698.985483829995	2369.4696703137083	455.8431249416215	0	2061.1925286510873	7429.24128480247	2087.345900548776	3887.290973223931	5243.678604970538	5170.086814950649	730.865576498557	4834.734111911449	3140.7266932572547	7755.846291671564	1854.71785459332	4611.137014226316	7063.074095658994	3610.3571280147735	1401.711680310951	4587.557534764709	1043.2057938894839	822.514375221475	1876.032950347092
