mz_rt	A_C_0	A_C_12	A_C_18	A_C_24	A_C_30	A_C_36	A_C_42	A_C_48	A_C_6	A_LV_0	A_LV_12	A_LV_24	A_LV_36	A_LV_48	A_HV_0	A_HV_12	A_HV_24	A_HV_36	A_HV_48	B_C_0	B_C_12	B_C_18	B_C_24	B_C_30	B_C_36	B_C_42	B_C_48	B_C_6	B_LV_0	B_LV_12	B_LV_24	B_LV_36	B_LV_48	B_HV_0	B_HV_12	B_HV_24	B_HV_36	B_HV_48	C_C_0	C_C_12	C_C_18	C_C_24	C_C_30	C_C_36	C_C_42	C_C_48	C_C_6	C_LV_0	C_LV_12	C_LV_24	C_LV_36	C_LV_48	C_HV_0	C_HV_12	C_HV_24	C_HV_36	C_HV_48
180.06586_9.537	14336.92705960969	23307.473752622554	24095.72223542257	23405.198974267187	27046.43337696309	38544.589754087356	22893.440381347657	47281.778708184596	18914.01112162146	11464.259567606048	17811.596754047885	27724.28427699002	38217.029064644565	42075.83043615581	10866.349099193127	18357.097991701987	8102.180679949763	38528.89212407608	31170.703819309747	17455.888502903123	24293.220230144987	22884.282997441267	33583.23572212972	25800.085247720788	1411.6373980498463	36656.03981903822	51040.33064375542	24858.255722547845	13787.839440115702	17828.598514575046	27931.006824581455	42634.80329972002	42143.95210883217	11309.427474999093	13168.440643065265	10753.863891599207	31416.96798654164	41228.71138301968	20117.250028728424	31417.014237866206	33497.06829665682	38778.996588956856	41005.93972209897	47567.34736658783	45134.46696298793	79065.54238864624	17141.311924109537	16415.524712817496	34542.22002161467	33770.90747451202	58673.847757159034	886009.1103836255	20355.041746600535	32642.540779168154	34836.2284150398	39094.42283714373	23864.2746410366
181.04594_10.142	15274.219121740774	23520.794508665767	25996.770903086435	18912.89796926693	21935.42467728482	15152.63079821773	27208.103568052553	30222.21083431166	26869.676045714783	16549.277627202828	10817.169092478778	38600.335535587656	25925.652113141063	53235.759298078905	26591.13654440498	29940.42094216396	64238.328264447635	30396.601097627816	103872.25648516556	22009.08923067014	32392.035175530917	35488.37314424882	37074.68159752273	15218.05975375871	17279.928866998882	36068.67570788932	34651.7742793216	27220.492265982517	23771.331355656443	42286.82542464903	37002.445922827406	28811.15467765081	64143.19966305958	14663.487852741277	32328.86899944969	60843.864510794236	39943.68878742229	74507.96899806986	26128.983950836835	46388.9554443102	43686.64381294055	27116.26206450281	42480.054463010456	28951.24001608178	25200.26452577478	34226.54632531912	18720.53045647289	13219.564367639847	42573.65612546833	29092.91441765406	24230.392283020014	39042.700855819865	21063.669438621728	28697.35861067673	47074.80982802264	26280.728018892856	29558.984038392715
183.05174_10.161	5723.23412842424	9033.941581468813	30449.957054613922	20657.143079827278	6694.241944277201	25208.793174800474	70578.61833641853	55144.023719421784	902.4828193083438	8755.992939503429	3309.5951052422156	18442.347009445595	13312.101625877496	10297.195710732429	7488.503884181506	1229.2691750179233	5317.39592372371	37.754591559172546	6091.675270772527	4649.406607741603	6623.131862075354	27723.474613889775	25806.78416213273	7002.518920698414	39032.27840037581	86162.38615290966	78305.0829017245	2316.640160035151	8538.694926558443	9055.406647074911	25413.088811124988	11386.497794404184	141.15621779653947	3590.8797695107164	2531.5431522126282	6172.841058547567	4728.136175818045	176.57602962917142	24480.08363834872	20417.72934777472	48588.55461806544	56910.02007338701	6167.186703150523	47592.953453174334	93396.89832693663	82384.60413854652	7701.513316172857	18864.87154987592	16203.618114054605	57042.42758031561	12988.153946027493	10354.700455700273	25520.87500750892	3994.434459958592	275.9094227753822	2917.3668870083893	2242.584460399984
183.13826_1.896	6255.6	5962.8	3182.02	3362.01	0	612.96	2907.6	983.45	4952.92	6211.44	8711.26	4561.97	1162.5566666666666	381.57	6293.74	5254.48	3154.94	1203.3666666666666	2924.47	1599.08	5061.34	1517.66	3535.81	4287.04	738.1733333333333	3024.5	605.81	788.06	1053.1	3607.92	1903.44	1583.64	1257.42	3427.86	5772.94	2514.85	154.4	1427.57	4691.46	6646.56	3724.78	2559.83	6416.06	435.69	229.46	2717.63	4674.46	6535.96	5309.52	1851.49	1779.3	2658.38	5269.06	538.76	3508.27	2091.13	2409.85
185.02167_7.696	0	505.92031775997793	247.34472333250685	14441.47790502469	674.5928324445189	21978.672703008873	10070.260916175626	19756.236901176482	1174.5463293182386	270.3233669332267	187.82757509719949	7517.401666474728	34881.85244689346	39519.585840164094	555.8661908342714	5090.364909667292	14685.412205029435	36887.931883395984	46283.93599096236	220.8989647877848	3194.9936693423165	2237.169731399947	5751.227410549386	3790.708884641882	17456.577563756466	6047.196060479556	23425.284574351925	681.7499317637589	601.7053482972698	1491.948637138965	12111.985195357549	110131.90319498861	26206.0256435569	354.8489571556375	1361.27533804919	10998.922321351703	41676.071206509085	57053.724950250835	206.54931847475046	1245.223188511998	11527.59162115412	3631.974026346925	168.19748686638744	26636.54924735909	13981.864167448872	20279.93348223753	6023.247546631886	526.0355773027455	684.8148044723956	4978.089221680387	48248.78186744627	6154.581368664586	506.9800282282046	8142.637585926802	15557.62799025345	10741.284747926768	24618.14956672125
187.10834_2.775	1928.5113087927111	809.7309056135854	1302.160170714663	1715.46904378969	2105.0732399276208	3775.410487866678	2936.0690887220426	5461.652618496114	3060.445000348426	1068.130455055006	367.21145862009007	485.1634010705368	6391.09012002635	10335.575762308683	1306.886137210388	1489.9098278550643	1082.418660535049	8383.457296558567	6107.644638235856	3170.5390042525814	1217.3865699225987	2808.8154187241976	955.2918261404072	371.0050985661976	7466.957770861758	2932.781823365103	3935.821944772777	2695.184947872136	2391.58790114197	1051.9636416051708	2021.710043837863	16026.798187134125	7904.438629595122	936.1566941476725	1204.3181648309	1568.3374413782942	15985.756713634672	7130.047779833363	332.7310127281529	8250.740874873285	1617.0666119579143	1137.1271140844601	7957.14193900515	4663.733048622894	6773.948491628327	9287.997323966993	887.3124646632185	1134.3899020361991	7186.146745072815	3400.5768492970365	6658.63193011668	788814.9273629971	1287.5753773430718	1809.5267572204361	2640.332880015616	2488.3557947915506	2858.7304633005265
187.13333_1.885	11758.412061155772	12502.36825766891	12918.016917525156	22444.535544339844	1182.7886860561803	6207.2828937481045	19658.286007623898	9271.527024186757	9164.981771242326	8730.853777713613	52699.995010041726	42701.097405818364	10191.31087228867	4577.754948003946	20761.514029662834	13448.044954921952	13979.08754534351	96845.89624008756	11274.462819356562	8142.823758341195	19330.686224917627	15599.947860177239	19774.542543322335	29637.980414318834	4970.611969335414	14694.422270868026	7462.7412998393	3452.5259712586535	7736.798450834892	21076.764501788006	8848.34048877355	17366.417343707562	90635.70746607397	4827.842700934661	24417.417198723604	16286.321854501553	14325.19808408216	70256.28609721563	16131.004988505163	65627.98168884215	25127.928093803	17337.239501327	66524.74832080834	9304.407186530496	9240.778502350182	39374.47511725231	21004.476746154218	14877.143556476602	87815.0093180542	39915.81868969886	12105.499944028446	13717.456092953596	15668.691272197933	27881.01206886998	44614.562243054825	23925.237217674727	18480.04919652387
188.05591_10.699	89263.27798881342	231486.84394310843	161770.66910425943	125580.49957650053	188112.3125109014	355693.3636962497	303917.907200983	359883.978688712	94119.92539212358	93205.52413457242	80842.05670688028	108443.79115638169	389054.4814947073	171633.48032646268	81812.16749459822	64284.99619025562	91093.88237651669	49949.66652373156	39094.912762234264	86821.91757516714	116412.24033665848	122925.80978668401	147171.42326050898	205343.24368128675	197051.61040378804	330297.620023815	795348.6832832001	109059.83318217093	104792.20341714192	81294.00715470377	215282.05436768432	2264.584339370209	184265.40120463193	89830.21114938258	87139.38562887417	109351.38066854868	57729.03524395542	27275.357450336447	142536.8689258049	197800.8133458141	168161.4087756786	367751.75951680134	252895.0643055891	363208.68480907293	417161.9038672234	451915.29057242104	118574.83729800285	10196.265352848435	203556.18884437665	335029.26769242215	257350.49088421353	50544.014964874164	250204.84623244818	166133.9838049815	118238.30085572395	66191.62920848034	19772.19683509261
191.05524_9.5	50988.232460216146	51694.20045257093	57818.13073943115	25507.59111091988	65949.61478544191	57540.23016420193	83299.94824066864	57042.61231051464	77270.721453297	39919.11323592689	42642.09564513912	36148.10702467114	37111.96962490311	20310.74853726652	45353.38725514258	40672.912277781536	8233.95136735451	12149.647781395048	10493.848409772962	39114.83995182816	68022.50437950478	48253.13396146395	42530.94381578133	70962.76974860912	19632.687348781597	65836.3200417569	84275.97738537387	57902.77432068751	45509.6661249331	41233.59941335209	29947.972128462083	14444.536488554959	21990.84104859046	38434.73790341158	38858.22920759191	6486.648411481482	938.8362597340515	15331.801120045942	52861.34654882157	87486.74631250749	53988.61089861929	97263.27139102976	102763.95469113512	48168.67378836885	73619.6742295948	103537.3967504586	31854.707485267354	38357.05620795817	86320.19687485787	93078.43307151897	33674.169226644386	9715.016122217956	41573.174344565785	48010.42421926519	24920.046973648477	10481.406386435188	9922.30192576592
195.13853_1.807	2740.62	4247.74	1306.92	4111.65	0	2387.3433333333332	4180.14	1933.25	988.64	3691.5	3692.96	5632.24	5608.443333333334	0	3247	6877.46	9361.18	2038.2033333333334	1777.97	1571.62	7323.82	1820.08	4830.7	4460.58	451.39666666666665	1700.98	3098.25	416.76	2308.18	3282.3	3482.04	8022.0633333333335	3114.21	586.62	6616.96	6312.52	728.1703703703704	1168.42	2357.96	3717.32	4974.98	2884.14	3271.32	3100.58	609.44	2730.3	1485.5	3186.84	4068.3	1921.94	4329.26	1691.29	1763.42	3010.66	5414.89	479.05	1655.21
197.15417_1.817	7225.18	9652.74	7068.6	23225.37	0	13126.896666666667	12608.3	6781.28	5110.1	6162.6	17466.86	29789.14	33430.56333333333	112.51	8022.72	26820.72	45858.88	12387.196666666667	8637.38	1913.62	25348.36	1175.24	24100.92	22333.68	1483.0866666666666	5368.28	13263.32	921.2	5754.12	17464.38	15041.35	47538.39	19834.3	3785.94	28444.8	38479.2	3687.9592592592594	4820.49	7962.5	19775.36	15610.84	10354.73	9528.7	11231.17	925.98	13227.13	6384.94	8663.66	20449.14	9091.6	22845.8	4619.67	5883.82	20745	40481.39	5322.52	7486.73
198.92255_2.684	19550.869165289303	28531.472257140224	20441.423745068998	10407.168089759693	0	1408.991452871927	32436.592453212823	5742.940385207057	31257.89853822527	15732.16890786861	16018.568461421493	14596.418452184891	2423.690520463791	0	4635.998862254387	50407.21585642909	18442.56960823802	1121.2545007706851	6079.544557089494	17048.31609109304	15576.186140152837	43643.54626395707	6864.626850385993	15626.425760414808	235.0849122322435	24673.292716780434	5640.236525755684	727.5658772104662	13436.394474502264	35280.44164744112	10941.958036403452	4683.713382008707	6294.038163715245	15184.687770781426	32910.42327150201	14382.32165325265	2019.9468094189306	6614.773756293384	14795.053736187117	41762.500315236764	6236.134947726963	4340.586167337189	43834.616519262505	9036.375313469394	564.1447531248202	7901.470327681054	20071.359001998175	33969.345686919245	27011.797702576234	16847.2168115102	9540.359741628656	9447.528292745868	25960.495439482	19270.009653359975	6276.261867466875	8198.672770083147	15294.602693258545
203.08211_8.632	145.88908849602115	331.7456950346028	316.7410974956028	9771.55733110697	727.6687684431969	3776.0057279172897	847.6509580995927	4770.01759280599	425.47184432664477	145.96269936647147	14549.508754240092	13661.062201240058	2000.6954430431024	3096.6167346169905	22965.6940149392	174.26335297998494	112.91568876838605	4276.394792974419	66.6578611087335	158.15115613673527	22433.938321051985	352.39788095128955	14875.500046333083	21850.018849571712	4630.826903837145	354.5359964816123	660.2795992373541	12520.169033009432	165.94570736579465	17408.088803025792	4296.639189611223	3965.6722249611034	3638.3200264858197	1742.0307928163331	1513.6314014378231	113.50065333547174	3981.860225152536	17013.310539672537	27693.239496910857	35154.09594114483	21952.777871494924	7203.768113341004	41244.09897990808	1485.8519459245292	2195.743897220952	13707.617285159065	472.1609772030338	132.5517944266803	39389.56113043593	18373.45520095219	4339.92269705048	189246.6246981102	376.0214048220218	524.4844201442347	16293.114861393104	12790.055346663306	537.4890774047101
204.0507_9.813	8193.475766982654	22752.173779429137	8006.519692776414	11065.743706287365	313.6474314022866	9493.741683557255	16904.284479660022	6299.669607220679	5622.993940236466	7026.929593415923	7201.787866944569	16273.712721581809	11856.068563870138	385.4133380380102	4546.376068135036	5301.8938620178415	5503.299348300563	4905.488439756112	2976.6146695694833	3936.9242587999906	6616.476140334566	286.2959557558637	212.98858862191216	8869.720140237197	143.2178341346732	10791.488588085564	17722.63573087846	362.21580853040444	8666.956348661908	6684.513942231431	12683.462657631353	10371.093037475188	3158.4000038098243	378.21094606077713	8002.5023303102025	2598.0714951908767	2372.9165858328934	7061.873923096859	7796.175205497637	25125.255920102307	9119.899540739598	17378.459257513572	27067.588745928853	17386.181052623746	14793.686018115408	26663.22442111648	337.0741381601481	16878.263337933728	23707.334285073586	32929.39071789394	8119.1402828171085	323.11628489575753	8188.917377435382	11224.688751086349	7827.133521105059	4350.376068886373	3696.6496106378063
213.14919_1.905	16219.779834293073	22464.706365403617	14285.108156813609	19577.33446116143	691.1480774474314	6169.398472766627	20018.24831190681	7992.9969780170895	19728.52144885471	18174.28183360109	23612.394681671183	19471.028025831063	9372.799859178764	1551.4263304655815	21505.971788263003	18344.74158110241	13714.947979971743	39313.3120037178	10826.179313792189	12439.707300418333	19436.885204028535	6647.730287943281	16357.391365425581	26147.462706367995	2056.8247673685637	16221.872584056597	8229.223447874438	350.7266773041943	15022.241549663295	20019.187655926427	11209.101134063836	15420.321058861613	28534.479536834002	23932.471230179915	31009.256628127805	17288.60897135688	10835.63277944501	18868.449739283384	17243.296025831507	23140.813715259592	16764.511678592666	11472.902472657575	73413.14681561595	8322.933392665505	3535.3604508032863	14713.448220494378	18614.945912818323	22607.034647828248	27718.063042531703	12620.73770669735	11939.858702843674	10536.178326985402	19666.26983453855	21099.686840864586	39823.40077692281	14258.619856731997	15196.289926086969
214.04816_11.877	0	404.26914194692205	0	2423.145966347141	0	4979.973613602874	2571.820357031157	3526.4543196125223	0	0	321.6608394821098	6805.4675412074685	13796.981751217767	42912.54054368388	0	5433.570618443162	33727.74378994442	165543.01410504282	29630.07687461643	1170.7964093936255	2065.623102289758	0	2926.7678184275433	4090.4129082618565	7448.955959083457	3626.6364711662113	8960.90943780648	406.4260708748625	291.61356180910207	3689.86797829328	5089.876332983198	32669.106159500785	86569.05688921748	0	1427.8702294603295	16264.335050095007	44277.352897722274	73880.25671655903	0	1831.348734211676	1732.0445287175703	1249.6807613048957	981.2680251254642	1617.677182371483	400.08071049254244	4274.688786858721	0	244.44490307678802	2614.257187756297	2983.028335250545	5634.526637052819	160752.55853580308	533.6563152371695	4392.580208307425	22974.27789966122	6947.664593605831	5551.880759434468
215.16478_1.857	20126.98934261956	7645.2280675508255	8773.687656025157	10923.185594551476	293.8355527001085	4686.475744588102	13291.632487210876	7385.233294636664	6004.427547104997	17444.04679741207	16312.78739603156	13264.298646142533	9485.229381764842	159.07394258296156	16335.522003115155	20219.084446235644	12115.017494903752	41474.0037478035	32593.541235882378	12019.971498018473	17656.790551722806	5812.54699535445	12397.232015942256	18631.208774521194	1513.1805407113084	9311.72045694498	6125.432179502455	291.06670443976554	16342.321385561292	13008.160748697055	11140.519770637839	13436.075086806928	48857.56167681133	17755.40864434638	31027.638460419912	11090.088705470827	9944.671048738148	16852.229185649707	10169.398601985033	17875.89288395982	18734.58452846631	9454.41466541272	84285.60527851658	7094.8352250866565	900.5998848309209	12530.076971688344	7027.9219859768455	23336.54842339453	27910.464291049997	11661.005177440968	7782.573716024751	8775.453530082948	5416.054214519732	13802.330829823846	36534.1368699041	22641.97529665176	19001.504123356932
217.08275_11.259	43620.98811096567	121522.83635163282	46118.93458296512	33376.257334501825	63645.409037625504	69392.01531461233	68625.71184115666	119072.30436469303	49779.13803591276	39219.90153842712	1720.5303601688377	10987.051496947432	56241.36707291243	56227.32263918814	25473.08575449707	38266.803968014625	18151.698521259284	15757.960156326759	19987.232305315985	36715.6031241873	49442.4908684406	41214.1965115151	47759.78493449947	67324.09299492213	67502.95711598586	71358.25004018862	80370.0389025753	42470.49017587743	38495.75182309761	29429.844253561674	55829.56052328749	48087.6509317371	38544.57768867265	5028.432418477209	38569.46431441563	19729.113585839736	18556.80674770469	14905.251092819162	44037.31392488307	50586.31611118789	43472.6359542713	26348.891398761465	53293.25806023338	95300.53876026817	97665.72354239617	80599.79061102691	31462.161205903216	37572.828430014546	69954.27195431122	25968.95856446319	75519.88872644173	79478.57260223682	61855.69194958327	37543.29497289812	31044.85442614945	20930.45753091716	9196.322719000584
219.05197_2.312	12329.7	16237	23482.68	81999.84	15551.4	205153.36	138759.44	446584.04	14297.44	6773.36	1847	81242.36	305888.61333333334	3913.51	11828.4	5770.76	503.04	50.79333333333334	153	28047.96	11686.28	26375.22	53038.56	36816.64	416959.0133333333	155736.08	461411.76	9977.38	28560.84	9774.3	84161.78	242565.70666666667	2510.79	23054.54	3458.82	1864.42	74.0111111111111	147.43	21797.88	29656.54	25504.52	97500.76	32063.4	353517.72	114544.56	274356.22	13623.68	22835.04	30273.36	63813.84	145476.8	144.98	35952.28	18804.1	1057.75	203.57	127.01
221.06755_2.711	74390.56	64602.28	119105	202928.54	116458.48	187430.30666666667	334626.62	476906.72	40686.28	37844.9	5344.16	112762.1	253988.32	22153.97	32110	13081.72	5940.05	186.03333333333333	3799.38	59486.4	48718.94	153965.28	169031.38	188631.22	287252.50666666665	349077.84	465038.72	55682.54	83234.14	27951.82	241493.2	176070.84	7739.93	59733.18	13746.96	6200.96	233.90740740740742	192.77	50422.3	70630.9	96902.82	124216.72	102910.48	350015.6	837967.04	266884.38	79632.28	67711.44	76429.08	116840.23	128823.26	1094.02	88492.72	57836.66	5336.25	419.28	241.61
